section,text
375c,"we must have them gentle to their friends and harsh to their enemies; otherwise they will not await their destruction at the hands of others, but will be first themselves in bringing it about."
375d,the result is that a good guardian is impossible.
375e,"likened to the guardian. You surely have observed in well-bred hounds that their natural disposition is to be most gentle to their familiars and those whom they recognize, but the contrary to those whom they do not know."
376a,"This too, said I, is something that you will discover in dogs and which is worth our wonder in the creature. What? That the sight of an unknown person angers him before he has suffered any injury, but an acquaintance he will fawn upon though he has never received any kindness from him. Have you never marvelled at that? I never paid any attention to the matter before now, but that he acts in some such way is obvious. But surely that is an exquisite  trait of his nature and one that shows a true love of wisdom. In what respect, pray? In respect, said I, that he distinguishes a friendly from a hostile aspect by nothing save his apprehension of the one and his failure to recognize the other. How, I ask you, can the love of learning be denied to a creature whose criterion of the friendly and the alien is intelligence and ignorance? It certainly cannot, he said. But you will admit, said I, that the love of learning and the love of wisdom are the same? The same, he said. Then may we not confidently lay it down in the case of man too, that if he is to be  in some sort gentle to friends and familiars he must be by nature a lover of wisdom and of learning? Let us so assume, he replied. The love of wisdom, then, and high spirit and quickness and strength will be combined for us in the nature of him who is to be a good and true guardian of the state. By all means, he said. Such, then, I said, would be the basis of his character. But the rearing of these men and their education, how shall we manage that? And will the consideration of this topic advance us  in any way towards discerning what is the object of our entire inquiry—the origin of justice and injustice in a state—our aim must be to omit nothing of a sufficient discussion, and yet not to draw it out to tiresome length? And Glaucon’s brother replied, Certainly, I expect that this inquiry will bring us nearer to that end. Certainly, then, my dear Adeimantus, said I, we must not abandon it even if it prove to be rather long. No, we must not. Come, then, just as if we were telling stories or fables and  had ample leisure, let us educate these men in our discourse. So we must.
What, then, is our education? Or is it hard to find a better than that which long time has discovered? Which is, I suppose, gymnastics for the body and for the soul music. It is. And shall we not begin education in music earlier than in gymnastics? Of course. And under music you include tales, do you not? I do. And tales are of two species, the one true and the other false? Yes."
376b,trait of his nature and one that shows a true love of wisdom.
376c,in some sort gentle to friends and familiars he must be by nature a lover of wisdom and of learning?
376d,"in any way towards discerning what is the object of our entire inquiry—the origin of justice and injustice in a state—our aim must be to omit nothing of a sufficient discussion, and yet not to draw it out to tiresome length?"
376e,"had ample leisure, let us educate these men in our discourse."
377a,"of both, but first of the false?"
377b,For it is then that it is best molded and takes the impression that one wishes to stamp upon it.
377c,"over our storymakers, and what they do well we must pass and what not, reject. And the stories on the accepted list we will induce nurses and mothers to tell to the children and so shape their souls by these stories far rather than their bodies by their hands. But most of the stories they now tell we must reject."
377d,must have a like tendency. Don’t you think so?
377e,"What is that? When anyone images badly in his speech the true nature of gods and heroes, like a painter whose portraits bear no resemblance to his models. It is certainly right to condemn things like that, he said; but just what do we mean and what particular things?"
378a,"and then there are the doings and sufferings of Cronos at the hands of his son. Even if they were true I should not think that they ought to be thus lightly told to thoughtless young persons. But the best way would be to bury them in silence, and if there were some necessity for relating them, that only a very small audience should be admitted under pledge of secrecy and after sacrificing, not a pig, but some huge and unprocurable victim, to the end that as few as possible should have heard these tales."
378b,"Adeimantus, in our city, nor is it to be said in the hearing of a young man, that in doing the utmost wrong he would do nothing to surprise anybody, nor again in punishing his father’s wrong-doings to the limit, but would only be following the example of the first and greatest of the gods."
378c,"if we wish our future guardians to deem nothing more shameful than lightly to fall out with one another; still less must we make battles of gods and giants the subject for them of stories and embroideries, and other enmities many and manifold of gods and heroes toward their kith and kin. But if there is any likelihood of our persuading them that no citizen ever quarrelled with his fellow-citizen and that the very idea of it is an impiety,"
378d,"that is the sort of thing that ought rather to be said by their elders, men and women, to children from the beginning and as they grow older, and we must compel the poets to keep close to this in their compositions. But Hera’s fetterings by her son and the hurling out of heaven of Hephaestus by his father when he was trying to save his mother from a beating, and the battles of the gods in Homer’s verse are things that we must not admit into our city either wrought in allegory or without allegory. For the young are not able to distinguish what is and what is not allegory, but whatever opinions are taken into the mind at that age are wont to prove"
378e,"indelible and unalterable. For which reason, maybe, we should do our utmost that the first stories that they hear should be so composed as to bring the fairest lessons of virtue to their ears."
379a,but founders of a state. And to founders it pertains to know the patterns on which poets must compose their fables and from which their poems must not be allowed to deviate; but the founders are not required themselves to compose fables.
379b,and always to be spoken of as such?
379c,"he said. Neither, then, could God, said I, since he is good, be, as the multitude say, the cause of all things, but for mankind he is the cause of few things, but of many things not the cause. For good things are far fewer with us than evil, and for the good we must assume no other cause than God, but the cause of evil we must look for in other things and not in God. What you say seems to me most true, he replied. Then, said I, we must not accept   from Homer or any other poet the folly of such error as this about the gods when he says Two urns stand on the floor of the palace of Zeus and are filled with Dooms he allots, one of blessings, the other of gifts that are evil,  Hom. Il. 24.527-8 and to whomsoever Zeus gives of both commingled— Now upon evil he chances and now again good is his portion,  Hom. Il. 24.530 but the man for whom he does not blend the lots, but to whom he gives unmixed evil— Hunger devouring drives him, a wanderer over the wide world,  Hom. Il. 24.532  nor will we tolerate the saying that  Zeus is dispenser alike of good and of evil to mortals."
379d,"from Homer or any other poet the folly of such error as this about the gods when he says Two urns stand on the floor of the palace of Zeus and are filled with Dooms he allots, one of blessings, the other of gifts that are evil,  Hom. Il. 24.527-8 and to whomsoever Zeus gives of both commingled— Now upon evil he chances and now again good is his portion,  Hom. Il. 24.530 but the man for whom he does not blend the lots, but to whom he gives unmixed evil— Hunger devouring drives him, a wanderer over the wide world,  Hom. Il. 24.532"
379e,nor will we tolerate the saying that  Zeus is dispenser alike of good and of evil to mortals.
380a,"was the doing of Themis and Zeus; nor again must we permit our youth to hear what Aeschylus says— A god implants the guilty cause in men When he would utterly destroy a house, Aesch.  but if any poets compose a Sorrows of Niobe, the poem that contains these iambics, or a tale of the Pelopidae or of Troy, or anything else of the kind, we must either forbid them to say that these woes are the work of God, or they must devise some such interpretation as we now require, and must declare that what God"
380b,"did was righteous and good, and they were benefited by their chastisement. But that they were miserable who paid the penalty, and that the doer of this was God, is a thing that the poet must not be suffered to say; if on the other hand he should say that for needing chastisement the wicked were miserable and that in paying the penalty they were benefited by God, that we must allow. But as to saying that God, who is good, becomes the cause of evil to anyone, we must contend in every way that neither should anyone assert this in his own city if it is to be well governed, nor anyone hear it,"
380c,"neither younger nor older, neither telling a story in meter or without meter; for neither would the saying of such things, if they are said, be holy, nor would they be profitable to us or concordant with themselves."
380d,"And what of this, the second. Do you think that God is a wizard and capable of manifesting himself by design, now in one aspect, now in another, at one time himself changing and altering his shape in many transformations and at another deceiving us and causing us to believe such things about him; or that he is simple and less likely than anything else to depart from his own form? I cannot say offhand, he replied. But what of this: If anything went out from its own form, would it not be displaced and changed, either by itself   or by something else? Necessarily. Is it not true that to be altered and moved by something else happens least to things that are in the best condition,"
380e,or by something else?
381a,"Certainly. And is it not the soul that is bravest and most intelligent, that would be least disturbed and altered by any external affection? Yes. And, again, it is surely true of all composite implements, edifices, and habiliments, by parity of reasoning, that those which are well made and in good condition are least liable to be changed by time and other influences. That is so. It is universally true, then, that that which is in the best state by nature or   art or both admits least alteration by something else. So it seems. But God, surely, and everything that belongs to God is in every way in the best possible state. Of course. From this point of view, then, it would be least of all likely that there would be many forms in God. Least indeed.
But would he transform and alter himself? Obviously, he said, if he is altered. Then does he change himself for the better and to something fairer, or for the worse and to something uglier than himself?"
381b,art or both admits least alteration by something else.
381c,"It must necessarily, said he, be for the worse if he is changed. For we surely will not say that God is deficient in either beauty or excellence. Most rightly spoken, said I. And if that were his condition, do you think, Adeimantus, that any one god or man would of his own will worsen himself in any way? Impossible, he replied. It is impossible then, said I, even for a god to wish to alter himself, but, as it appears, each of them being the fairest and best possible abides for ever simply in his own form. An absolutely necessary conclusion to my thinking. No poet then,"
381d,"I said, my good friend, must be allowed to tell us that  The gods, in the likeness of strangers, Many disguises assume as they visit the cities of mortals. Hom. Od. 17.485-486  Nor must anyone tell falsehoods about Proteus and Thetis, nor in any tragedy or in other poems bring in Hera disguised as a priestess collecting alms for the life-giving sons of Inachus, the Argive stream.  Aesch.   And many similar falsehoods they must not tell. Nor again must mothers under the influence of such poets terrify their children with harmful tales, how that there are certain gods whose apparitions haunt the night in the likeness of many strangers from all manner of lands, lest while they speak evil of the gods they at the same time make cowards of children. They must not, he said. But, said I, may we suppose that while the gods themselves are incapable of change they cause us to fancy that they appear in many shapes deceiving and practising magic upon us? Perhaps, said he."
381e,"And many similar falsehoods they must not tell. Nor again must mothers under the influence of such poets terrify their children with harmful tales, how that there are certain gods whose apparitions haunt the night in the likeness of many strangers from all manner of lands, lest while they speak evil of the gods they at the same time make cowards of children."
382a,"said I; would a god wish to deceive, or lie, by presenting in either word or action what is only appearance? I don’t know, said he. Don’t you know, said I, that the veritable lie, if the expression is permissible, is a thing that all gods and men abhor? What do you mean? he said. This, said I, that falsehood in the most vital part of themselves, and about their most vital concerns, is something that no one willingly accepts, but it is there above all that everyone fears it. I don’t understand yet either. That is because you suspect me of some grand meaning,"
382b,"I said; but what I mean is, that deception in the soul about realities, to have been deceived and to be blindly ignorant and to have and hold the falsehood there, is what all men would least of all accept, and it is in that case that they loathe it most of all. Quite so, he said. But surely it would be most wholly right, as I was just now saying, to describe this as in very truth falsehood—ignorance namely in the soul of the man deceived. For the falsehood in words is a copy of the affection in the soul,  an after-rising image of it and not an altogether unmixed falsehood. Is not that so? By all means.
Essential falsehood, then, is hated not only by gods but by men. I agree. But what of the falsehood in words, when and for whom is it serviceable so as not to merit abhorrence? Will it not be against enemies? And when any of those whom we call friends owing to madness or folly attempts to do some wrong, does it not then become useful  to avert the evil—as a medicine? And also in the fables of which we were just now speaking owing to our ignorance of the truth about antiquity, we liken the false to the true as far as we may and so make it edifying. We most certainly do, he said. Tell me, then, on which of these grounds falsehood would be serviceable to God. Would he because of his ignorance of antiquity make false likenesses of it? An absurd supposition, that, he said. Then there is no lying poet in God. I think not."
382c,an after-rising image of it and not an altogether unmixed falsehood. Is not that so?
382d,"to avert the evil—as a medicine? And also in the fables of which we were just now speaking owing to our ignorance of the truth about antiquity, we liken the false to the true as far as we may and so make it edifying."
382e,"Well then, would it be through fear of his enemies that he would lie? Far from it. Would it be because of the folly or madness of his friends? Nay, no fool or madman is a friend of God. Then there is no motive for God to deceive. None. From every point of view the divine and the divinity are free from falsehood. By all means."
383a,in waking or in dreams.
383b,"Apollo singing at her wedding, foretold the happy fortunes of her issue Hom. Il. 2.1 — Their days prolonged, from pain and sickness free, And rounding out the tale of heaven’s blessings,  Raised the proud paean, making glad my heart. And I believed that Phoebus’ mouth divine, Filled with the breath of prophecy, could not lie. But he himself, the singer, himself who sat At meat with us, himself who promised all, Is now himself the slayer of my son.  Aesch. Frag. 350"
383c,"When anyone says that sort of thing about the gods, we shall be wroth with him, we will refuse him a chorus, neither will we allow teachers to use him for the education of the young if our guardians are to be god-fearing men and god-like in so far as that is possible for humanity."
