section,text
442c,"each individual by virtue of this part in him, when, namely, his high spirit preserves in the midst of pains and pleasures the rule handed down by the reason as to what is or is not to be feared."
442d,"by reason of the friendship and concord of these same parts, when, namely, the ruling principle and its two subjects are at one in the belief that the reason ought to rule, and do not raise faction against it?"
442e,"We might, I said, completely confirm your reply and our own conviction thus, if anything in our minds still disputes our definition—by applying commonplace and vulgar tests to it. What are these?"
443a,than men of a different kind?
443b,"he said. And is not the cause of this to be found in the fact that each of the principles within him does its own work in the matter of ruling and being ruled? Yes, that and nothing else. Do you still, then, look for justice to be anything else than this potency which provides men and cities of this sort? No, by heaven, he said, I do not.
Finished, then, is our dream and perfected —the surmise we spoke of, that, by some Providence, at the very beginning of our foundation of the state,  we chanced to hit upon the original principle and a sort of type of justice. Most assuredly. It really was, it seems, Glaucon, which is why it helps, a sort of adumbration of justice, this principle that it is right for the cobbler by nature to cobble and occupy himself with nothing else, and the carpenter to practice carpentry, and similarly all others. But the truth of the matter was, as it seems,   that justice is indeed something of this kind, yet not in regard to the doing of one’s own business externally, but with regard to that which is within and in the true sense concerns one’s self, and the things of one’s self—it means that a man must not suffer the principles in his soul to do each the work of some other and interfere and meddle with one another, but that he should dispose well of what in the true sense of the word is properly his own, and having first attained to self-mastery and beautiful order within himself, and having harmonized these three principles, the notes or intervals of three terms quite literally the lowest, the highest, and the mean,  and all others there may be between them, and having linked and bound all three together and made of himself a unit, one man instead of many, self-controlled and in unison, he should then and then only turn to practice if he find aught to do either in the getting of wealth or the tendance of the body or it may be in political action or private business, in all such doings believing and naming the just and honorable action to be that which preserves and helps to produce this condition of soul, and wisdom the science  that presides over such conduct; and believing and naming the unjust action to be that which ever tends to overthrow this spiritual constitution, and brutish ignorance, to be the opinion that in turn presides over this."
443c,we chanced to hit upon the original principle and a sort of type of justice.
443d,"that justice is indeed something of this kind, yet not in regard to the doing of one’s own business externally, but with regard to that which is within and in the true sense concerns one’s self, and the things of one’s self—it means that a man must not suffer the principles in his soul to do each the work of some other and interfere and meddle with one another, but that he should dispose well of what in the true sense of the word is properly his own, and having first attained to self-mastery and beautiful order within himself, and having harmonized these three principles, the notes or intervals of three terms quite literally the lowest, the highest, and the mean,"
443e,"and all others there may be between them, and having linked and bound all three together and made of himself a unit, one man instead of many, self-controlled and in unison, he should then and then only turn to practice if he find aught to do either in the getting of wealth or the tendance of the body or it may be in political action or private business, in all such doings believing and naming the just and honorable action to be that which preserves and helps to produce this condition of soul, and wisdom the science"
444a,"that presides over such conduct; and believing and naming the unjust action to be that which ever tends to overthrow this spiritual constitution, and brutish ignorance, to be the opinion that in turn presides over this."
444b,"Must not this be a kind of civil war of these three principles, their meddlesomeness and interference with one another’s functions, and the revolt of one part against the whole of the soul that it may hold therein a rule which does not belong to it, since its nature is such that it befits it to serve as a slave to the ruling principle? Something of this sort, I fancy, is what we shall say, and that the confusion of these principles and their straying from their proper course is injustice and licentiousness and cowardice and brutish ignorance and, in general, all turpitude. Precisely this,"
444c,"he replied. Then, said I, to act unjustly and be unjust and in turn to act justly the meaning of all these terms becomes at once plain and clear, since injustice and justice are so. How so? Because, said I, these are in the soul what the healthful and the diseaseful are in the body; there is no difference. In what respect? he said. Healthful things surely engender health and diseaseful disease. Yes. Then does not doing just acts engender justice  and unjust injustice? Of necessity. But to produce health is to establish the elements in a body in the natural relation of dominating and being dominated by one another, while to cause disease is to bring it about that one rules or is ruled by the other contrary to nature. Yes, that is so. And is it not likewise the production of justice in the soul to establish its principles in the natural relation of controlling and being controlled by one another, while injustice is to cause the one to rule or be ruled by the other contrary to nature? Exactly so, he said. Virtue, then, as it seems, would be a kind of health  and beauty and good condition of the soul, and vice would be disease, ugliness, and weakness. It is so. Then is it not also true that beautiful and honorable pursuits tend to the winning of virtue and the ugly to vice? Of necessity."
444d,and unjust injustice?
444e,"and beauty and good condition of the soul, and vice would be disease, ugliness, and weakness."
445a,"and practice honorable pursuits and be just, whether one is known to be such or not, or whether injustice profits, and to be unjust, if only a man escape punishment and is not bettered by chastisement."
445b,"and corrupted, life is going to be worth living, if a man can only do as he pleases, and pleases to do anything save that which will rid him of evil and injustice and make him possessed of justice and virtue—now that the two have been shown to be as we have described them."
445c,"Come up here then, said I, that you may see how many are the kinds of evil, I mean those that it is worth while to observe and distinguish. I am with you, he said; only do you say on. And truly, said I, now that we have come to this height of argument I seem to see as from a point of outlook that there is one form of excellence, and that the forms of evil are infinite, yet that there are some four among them that it is worth while to take note of. What do you mean? he said. As many as are the varieties of political constitutions that constitute specific types, so many, it seems likely,  are the characters of soul. How many, pray? There are five kinds of constitutions, said I, and five kinds of soul. Tell me what they are, he said. I tell you, said I, that one way of government would be the constitution that we have just expounded, but the names that might be applied to it are two. If one man of surpassing merit rose among the rulers, it would be denominated royalty; if more than one, aristocracy. True, he said. Well, then, I said, this is one of the forms I have in mind.  For neither would a number of such men, nor one if he arose among them, alter to any extent worth mentioning the laws of our city—if he preserved the breeding and the education that we have described. It is not likely, he said."
445d,are the characters of soul.
445e,"For neither would a number of such men, nor one if he arose among them, alter to any extent worth mentioning the laws of our city—if he preserved the breeding and the education that we have described."
