section,text
410c,"had not the purpose in view that some attribute to them in so instituting, namely to treat the body by one and the soul by the other?"
410d,"In respect of savagery and hardness or, on the other hand, of softness and gentleness? I have observed, he said, that the devotees of unmitigated gymnastics turn out more brutal than they should be and those of music softer than is good for them. And surely, said I, this savagery is a quality derived from the high-spirited element in our nature, which, if rightly trained, becomes brave, but if overstrained, would naturally become hard and harsh. I think so, he said. And again, is not the gentleness   a quality which the philosophic nature would yield? This if relaxed too far would be softer than is desirable but if rightly trained gentle and orderly? That is so. But our requirement, we say, is that the guardians should possess both natures. It is. And must they not be harmoniously adjusted to one another? Of course."
410e,a quality which the philosophic nature would yield? This if relaxed too far would be softer than is desirable but if rightly trained gentle and orderly?
411a,"Certainly. And that of the ill adjusted is cowardiy and rude? It surely is.
Now when a man abandons himself to music to play upon him and pour into his soul as it were through the funnel of his ears those sweet, soft, and dirge-like airs of which we were just now speaking, and gives his entire time to the warblings and blandishments of song, the first result is that the principle of high spirit, if he had it,   is softened like iron and is made useful instead of useless and brittle. But when he continues the practice without remission and is spellbound, the effect begins to be that he melts and liquefies till he completely dissolves away his spirit, cuts out as it were the very sinews of his soul and makes of himself a feeble warrior. Assuredly, he said. And if, said I, he has to begin with a spiritless nature he reaches this result quickly, but if high-spirited, by weakening the spirit he makes it unstable,   quickly irritated by slight stimuli, and as quickly quelled. The outcome is that such men are choleric and irascible instead of high-spirited, and are peevish and discontented. Precisely so. On the other hand, if a man toils hard at gymnastics and eats right lustily and holds no truck with music and philosophy, does he not at first get very fit and full of pride and high spirit and become more brave and bold than he was? He does indeed. But what if he does nothing but this and has no contact with the Muse in any way,   is not the result that even if there was some principle of the love of knowledge in his soul, since it tastes of no instruction nor of any inquiry and does not participate in any discussion or any other form of culture, it becomes feeble, deaf, and blind, because it is not aroused or fed nor are its perceptions purified and quickened? That is so, he said. And so such a man, I take it, becomes a misologist and stranger to the Muses. He no longer makes any use of persuasion by speech but achieves all his ends   like a beast by violence and savagery, and in his brute ignorance and ineptitude lives a life of disharmony and gracelessness. That is entirely true, he said."
411b,"is softened like iron and is made useful instead of useless and brittle. But when he continues the practice without remission and is spellbound, the effect begins to be that he melts and liquefies till he completely dissolves away his spirit, cuts out as it were the very sinews of his soul and makes of himself a feeble warrior."
411c,"quickly irritated by slight stimuli, and as quickly quelled. The outcome is that such men are choleric and irascible instead of high-spirited, and are peevish and discontented."
411d,"is not the result that even if there was some principle of the love of knowledge in his soul, since it tastes of no instruction nor of any inquiry and does not participate in any discussion or any other form of culture, it becomes feeble, deaf, and blind, because it is not aroused or fed nor are its perceptions purified and quickened?"
411e,"like a beast by violence and savagery, and in his brute ignorance and ineptitude lives a life of disharmony and gracelessness."
412a,by the proper degree of tension and relaxation of each.
412b,"We most certainly shall.
Such would be the outlines of their education and breeding. For why should one recite the list of the dances of such citizens, their hunts and chases with hounds, their athletic contests and races? It is pretty plain that they must conform to these principles and there is no longer any difficulty in discovering them. There is, it may be, no difficulty, he said. Very well, said I; what, then, have we next to determine? Is it not which ones among them shall be  the rulers and the ruled? Certainly. That the rulers must be the elder and the ruled the younger is obvious. It is. And that the rulers must be their best? This too. And do not the best of the farmers prove the best farmers? Yes. And in this case, since we want them to be the best of the guardians, must they not be the best guardians, the most regardful of the state? Yes. They must then to begin with be intelligent in such matters and capable,   and furthermore careful of the interests of the state? That is so. But one would be most likely to be careful of that which he loved. Necessarily. And again, one would be most likely to love that whose interests he supposed to coincide with his own, and thought that when it prospered, he too would prosper and if not, the contrary. So it is, he said. Then we must pick out from the other guardians such men as to our observation appear most inclined through the entire course of their lives to be zealous to do what they think  for the interest of the state, and who would be least likely to consent to do the opposite. That would be a suitable choice, he said. I think, then, we shall have to observe them at every period of life, to see if they are conservators and guardians of this conviction in their minds and never by sorcery nor by force can be brought to expel from their souls unawares this conviction that they must do what is best for the state. What do you mean by the expelling? he said."
412c,the rulers and the ruled?
412d,and furthermore careful of the interests of the state?
412e,"for the interest of the state, and who would be least likely to consent to do the opposite."
413a,"Voluntary is the departure of the false belief from one who learns better, involuntary that of every true belief."
413b,"by those who have their opinions stolen from them I mean those who are over-persuaded and those who forget, because in the one case time, in the other argument strips them unawares of their beliefs. Now I presume you understand, do you not? Yes. Well, then, by those who are constrained or forced I mean those whom some pain or suffering compels to change their minds. That too I understand and you are right. And the victims of sorcery  I am sure you too would say are they who alter their opinions under the spell of pleasure or terrified by some fear. Yes, he said: everything that deceives appears to cast a spell upon the mind.
Well then, as I was just saying, we must look for those who are the best guardians of the indwelling conviction that what they have to do is what they at any time believe to be best for the state. Then we must observe them from childhood up and propose them tasks in which one would be most likely to forget this principle or be deceived, and he whose memory is sure  and who cannot be beguiled we must accept and the other kind we must cross off from our list. Is not that so? Yes. And again we must subject them to toils and pains and competitions in which we have to watch for the same traits. Right, he said. Then, said I, must we not institute a third kind of competitive test with regard to sorcery and observe them in that? Just as men conduct colts to noises and uproar to see if they are liable to take fright, so we must bring these lads while young into fears  and again pass them into pleasures, testing them much more carefully than men do gold in the fire, to see if the man remains immune to such witchcraft and preserves his composure throughout, a good guardian of himself and the culture which he has received, maintaining the true rhythm and harmony of his being in all those conditions, and the character that would make him most useful to himself and to the state."
413c,I am sure you too would say are they who alter their opinions under the spell of pleasure or terrified by some fear.
413d,and who cannot be beguiled we must accept and the other kind we must cross off from our list. Is not that so?
413e,"and again pass them into pleasures, testing them much more carefully than men do gold in the fire, to see if the man remains immune to such witchcraft and preserves his composure throughout, a good guardian of himself and the culture which he has received, maintaining the true rhythm and harmony of his being in all those conditions, and the character that would make him most useful to himself and to the state."
414a,"and issues from it unspoiled we must establish as ruler over our city and its guardian, and bestow rewards upon him in life, and in death the allotment of the supreme honors of burial-rites and other memorials. But the man of the other type we must reject. Such,"
414b,"be most proper to designate these as guardians in the full sense of the word, watchers against foemen without and friends within, so that the latter shall not wish and the former shall not be able to work harm, but to name those youths whom we were calling guardians just now, helpers and aids for the decrees of the rulers?"
414c,"so as by one noble lie to persuade if possible the rulers themselves, but failing that the rest of the city?"
414d,"Say on, said he, and don’t be afraid. Very well, I will. And yet I hardly know how to find the audacity or the words to speak and undertake to persuade first the rulers themselves and the soldiers and then the rest of the city, that in good sooth all our training and educating of them were things that they imagined and that happened to them as it were in a dream; but that in reality at that time they were down within the earth being molded and fostered themselves while  their weapons and the rest of their equipment were being fashioned. And when they were quite finished the earth as being their mother delivered them, and now as if their land were their mother and their nurse they ought to take thought for her and defend her against any attack and regard the other citizens as their brothers and children of the self-same earth. It is not for nothing, he said, that you were so bashful about coming out with your lie."
414e,"their weapons and the rest of their equipment were being fashioned. And when they were quite finished the earth as being their mother delivered them, and now as if their land were their mother and their nurse they ought to take thought for her and defend her against any attack and regard the other citizens as their brothers and children of the self-same earth."
415a,"I said; but all the same hear the rest of the story. While all of you in the city are brothers, we will say in our tale, yet God in fashioning those of you who are fitted to hold rule mingled gold in their generation, for which reason they are the most precious—but in the helpers silver, and iron and brass in the farmers and other craftsmen. And as you are all akin, though for the most part you will breed after your kinds,  it may sometimes happen that a golden father would beget a silver son and that a golden offspring would come from a silver sire and that the rest would in like manner be born of one another. So that the first and chief injunction that the god lays upon the rulers is that of nothing else are they to be such careful guardians and so intently observant as of the intermixture of these metals in the souls of their offspring, and if sons are born to them with an infusion of brass or iron   they shall by no means give way to pity in their treatment of them, but shall assign to each the status due to his nature and thrust them out among the artisans or the farmers. And again, if from these there is born a son with unexpected gold or silver in his composition they shall honor such and bid them go up higher, some to the office of guardian, some to the assistanceship, alleging that there is an oracle that the state shall then be overthrown when the man of iron or brass is its guardian. Do you see any way of getting them to believe this tale?"
415b,"it may sometimes happen that a golden father would beget a silver son and that a golden offspring would come from a silver sire and that the rest would in like manner be born of one another. So that the first and chief injunction that the god lays upon the rulers is that of nothing else are they to be such careful guardians and so intently observant as of the intermixture of these metals in the souls of their offspring, and if sons are born to them with an infusion of brass or iron"
415c,"they shall by no means give way to pity in their treatment of them, but shall assign to each the status due to his nature and thrust them out among the artisans or the farmers. And again, if from these there is born a son with unexpected gold or silver in his composition they shall honor such and bid them go up higher, some to the office of guardian, some to the assistanceship, alleging that there is an oracle that the state shall then be overthrown when the man of iron or brass is its guardian. Do you see any way of getting them to believe this tale?"
415d,"No, not these themselves, he said, but I do, their sons and successors and the rest of mankind who come after. Well, said I, even that would have a good effect making them more inclined to care for the state and one another. For I think I apprehend your meaning. XXII. And this shall fall out as tradition guides.
But let us arm these sons of earth and conduct them under the leadership of their rulers. And when they have arrived they must look out for the fairest site in the city for their encampment,  a position from which they could best hold down rebellion against the laws from within and repel aggression from without as of a wolf against the fold. And after they have encamped and sacrificed to the proper gods they must make their lairs, must they not? Yes, he said. And these must be of a character keep out the cold in winter and be sufficient in summer? Of course. For I presume you are speaking of their houses. Yes, said I, the houses of soldiers not of money-makers."
415e,"a position from which they could best hold down rebellion against the laws from within and repel aggression from without as of a wolf against the fold. And after they have encamped and sacrificed to the proper gods they must make their lairs, must they not?"
416a,"What distinction do you intend by that? he said. I will try to tell you, I said. It is surely the most monstrous and shameful thing in the world for shepherds to breed the dogs who are to help them with their flocks in such wise and of such a nature that from indiscipline or hunger or some other evil condition the dogs themselves shall attack the sheep and injure them and be likened to wolves instead of dogs. A terrible thing, indeed, he said."
416b,"Must we not then guard by every means in our power against our helpers treating the citizens in any such way and, because they are the stronger, converting themselves from benign assistants into savage masters? We must, he said. And would they not have been provided with the chief safeguard if their education has really been a good one? But it surely has, he said. That, said I, dear Glaucon, we may not properly affirm, but what we were just now saying we may,   that they must have the right education, whatever it is, if they are to have what will do most to make them gentle to one another and to their charges. That is right, he said. In addition, moreover, to such an education a thoughtful man would affirm that their houses and the possessions provided for them ought to be such as not to interfere with the best performance of their own work as guardians and not to incite them to wrong the other citizens."
416c,"that they must have the right education, whatever it is, if they are to have what will do most to make them gentle to one another and to their charges."
416d,"He will rightly affirm that. Consider then, said I, whether, if that is to be their character, their habitations and ways of life must not be something after this fashion. In the first place, none must possess any private property save the indispensable. Secondly, none must have any habitation or treasure-house which is not open for all to enter at will. Their food, in such quantities as are needful for athletes of war sober and brave,   they must receive as an agreed stipend from the other citizens as the wages of their guardianship, so measured that there shall be neither superfluity at the end of the year nor any lack. And resorting to a common mess like soldiers on campaign they will live together."
416e,"they must receive as an agreed stipend from the other citizens as the wages of their guardianship, so measured that there shall be neither superfluity at the end of the year nor any lack. And resorting to a common mess like soldiers on campaign they will live together."
417a,"the coin of the multitude, while that which dwells within them is unsullied. But for these only of all the dwellers in the city it is not lawful to handle gold and silver and to touch them nor yet to come under the same roof with them, nor to hang them as ornaments on their limbs nor to drink from silver and gold. So living they would save themselves and save their city. But whenever they shall acquire for themselves land of their own and houses and coin, they will be house-holders and farmers instead of guardians, and will be transformed"
417b,"from the helpers of their fellow citizens to their enemies and masters, and so in hating and being hated, plotting and being plotted against they will pass their days fearing far more and rather the townsmen within than the foemen without—and then even then laying the course of near shipwreck for themselves and the state. For all these reasons,"
