section,text
345c,"But, as it is, you see, Thrasymachus—let us return to the previous examples—you see that while you began by taking the physician in the true sense of the word, you did not think fit afterwards to be consistent and maintain with precision the notion of the true shepherd, but you apparently think that he herds his sheep in his quality of shepherd not with regard to what is best for the sheep but as if he were a banqueter about to be feasted with regard to the good cheer or again with a view to the sale of them"
345d,"as if he were a money-maker and not a shepherd. But the art of the shepherd surely is concerned with nothing else than how to provide what is best for that over which is set, since its own affairs, its own best estate, are entirely sufficiently provided for so long as it in nowise fails of being the shepherd’s art. And in like manner I supposed that we just now were constrained to acknowledge that every form of rule in so far as it is rule considers what is best for nothing else than that which is governed and cared for by it,"
345e,"alike in political and private rule. Why, do you think that the rulers and holders of office in our cities—the true rulers—willingly hold office and rule?"
346a,"For tell me this: we ordinarily say, do we not, that each of the arts is different from others because its power or function is different? And, my dear fellow, in order that we may reach some result, don’t answer counter to your real belief."
346b,"Would you identify medicine and the pilot’s art? Or if you please to discriminate precisely as you proposed, none the more if a pilot regains his health because a sea voyage is good for him, no whit the more, I say, for this reason do you call his art medicine, do you?"
346c,"But what of this? Do you call medicine wage-earning, if a man when giving treatment earns wages? No, he said. And did we not agree that the benefit derived from each art is peculiar to it? So be it, he said. Any common or general benefit that all craftsmen receive, then, they obviously derive from their common use of some further identical thing. It seems so, he said. And we say that the benefit of earning wages accrues to the craftsmen from their further exercise of the wage-earning art. He assented reluctantly. Then the benefit,  the receiving of wages does not accrue to each from his own art. But if we are to consider it precisely medicine produces health but the fee-earning art the pay, and architecture a house but the fee-earning art accompanying it the fee, and so with all the others, each performs its own task and benefits that over which it is set, but unless pay is added to it is there any benefit which the craftsman receives from the craft? Apparently not, he said. Does he then bestow no benefit either  when he works for nothing? I’ll say he does. Then, Thrasymachus, is not this immediately apparent, that no art or office provides what is beneficial for itself—but as we said long ago it provides and enjoins what is beneficial to its subject, considering the advantage of that, the weaker, and not the advantage the stronger?"
346d,"the receiving of wages does not accrue to each from his own art. But if we are to consider it precisely medicine produces health but the fee-earning art the pay, and architecture a house but the fee-earning art accompanying it the fee, and so with all the others, each performs its own task and benefits that over which it is set, but unless pay is added to it is there any benefit which the craftsman receives from the craft?"
346e,when he works for nothing?
347a,"because he who is to exercise the art rightly never does what is best for himself or enjoins it when he gives commands according to the art, but what is best for the subject. That is the reason, it seems, why pay must be provided for those who are to consent to rule, either in form of money or honor or a penalty if they refuse."
347b,for the sake of which the finest spirits hold office and rule when they consent to do so. Don’t you know that to be covetous of honor and covetous of money is said to be and is a reproach?
347c,"for they are not covetous of honor. So there must be imposed some compulsion and penalty to constrain them to rule if they are to consent to hold office. That is perhaps why to seek office oneself and not await compulsion is thought disgraceful. But the chief penalty is to be governed by someone worse if a man will not himself hold office and rule. It is from fear of this, as it appears to me, that the better sort hold office when they do, and then they go to it not in the expectation of enjoyment nor as to a good thing, but as to a necessary evil and because they are unable to turn it over to better men than themselves"
347d,"or to their like. For we may venture to say that, if there should be a city of good men only, immunity from office-holding would be as eagerly contended for as office is now, and there it would be made plain that in very truth the true ruler does not naturally seek his own advantage but that of the ruled; so that every man of understanding would rather choose to be benefited by another than to be bothered with benefiting him. This point then I"
347e,"by no means concede to Thrasymachus, that justice is the advantage of the superior. But that we will reserve for another occasion. A far weightier matter seems to me Thrasymachus’s present statement, his assertion that the life of the unjust man is better than that of the just. Which now do you choose, Glaucon?"
348a,"Did you hear, said I, all the goods that Thrasymachus just now enumerated for the life of the unjust man? I heard, he said, but I am not convinced. Do you wish us then to try to persuade him, supposing we can find a way, that what he says is not true? Of course I wish it, he said. If then we oppose him in a set speech enumerating in turn the advantages of being just and he replies and we rejoin, we shall have to count up and measure the goods listed in the respective speeches  and we shall forthwith be in need of judges to decide between us. But if, as in the preceding discussion, we come to terms with one another as to what we admit in the inquiry, we shall be ourselves both judges and pleaders. Quite so, he said. Which method do you like best? said I. This one, he said. 
    Come then, Thrasymachus, I said, go back to the beginning and answer us. You affirm that perfect and complete injustice is more profitable than justice that is complete."
348b,"and we shall forthwith be in need of judges to decide between us. But if, as in the preceding discussion, we come to terms with one another as to what we admit in the inquiry, we shall be ourselves both judges and pleaders."
348c,"I affirm it, he said, and have told you my reasons. Tell me then how you would express yourself on this point about them. You call one of them, I presume, a virtue and the other a vice? Of course. Justice the virtue and injustice the vice? It is likely, you innocent, when I say that injustice pays and justice doesn’t pay. But what then, pray? The opposite, he replied. What! justice vice? No, but a most noble simplicity or goodness of heart. Then do you call injustice badness of heart?"
348d,"No, but goodness of judgement. Do you also, Thrasymachus, regard the unjust as intelligent and good? Yes, if they are capable of complete injustice, he said, and are able to subject to themselves cities and tribes of men. But you probably suppose that I mean those who take purses. There is profit to be sure even in that sort of thing, he said, if it goes undetected. But such things are not worth taking into the account,  but only what I just described. I am not unaware of your meaning in that, I said; but this is what surprised me, that you should range injustice under the head of virtue and wisdom, and justice in the opposite class. Well, I do so class them, he said. That, said I, is a stiffer proposition, my friend, and if you are going as far as that it is hard to know what to answer."
348e,but only what I just described.
349a,"that we were assigning to the just, since you don’t shrink from putting it in the category of virtue and wisdom."
349b,"No difference, said I, but here is something I want you to tell me in addition to what you have said. Do you think the just man would want to overreach or exceed another just man? By no means, he said; otherwise he would not be the delightful simpleton that he is. And would he exceed or overreach or go beyond the just action? Not that either, he replied. But how would he treat the unjust man—would he deem it proper and just to outdo, overreach, or go beyond him or would he not? He would, he said, but he wouldn’t be able to. That is not my question, I said,"
349c,"but whether it is not the fact that the just man does not claim and wish to outdo the just man but only the unjust? That is the case, he replied. How about the unjust then? Does he claim to overreach and outdo the just man and the just action? Of course, he said, since he claims to overreach and get the better of everything. Then the unjust man will overreach and outdo also both the unjust man and the unjust action, and all his endeavor will be to get the most in everything for himself. That is so.
Let us put it in this way, I said; the just man does not seek to take advantage of his like but of his unlike, but the unjust man  of both. Admirably put, he said. But the unjust man is intelligent and good and the just man neither. That, too, is right, he said. Is it not also true, I said, that the unjust man is like the intelligent and good and the just man is not? Of course, he said, being such he will be like to such and the other not. Excellent. Then each is such as that to which he is like. What else do you suppose? he said. Very well, Thrasymachus,  but do you recognize that one man is a musician and another unmusical? I do. Which is the intelligent and which the unintelligent? The musician, I presume, is the intelligent and the unmusical the unintelligent. And is he not good in the things in which he is intelligent and bad in the things in which he is unintelligent? Yes. And the same of the physician? The same. Do you think then, my friend, that any musician in the tuning of a lyre would want to overreach another musician in the tightening and relaxing of the strings or would claim and think fit to exceed or outdo him? I do not. But would the the unmusical man? Of necessity, he said."
349d,of both.
349e,but do you recognize that one man is a musician and another unmusical?
350a,In prescribing food and drink would he want to outdo the medical man or the medical procedure?
350b,the knower and the ignorant?
350c,"But the just man will not overreach his like but only his unlike? Yes. Then the just man is like the wise and good, and the unjust is like the bad and the ignoramus. It seems likely. But furthermore we agreed that such is each as that to which he is like. Yes, we did. Then the just man has turned out on our hands to be good and wise and the unjust man bad and ignorant.
Thrasymachus made all these admissions"
350d,"not as I now lightly narrate them, but with much baulking and reluctance and prodigious sweating, it being summer, and it was then I beheld what I had never seen before—Thrasymachus blushing. But when we did reach our conclusion that justice is virtue and wisdom and injustice vice and ignorance, Good, said I, let this be taken as established. But we were also affirming that injustice is a strong and potent thing. Don’t you remember, Thrasymachus? I remember, he said; but I don’t agree with what you are now saying either and I have an answer to it,  but if I were to attempt to state it, I know very well that you would say that I was delivering a harangue. Either then allow me to speak at such length as I desire, or, if you prefer to ask questions, go on questioning and I, as we do for old wives telling their tales, will say Very good and will nod assent and dissent. No, no, said I, not counter to your own belief. Yes, to please you, he said, since you don’t allow me freedom of speech. And yet what more do you want? Nothing, indeed, said I; but if this is what you propose to do, do it and I will ask the questions. Ask on, then."
350e,"but if I were to attempt to state it, I know very well that you would say that I was delivering a harangue. Either then allow me to speak at such length as I desire, or, if you prefer to ask questions, go on questioning and I, as we do for old wives telling their tales, will say Very good and will nod assent and dissent."
351a,"What is the nature of injustice as compared with justice? For the statement made, I believe, was that injustice is a more potent and stronger thing than justice. But now,"
351b,"try to enslave other cities unjustly, have them enslaved and hold many of them in subjection."
351c,"If,  he replied, what you were just now saying holds good, that justice is wisdom, with justice; if it is as I said, with injustice. Admirable, Thrasymachus, I said; you not only nod assent and dissent, but give excellent answers. I am trying to please you, he replied. 
    Very kind of you. But please me in one thing more and tell me this: do you think that a city, an army, or bandits, or thieves, or any other group that attempted any action in common, could accomplish anything if they wronged one another?"
351d,"Certainly not, said he. But if they didn’t, wouldn’t they be more likely to? Assuredly. For factions, Thrasymachus, are the outcome of injustice, and hatreds and internecine conflicts, but justice brings oneness of mind and love. Is it not so? So be it, he replied, not to differ from you. That is good of you, my friend; but tell me this: if it is the business of injustice to engender hatred wherever it is found, will it not, when it springs up either among freemen or slaves, cause them to hate and be at strife with one another, and make them incapable   of effective action in common? By all means. Suppose, then, it springs up between two, will they not be at outs with and hate each other and be enemies both to one another and to the just? They will, he said. And then will you tell me that if injustice arises in one it will lose its force and function or will it none the less keep it? Have it that it keeps it, he said."
351e,of effective action in common?
352a,"it first renders the thing incapable of cooperation with itself owing to faction and difference, and secondly an enemy to itself and to its opposite in every case, the just? Isn’t that so?"
352b,the gods too are just.
352c,"and that if we ever say that any men who are unjust have vigorously combined to put something over, our statement is not altogether true, for they would not have kept their hands from one another if they had been thoroughly unjust, but it is obvious that there was in them some justice which prevented them from wronging at the same time one another too as well as those whom they attacked; and by dint of this they accomplished whatever they did and set out to do injustice only half corrupted by injustice, since utter rascals completely unjust"
352d,"are completely incapable of effective action—all this I understand to be the truth, and not what you originally laid down. But whether it is also true that the just have a better life than the unjust and are happier, which is the question we afterwards proposed for examination, is what we now have to consider. It appears even now that they are, I think, from what has already been said. But all the same we must examine it more carefully. For it is no ordinary matter that we are discussing, but the right conduct of life."
352e,that a horse has a specific work or function?
353a,you could use a dirk to trim vine branches and a knife and many other instruments.
353b,that the work of anything is that.
353c,if they lacked their own proper excellence and had in its stead the defect?
353d,the same principle to all things?
353e,"We do. Will the soul ever accomplish its own work well if deprived of its own virtue, or is this impossible? It is impossible. Of necessity, then, a bad soul will govern and manage things badly while the good soul will in all these things do well.  Of necessity. And did we not agree that the excellence or virtue of soul is justice and its defect injustice? Yes, we did. The just soul and the just man then will live well and the unjust ill? So it appears, he said, by your reasoning."
354a,"But furthermore, he who lives well is blessed and happy, and he who does not the contrary. Of course. Then the just is happy and the unjust miserable. So be it, he said. But it surely does not pay to be miserable, but to be happy. Of course not. Never, then, most worshipful Thrasymachus, can injustice be more profitable than justice. Let this complete your entertainment, Socrates, at the festival of Bendis. A feast furnished by you, Thrasymachus, I said, now that you have become gentle with me and are no longer angry. I have not dined well, however—  by my own fault, not yours. But just as gluttons snatch at every dish that is handed along and taste it before they have properly enjoyed the preceding, so I, methinks, before finding the first object of our inquiry—what justice is—let go of that and set out to consider something about it, namely whether it is vice and ignorance or wisdom and virtue; and again, when later the view was sprung upon us that injustice is more profitable than justice I could not refrain from turning to that from the other topic. So that for me   the present outcome of the discussion is that I know nothing. For if I don’t know what the just is, I shall hardly know whether it is a virtue or not, and whether its possessor is or is not happy."
354b,"by my own fault, not yours. But just as gluttons snatch at every dish that is handed along and taste it before they have properly enjoyed the preceding, so I, methinks, before finding the first object of our inquiry—what justice is—let go of that and set out to consider something about it, namely whether it is vice and ignorance or wisdom and virtue; and again, when later the view was sprung upon us that injustice is more profitable than justice I could not refrain from turning to that from the other topic. So that for me"
354c,"the present outcome of the discussion is that I know nothing. For if I don’t know what the just is, I shall hardly know whether it is a virtue or not, and whether its possessor is or is not happy."
