section,text
474a,"and strip and, snatching the first weapon that comes to hand, rush at you with might and main, prepared to do dreadful deeds. And if you don’t find words to defend yourself against them, and escape their assault, then to be scorned and flouted will in very truth be the penalty you will have to pay."
474b,"So, with such an aid to back you, try to make it plain to the doubters that the truth is as you say."
474c,"and political leadership, while it befits the other sort to let philosophy alone and to follow their leader."
474d,"for I don’t apprehend at all. That reply, Glaucon, said I, befitted another rather than you. It does not become a lover to forget that all adolescents in some sort sting and stir the amorous lover of youth and appear to him deserving of his attention and desirable. Is not that your reaction to the fair? One, because his nose is tip-tilted, you will praise as piquant, the beak of another you pronounce right-royal, the intermediate type you say strikes the harmonious mean,  the swarthy are of manly aspect, the white are children of the gods divinely fair, and as for honey-hued, do you suppose the very word is anything but the euphemistic invention of some lover who can feel no distaste for sallowness when it accompanies the blooming time of youth?"
474e,"the swarthy are of manly aspect, the white are children of the gods divinely fair, and as for honey-hued, do you suppose the very word is anything but the euphemistic invention of some lover who can feel no distaste for sallowness when it accompanies the blooming time of youth?"
475a,you do not allege and there is nothing you shrink from saying to justify you in not rejecting any who are in the bloom of their prime.
475b,"by great men and dignitaries, are satisfied with honor from little men and nobodies. But honor they desire and must have."
475c,"Certainly. The student, then, who is finical about his studies, especially when he is young and cannot yet know by reason what is useful and what is not, we shall say is not a lover of learning or a lover of wisdom, just as we say that one who is dainty about his food is not really hungry, has not an appetite for food, and is not a lover of food, but a poor feeder. We shall rightly say so. But the one who feels no distaste in sampling every study, and who attacks his task of learning gladly and cannot get enough of it, him we shall justly pronounce the lover of wisdom, the philosopher, shall we not? To which Glaucon replied,"
475d,"You will then be giving the name to a numerous and strange band, for all the lovers of spectacles are what they are, I fancy, by virtue of their delight in learning something. And those who always want to hear some new thing are a very queer lot to be reckoned among philosophers. You couldn’t induce them to attend a serious debate or any such entertainment, but as if they had farmed out their ears to listen to every chorus in the land, they run about to all the Dionysiac festivals, never missing one, either in the towns or in the country-villages. Are we to designate all these, then, and similar folk   and all the practitioners of the minor arts as philosophers? Not at all, I said; but they do bear a certain likeness to philosophers.
Whom do you mean, then, by the true philosophers? Those for whom the truth is the spectacle of which they are enamored, said I. Right again, said he; but in what sense do you mean it? It would be by no means easy to explain it to another, I said, but I think that you will grant me this. What? That since the fair and honorable is the opposite of the base and ugly, they are two."
475e,and all the practitioners of the minor arts as philosophers?
476a,"Of course. And since they are two, each is one. That also. And in respect of the just and the unjust, the good and the bad, and all the ideas or forms, the same statement holds, that in itself each is one, but that by virtue of their communion with actions and bodies and with one another they present themselves everywhere, each as a multiplicity of aspects. Right, he said. This, then, said I, is my division. I set apart and distinguish those of whom you were just speaking, the lovers of spectacles and the arts,  and men of action, and separate from them again those with whom our argument is concerned and who alone deserve the appellation of philosophers or lovers of wisdom. What do you mean? he said. The lovers of sounds and sights, I said, delight in beautiful tones and colors and shapes and in everything that art fashions out of these, but their thought is incapable of apprehending and taking delight in the nature of the beautiful in itself. Why, yes, he said, that is so. And on the other hand, will not those be few who would be able to approach beauty itself and contemplate it in and by itself?"
476b,"and men of action, and separate from them again those with whom our argument is concerned and who alone deserve the appellation of philosophers or lovers of wisdom."
476c,"They would, indeed. He, then, who believes in beautiful things, but neither believes in beauty itself nor is able to follow when someone tries to guide him to the knowledge of it—do you think that his life is a dream or a waking? Just consider. Is not the dream state, whether the man is asleep or awake, just this: the mistaking of resemblance for identity? I should certainly call that dreaming, he said. Well, then, take the opposite case: the man whose thought recognizes a beauty in itself,   and is able to distinguish that self-beautiful and the things that participate in it, and neither supposes the participants to be it nor it the participants—is his life, in your opinion, a waking or a dream state? He is very much awake, he replied. Could we not rightly, then, call the mental state of the one as knowing, knowledge, and that of the other as opining, opinion? Assuredly. Suppose, now, he who we say opines but does not know should be angry and challenge our statement as not true.  Can we find any way of soothing him and gently winning him over, without telling him too plainly that he is not in his right mind? We must try, he said. Come, then, consider what we are to say to him, or would you have us question him in this fashion—premising that if he knows anything, nobody grudges it him, but we should be very glad to see him knowing something—but tell us this: Does he who knows know something or nothing? Do you reply in his behalf. I will reply, he said, that he knows something. Is it something that is or is not?"
476d,"and is able to distinguish that self-beautiful and the things that participate in it, and neither supposes the participants to be it nor it the participants—is his life, in your opinion, a waking or a dream state?"
476e,"Can we find any way of soothing him and gently winning him over, without telling him too plainly that he is not in his right mind?"
477a,that which is not be known?
477b,"for that which lies between we must seek for something between nescience and science, if such a thing there be."
477c,"Shall we say that faculties, powers, abilities are a class of entities by virtue of which we and all other things are able to do what we or they are able to do? I mean that sight and hearing, for example, are faculties, if so be that you understand the class or type that I am trying to describe. I understand, he said. Hear, then, my notion about them. In a faculty I cannot see any color or shape or similar mark such as those on which in many other cases I fix my eyes in discriminating in my thought one thing   from another. But in the case of a faculty I look to one thing only—that to which it is related and what it effects, and it is in this way that I come to call each one of them a faculty, and that which is related to the same thing and accomplishes the same thing I call the same faculty, and that to another I call other. How about you, what is your practice? The same, he said. To return, then, my friend, said I, to science or true knowledge, do you say that it is a faculty and a power,  or in what class do you put it? Into this, he said, the most potent of all faculties. And opinion—shall we assign it to some other class than faculty. By no means, he said, for that by which we are able to opine is nothing else than the faculty of opinion. But not long ago you agreed that science and opinion are not identical. How could any rational man affirm the identity of the infallible with the fallible?"
477d,"from another. But in the case of a faculty I look to one thing only—that to which it is related and what it effects, and it is in this way that I come to call each one of them a faculty, and that which is related to the same thing and accomplishes the same thing I call the same faculty, and that to another I call other. How about you, what is your practice?"
477e,or in what class do you put it?
478a,that opinion is a different thing from scientific knowledge.
478b,"and both opinion and science are faculties, but each different from the other, as we say—these admissions do not leave place for the identity of the knowable and the opinable."
478c,"most rightly as nothing at all. To that which is not we of necessity assigned nescience, and to that which is, knowledge."
478d,of the two?
478e,"It would remain, then, as it seems, for us to discover that which partakes of both, of to be and not to be, and that could not be rightly designated either in its exclusive purity; so that, if it shall be discovered, we may justly pronounce it to be the opinable, thus assigning extremes to extremes and the intermediate to the intermediate. Is not that so? It is."
479a,"I will say, let him answer me, that good fellow who does not think there is a beautiful in itself or any idea of beauty in itself always remaining the same and unchanged, but who does believe in many beautiful things—the lover of spectacles, I mean, who cannot endure to hear anybody say that the beautiful is one and the just one, and so of other things—and this will be our question: My good fellow, is there any one of these many fair-and-honorable things that will not sometimes appear ugly and base? And of the just things, that will not seem unjust? And of the pious things, that will not seem impious?"
479b,"to be both beautiful in a way and ugly, and so with all the other things you asked about."
479c,"about the eunuch and his hitting of the bat—with what and as it sat on what they signify that he struck it. For these things too equivocate, and it is impossible to conceive firmly any one of them to be or not to be or both or neither."
479d,nor brighter than being that they should still more be.
479e,"but do not see the beautiful itself and are unable to follow another’s guidance to it, and many just things, but not justice itself, and so in all cases—we shall say that such men have opinions about all things, but know nothing of the things they opine."
480a,"subject to knowledge and the other those to opinion? Do we not remember that we said that those loved and regarded tones and beautiful colours and the like, but they could not endure the notion of the reality of the beautiful itself?"
