section,text
617d,"alternately with either hand lent a hand to each. 
Now when they arrived they were straight-way bidden to go before Lachesis, and then a certain prophet first marshalled them in orderly intervals, and thereupon took from the lap of Lachesis lots and patterns of lives and went up to a lofty platform and spoke, This is the word of Lachesis, the maiden daughter of Necessity, Souls that live for a day, now is the beginning of another cycle of mortal generation where birth is the beacon of death.   No divinity shall cast lots for you, but you shall choose your own deity. Let him to whom falls the first lot first select a life to which he shall cleave of necessity. But virtue has no master over her, and each shall have more or less of her as he honors her or does her despite. The blame is his who chooses: God is blameless. So saying, the prophet flung the lots out among them all, and each took up the lot that fell by his side, except himself; him they did not permit. And whoever took up a lot saw plainly what number he had drawn."
617e,"No divinity shall cast lots for you, but you shall choose your own deity. Let him to whom falls the first lot first select a life to which he shall cleave of necessity. But virtue has no master over her, and each shall have more or less of her as he honors her or does her despite. The blame is his who chooses: God is blameless."
618a,"And after this again the prophet placed the patterns of lives before them on the ground, far more numerous than the assembly. They were of every variety, for there were lives of all kinds of animals and all sorts of human lives, for there were tyrannies among them, some uninterrupted till the end and others destroyed midway and issuing in penuries and exiles and beggaries; and there were lives of men of repute for their forms and beauty and bodily strength otherwise"
618b,"and prowess and the high birth and the virtues of their ancestors, and others of ill repute in the same things, and similarly of women. But there was no determination of the quality of soul, because the choice of a different life inevitably determined a different character. But all other things were commingled with one another and with wealth and poverty and sickness and health and the intermediate conditions. —And there, dear Glaucon, it appears, is the supreme hazard for a man."
618c,"And this is the chief reason why it should be our main concern that each of us, neglecting all other studies, should seek after and study this thing—if in any way he may be able to learn of and discover the man who will give him the ability and the knowledge to distinguish the life that is good from that which is bad, and always and everywhere to choose the best that the conditions allow, and, taking into account all the things of which we have spoken and estimating the effect on the goodness of his life of their conjunction or their severance, to know how beauty commingled with poverty or wealth and combined with"
618d,"what habit of soul operates for good or for evil, and what are the effects of high and low birth and private station and office and strength and weakness and quickness of apprehension and dullness and all similar natural and acquired habits of the soul, when blended and combined with one another, so that with consideration of all these things he will be able to make a reasoned choice between the better and the worse life,"
618e,"with his eyes fixed on the nature of his soul, naming the worse life that which will tend to make it more unjust and the better that which will make it more just. But all other considerations he will dismiss, for we have seen that this is the best choice,"
619a,both for life and death.
619b,"for this is the greatest happiness for man. 
And at that time also the messenger from that other world reported that the prophet spoke thus: Even for him who comes forward last, if he make his choice wisely and live strenuously, there is reserved an acceptable life, no evil one. Let not the foremost in the choice be heedless nor the last be discouraged. When the prophet had thus spoken he said that the drawer of the first lot at once sprang to seize the greatest tyranny, and that in his folly and greed he chose it"
619c,"without sufficient examination, and failed to observe that it involved the fate of eating his own children, and other horrors, and that when he inspected it at leisure he beat his breast and bewailed his choice, not abiding by the forewarning of the prophet. For he did not blame himself for his woes, but fortune and the gods and anything except himself. He was one of those who had come down from heaven, a man who had lived in a well-ordered polity in his former existence,"
619d,"participating in virtue by habit and not by philosophy; and one may perhaps say that a majority of those who were thus caught were of the company that had come from heaven, inasmuch as they were unexercised in suffering. But the most of those who came up from the earth, since they had themselves suffered and seen the sufferings of others, did not make their choice precipitately. For which reason also there was an interchange of good and evil for most of the souls, as well as because of the chances of the lot. Yet if at each return to the life of this world"
619e,"a man loved wisdom sanely, and the lot of his choice did not fall out among the last, we may venture to affirm, from what was reported thence, that not only will he be happy here but that the path of his journey thither and the return to this world will not be underground and rough but smooth and through the heavens."
620a,"He said it was a strange, pitiful, and ridiculous spectacle, as the choice was determined for the most part by the habits of their former lives. He saw the soul that had been Orpheus’, he said, selecting the life of a swan, because from hatred of the tribe of women, owing to his death at their hands, it was unwilling to be conceived and born of a woman. He saw the soul of Thamyras choosing the life of a nightingale; and he saw a swan changing to the choice of the life of man, and similarly other musical animals."
620b,"The soul that drew the twentieth lot chose the life of a lion; it was the soul of Ajax, the son of Telamon, which, because it remembered the adjudication of the arms of Achilles, was unwilling to become a man. The next, the soul of Agamemnon, likewise from hatred of the human race because of its sufferings, substituted the life of an eagle. Drawing one of the middle lots the soul of Atalanta caught sight of the great honors attached to an athlete’s life and could not pass them by but snatched at them."
620c,"After her, he said, he saw the soul of Epeius, the son of Panopeus, entering into the nature of an arts and crafts woman. Far off in the rear he saw the soul of the buffoon Thersites clothing itself in the body of an ape. And it fell out that the soul of Odysseus drew the last lot of all and came to make its choice, and, from memory of its former toils having flung away ambition, went about for a long time in quest of the life of an ordinary citizen who minded his own business, and with difficulty found it lying in some corner disregarded by the others,"
620d,"and upon seeing it said that it would have done the same had it drawn the first lot, and chose it gladly. And in like manner, of the other beasts some entered into men and into one another, the unjust into wild creatures, the just transformed to tame, and there was every kind of mixture and combination. But when, to conclude, all the souls had chosen their lives in the order of their lots, they were marshalled and went before Lachesis. And she sent with each,"
620e,"as the guardian of his life and the fulfiller of his choice, the genius that he had chosen, and this divinity led the soul first to Clotho, under her hand and her turning of the spindle to ratify the destiny of his lot and choice; and after contact with her the genius again led the soul to the spinning of Atropos to make the web of its destiny irreversible,"
621a,"And after it had passed through that, when the others also had passed, they all journeyed to the Plain of Oblivion, through a terrible and stifling heat, for it was bare of trees and all plants, and there they camped at eventide by the River of Forgetfulness, whose waters no vessel can contain. They were all required to drink a measure of the water, and those who were not saved by their good sense drank more than the measure, and each one as he drank forgot all things."
621b,"And after they had fallen asleep and it was the middle of the night, there was a sound of thunder and a quaking of the earth, and they were suddenly wafted thence, one this way, one that, upward to their birth like shooting stars. Er himself, he said, was not allowed to drink of the water, yet how and in what way he returned to the body he said he did not know, but suddenly recovering his sight he saw himself at dawn lying on the funeral pyre.—And so, Glaucon, the tale was saved, as the saying is, and was not lost."
621c,"And it will save us if we believe it, and we shall safely cross the River of Lethe, and keep our soul unspotted from the world. But if we are guided by me we shall believe that the soul is immortal and capable of enduring all extremes of good and evil, and so we shall hold ever to the upward way and pursue righteousness with wisdom always and ever, that we may be dear to ourselves and to the gods both during our sojourn here and when we receive our reward,"
621d,"as the victors in the games go about to gather in theirs. And thus both here and in that journey of a thousand years, whereof I have told you, we shall fare well."
