section,text
491e,"οὐκοῦν, ἦν δʼ ἐγώ, ὦ Ἀδείμαντε, καὶ τὰς ψυχὰς οὕτω φῶμεν τὰς εὐφυεστάτας κακῆς παιδαγωγίας τυχούσας διαφερόντως κακὰς γίγνεσθαι; ἢ οἴει τὰ μεγάλα ἀδικήματα καὶ τὴν ἄκρατον πονηρίαν ἐκ φαύλης ἀλλʼ οὐκ ἐκ νεανικῆς φύσεως τροφῇ διολομένης γίγνεσθαι, ἀσθενῆ δὲ φύσιν μεγάλων οὔτε ἀγαθῶν οὔτε κακῶν αἰτίαν ποτὲ ἔσεσθαι;
οὔκ, ἀλλά, ἦ δʼ ὅς, οὕτως."
492a,"ἣν τοίνυν ἔθεμεν τοῦ φιλοσόφου φύσιν, ἂν μὲν οἶμαι μαθήσεως προσηκούσης τύχῃ, εἰς πᾶσαν ἀρετὴν ἀνάγκη αὐξανομένην ἀφικνεῖσθαι, ἐὰν δὲ μὴ ἐν προσηκούσῃ σπαρεῖσά τε καὶ φυτευθεῖσα τρέφηται, εἰς πάντα τἀναντία αὖ, ἐὰν μή τις αὐτῇ βοηθήσας θεῶν τύχῃ. ἢ καὶ σὺ ἡγῇ, ὥσπερ οἱ πολλοί, διαφθειρομένους τινὰς εἶναι ὑπὸ σοφιστῶν νέους, διαφθείροντας δέ τινας σοφιστὰς ἰδιωτικούς, ὅτι καὶ ἄξιον λόγου, ἀλλʼ οὐκ αὐτοὺς τοὺς ταῦτα λέγοντας μεγίστους"
492b,"μὲν εἶναι σοφιστάς, παιδεύειν δὲ τελεώτατα καὶ ἀπεργάζεσθαι οἵους βούλονται εἶναι καὶ νέους καὶ πρεσβυτέρους καὶ ἄνδρας καὶ γυναῖκας;
πότε δή; ἦ δʼ ὅς.
ὅταν, εἶπον, συγκαθεζόμενοι ἁθρόοι πολλοὶ εἰς ἐκκλησίας ἢ εἰς δικαστήρια ἢ θέατρα ἢ στρατόπεδα ἤ τινα ἄλλον κοινὸν πλήθους σύλλογον σὺν πολλῷ θορύβῳ τὰ μὲν ψέγωσι τῶν λεγομένων ἢ πραττομένων, τὰ δὲ ἐπαινῶσιν, ὑπερβαλλόντως ἑκάτερα, καὶ ἐκβοῶντες καὶ κροτοῦντες, πρὸς δʼ"
492c,"αὐτοῖς αἵ τε πέτραι καὶ ὁ τόπος ἐν ᾧ ἂν ὦσιν ἐπηχοῦντες διπλάσιον θόρυβον παρέχωσι τοῦ ψόγου καὶ ἐπαίνου. ἐν δὴ τῷ τοιούτῳ τὸν νέον, τὸ λεγόμενον, τίνα οἴει καρδίαν ἴσχειν; ἢ ποίαν ἂν αὐτῷ παιδείαν ἰδιωτικὴν ἀνθέξειν, ἣν οὐ κατακλυσθεῖσαν ὑπὸ τοῦ τοιούτου ψόγου ἢ ἐπαίνου οἰχήσεσθαι φερομένην κατὰ ῥοῦν ᾗ ἂν οὗτος φέρῃ, καὶ φήσειν τε τὰ αὐτὰ τούτοις καλὰ καὶ αἰσχρὰ εἶναι, καὶ ἐπιτηδεύσειν ἅπερ ἂν οὗτοι, καὶ ἔσεσθαι τοιοῦτον;"
492d,"πολλή, ἦ δʼ ὅς, ὦ Σώκρατες, ἀνάγκη.
καὶ μήν, ἦν δʼ ἐγώ, οὔπω τὴν μεγίστην ἀνάγκην εἰρήκαμεν.
ποίαν; ἔφη.
ἣν ἔργῳ προστιθέασι λόγῳ μὴ πείθοντες οὗτοι οἱ παιδευταί τε καὶ σοφισταί. ἢ οὐκ οἶσθα ὅτι τὸν μὴ πειθόμενον ἀτιμίαις τε καὶ χρήμασι καὶ θανάτοις κολάζουσι;
καὶ μάλα, ἔφη, σφόδρα.
τίνα οὖν ἄλλον σοφιστὴν οἴει ἢ ποίους ἰδιωτικοὺς λόγους ἐναντία τούτοις τείνοντας κρατήσειν;"
492e,"οἶμαι μὲν οὐδένα, ἦ δʼ ὅς.
οὐ γάρ, ἦν δʼ ἐγώ, ἀλλὰ καὶ τὸ ἐπιχειρεῖν πολλὴ ἄνοια."
493a,"καὶ γένηται οἷον δεῖ ἐν τοιαύτῃ καταστάσει πολιτειῶν, θεοῦ μοῖραν αὐτὸ σῶσαι λέγων οὐ κακῶς ἐρεῖς.
οὐδʼ ἐμοὶ ἄλλως, ἔφη, δοκεῖ.
ἔτι τοίνυν σοι, ἦν δʼ ἐγώ, πρὸς τούτοις καὶ τόδε δοξάτω.
τὸ ποῖον;
ἕκαστος τῶν μισθαρνούντων ἰδιωτῶν, οὓς δὴ οὗτοι σοφιστὰς καλοῦσι καὶ ἀντιτέχνους ἡγοῦνται, μὴ ἄλλα παιδεύειν ἢ ταῦτα τὰ τῶν πολλῶν δόγματα, ἃ δοξάζουσιν ὅταν ἁθροισθῶσιν, καὶ σοφίαν ταύτην καλεῖν· οἷόνπερ ἂν εἰ θρέμματος μεγάλου καὶ ἰσχυροῦ τρεφομένου τὰς ὀργάς τις καὶ"
493b,"ἐπιθυμίας κατεμάνθανεν, ὅπῃ τε προσελθεῖν χρὴ καὶ ὅπῃ ἅψασθαι αὐτοῦ, καὶ ὁπότε χαλεπώτατον ἢ πρᾳότατον καὶ ἐκ τίνων γίγνεται, καὶ φωνὰς δὴ ἐφʼ οἷς ἑκάστας εἴωθεν φθέγγεσθαι, καὶ οἵας αὖ ἄλλου φθεγγομένου ἡμεροῦταί τε καὶ ἀγριαίνει, καταμαθὼν δὲ ταῦτα πάντα συνουσίᾳ τε καὶ χρόνου τριβῇ σοφίαν τε καλέσειεν καὶ ὡς τέχνην συστησάμενος ἐπὶ διδασκαλίαν τρέποιτο, μηδὲν εἰδὼς τῇ ἀληθείᾳ τούτων τῶν δογμάτων τε καὶ ἐπιθυμιῶν ὅτι καλὸν ἢ αἰσχρὸν"
493c,"ἢ ἀγαθὸν ἢ κακὸν ἢ δίκαιον ἢ ἄδικον, ὀνομάζοι δὲ πάντα ταῦτα ἐπὶ ταῖς τοῦ μεγάλου ζῴου δόξαις, οἷς μὲν χαίροι ἐκεῖνο ἀγαθὰ καλῶν, οἷς δὲ ἄχθοιτο κακά, ἄλλον δὲ μηδένα ἔχοι λόγον περὶ αὐτῶν, ἀλλὰ τἀναγκαῖα δίκαια καλοῖ καὶ καλά, τὴν δὲ τοῦ ἀναγκαίου καὶ ἀγαθοῦ φύσιν, ὅσον διαφέρει τῷ ὄντι, μήτε ἑωρακὼς εἴη μήτε ἄλλῳ δυνατὸς δεῖξαι. τοιοῦτος δὴ ὢν πρὸς Διὸς οὐκ ἄτοπος ἄν σοι δοκεῖ εἶναι παιδευτής;
ἔμοιγʼ, ἔφη.
ἦ οὖν τι τούτου δοκεῖ διαφέρειν ὁ τὴν τῶν πολλῶν καὶ"
493d,"παντοδαπῶν συνιόντων ὀργὴν καὶ ἡδονὰς κατανενοηκέναι σοφίαν ἡγούμενος, εἴτʼ ἐν γραφικῇ εἴτʼ ἐν μουσικῇ εἴτε δὴ ἐν πολιτικῇ; ὅτι μὲν γὰρ ἄν τις τούτοις ὁμιλῇ ἐπιδεικνύμενος, ἢ ποίησιν ἤ τινα ἄλλην δημιουργίαν ἢ πόλει διακονίαν, κυρίους αὑτοῦ ποιῶν τοὺς πολλούς, πέρα τῶν ἀναγκαίων, ἡ Διομηδεία λεγομένη ἀνάγκη ποιεῖν αὐτῷ ταῦτα ἃ ἂν οὗτοι ἐπαινῶσιν· ὡς δὲ καὶ ἀγαθὰ καὶ καλὰ ταῦτα τῇ ἀληθείᾳ, ἤδη πώποτέ του ἤκουσας αὐτῶν λόγον διδόντος οὐ καταγέλαστον;"
493e,"οἶμαι δέ γε, ἦ δʼ ὅς, οὐδʼ ἀκούσομαι."
494a,"μὴ τὰ πολλὰ ἕκαστα, ἔσθʼ ὅπως πλῆθος ἀνέξεται ἢ ἡγήσεαι εἶναι;
ἥκιστά γʼ, ἔφη.
φιλόσοφον μὲν ἄρα, ἦν δʼ ἐγώ, πλῆθος ἀδύνατον εἶναι.
ἀδύνατον.
καὶ τοὺς φιλοσοφοῦντας ἄρα ἀνάγκη ψέγεσθαι ὑπʼ αὐτῶν.
ἀνάγκη.
καὶ ὑπὸ τούτων δὴ τῶν ἰδιωτῶν, ὅσοι προσομιλοῦντες ὄχλῳ ἀρέσκειν αὐτῷ ἐπιθυμοῦσι.
δῆλον.
ἐκ δὴ τούτων τίνα ὁρᾷς σωτηρίαν φιλοσόφῳ φύσει, ὥστʼ ἐν τῷ ἐπιτηδεύματι μείνασαν πρὸς τέλος ἐλθεῖν; ἐννόει δʼ"
494b,"ἐκ τῶν ἔμπροσθεν. ὡμολόγηται γὰρ δὴ ἡμῖν εὐμάθεια καὶ μνήμη καὶ ἀνδρεία καὶ μεγαλοπρέπεια ταύτης εἶναι τῆς φύσεως.
ναί.
οὐκοῦν εὐθὺς ἐν παισὶν ὁ τοιοῦτος πρῶτος ἔσται ἐν ἅπασιν, ἄλλως τε καὶ ἐὰν τὸ σῶμα φυῇ προσφερὴς τῇ ψυχῇ;
τί δʼ οὐ μέλλει; ἔφη.
βουλήσονται δὴ οἶμαι αὐτῷ χρῆσθαι, ἐπειδὰν πρεσβύτερος γίγνηται, ἐπὶ τὰ αὑτῶν πράγματα οἵ τε οἰκεῖοι καὶ οἱ πολῖται.
πῶς δʼ οὔ;"
494c,"ὑποκείσονται ἄρα δεόμενοι καὶ τιμῶντες, προκαταλαμβάνοντες καὶ προκολακεύοντες τὴν μέλλουσαν αὐτοῦ δύναμιν.
φιλεῖ γοῦν, ἔφη, οὕτω γίγνεσθαι.
τί οὖν οἴει, ἦν δʼ ἐγώ, τὸν τοιοῦτον ἐν τοῖς τοιούτοις ποιήσειν, ἄλλως τε καὶ ἐὰν τύχῃ μεγάλης πόλεως ὢν καὶ ἐν ταύτῃ πλούσιός τε καὶ γενναῖος, καὶ ἔτι εὐειδὴς καὶ μέγας; ἆρʼ οὐ πληρωθήσεσθαι ἀμηχάνου ἐλπίδος, ἡγούμενον καὶ τὰ τῶν Ἑλλήνων καὶ τὰ τῶν βαρβάρων ἱκανὸν ἔσεσθαι"
494d,"πράττειν, καὶ ἐπὶ τούτοις ὑψηλὸν ἐξαρεῖν αὑτόν, σχηματισμοῦ καὶ φρονήματος κενοῦ ἄνευ νοῦ ἐμπιμπλάμενον;
καὶ μάλʼ, ἔφη.
τῷ δὴ οὕτω διατιθεμένῳ ἐάν τις ἠρέμα προσελθὼν τἀληθῆ λέγῃ, ὅτι νοῦς οὐκ ἔνεστιν αὐτῷ, δεῖται δέ, τὸ δὲ οὐ κτητὸν μὴ δουλεύσαντι τῇ κτήσει αὐτοῦ, ἆρʼ εὐπετὲς οἴει εἶναι εἰσακοῦσαι διὰ τοσούτων κακῶν;
πολλοῦ γε δεῖ, ἦ δʼ ὅς.
ἐὰν δʼ οὖν, ἦν δʼ ἐγώ, διὰ τὸ εὖ πεφυκέναι καὶ τὸ συγγενὲς"
494e,"τῶν λόγων εἰσαισθάνηταί τέ πῃ καὶ κάμπτηται καὶ ἕλκηται πρὸς φιλοσοφίαν, τί οἰόμεθα δράσειν ἐκείνους τοὺς ἡγουμένους ἀπολλύναι αὐτοῦ τὴν χρείαν τε καὶ ἑταιρίαν; οὐ πᾶν μὲν ἔργον, πᾶν δʼ ἔπος λέγοντάς τε καὶ πράττοντας καὶ περὶ αὐτόν, ὅπως ἂν μὴ πεισθῇ, καὶ περὶ τὸν πείθοντα, ὅπως ἂν μὴ οἷός τʼ ᾖ, καὶ ἰδίᾳ ἐπιβουλεύοντας καὶ δημοσίᾳ εἰς ἀγῶνας καθιστάντας;"
495a,"πολλή, ἦ δʼ ὅς, ἀνάγκη.
ἔστιν οὖν ὅπως ὁ τοιοῦτος φιλοσοφήσει;
οὐ πάνυ.
ὁρᾷς οὖν, ἦν δʼ ἐγώ, ὅτι οὐ κακῶς ἐλέγομεν ὡς ἄρα καὶ αὐτὰ τὰ τῆς φιλοσόφου φύσεως μέρη, ὅταν ἐν κακῇ τροφῇ γένηται, αἴτια τρόπον τινὰ τοῦ ἐκπεσεῖν ἐκ τοῦ ἐπιτηδεύματος, καὶ τὰ λεγόμενα ἀγαθά, πλοῦτοί τε καὶ πᾶσα ἡ τοιαύτη παρασκευή;
οὐ γάρ, ἀλλʼ ὀρθῶς, ἔφη, ἐλέχθη.
οὗτος δή, εἶπον, ὦ θαυμάσιε, ὄλεθρός τε καὶ διαφθορὰ"
495b,"τοσαύτη τε καὶ τοιαύτη τῆς βελτίστης φύσεως εἰς τὸ ἄριστον ἐπιτήδευμα, ὀλίγης καὶ ἄλλως γιγνομένης, ὡς ἡμεῖς φαμεν. καὶ ἐκ τούτων δὴ τῶν ἀνδρῶν καὶ οἱ τὰ μέγιστα κακὰ ἐργαζόμενοι τὰς πόλεις γίγνονται καὶ τοὺς ἰδιώτας, καὶ οἱ τἀγαθά, οἳ ἂν ταύτῃ τύχωσι ῥυέντες· σμικρὰ δὲ φύσις οὐδὲν μέγα οὐδέποτε οὐδένα οὔτε ἰδιώτην οὔτε πόλιν δρᾷ.
ἀληθέστατα, ἦ δʼ ὅς.
οὗτοι μὲν δὴ οὕτως ἐκπίπτοντες, οἷς μάλιστα προσήκει,"
495c,"ἔρημον καὶ ἀτελῆ φιλοσοφίαν λείποντες αὐτοί τε βίον οὐ προσήκοντα οὐδʼ ἀληθῆ ζῶσιν, τὴν δέ, ὥσπερ ὀρφανὴν συγγενῶν, ἄλλοι ἐπεισελθόντες ἀνάξιοι ᾔσχυνάν τε καὶ ὀνείδη περιῆψαν, οἷα καὶ σὺ φῂς ὀνειδίζειν τοὺς ὀνειδίζοντας, ὡς οἱ συνόντες αὐτῇ οἱ μὲν οὐδενός, οἱ δὲ πολλοὶ πολλῶν κακῶν ἄξιοί εἰσιν.
καὶ γὰρ οὖν, ἔφη, τά γε λεγόμενα ταῦτα.
εἰκότως γε, ἦν δʼ ἐγώ, λεγόμενα. καθορῶντες γὰρ ἄλλοι ἀνθρωπίσκοι κενὴν τὴν χώραν ταύτην γιγνομένην, καλῶν"
495d,"δὲ ὀνομάτων καὶ προσχημάτων μεστήν, ὥσπερ οἱ ἐκ τῶν εἱργμῶν εἰς τὰ ἱερὰ ἀποδιδράσκοντες, ἅσμενοι καὶ οὗτοι ἐκ τῶν τεχνῶν ἐκπηδῶσιν εἰς τὴν φιλοσοφίαν, οἳ ἂν κομψότατοι ὄντες τυγχάνωσι περὶ τὸ αὑτῶν τεχνίον. ὅμως γὰρ δὴ πρός γε τὰς ἄλλας τέχνας καίπερ οὕτω πραττούσης φιλοσοφίας τὸ ἀξίωμα μεγαλοπρεπέστερον λείπεται, οὗ δὴ ἐφιέμενοι πολλοὶ ἀτελεῖς μὲν τὰς φύσεις, ὑπὸ δὲ τῶν τεχνῶν τε καὶ δημιουργιῶν ὥσπερ τὰ σώματα λελώβηνται, οὕτω"
495e,"καὶ τὰς ψυχὰς συγκεκλασμένοι τε καὶ ἀποτεθρυμμένοι διὰ τὰς βαναυσίας τυγχάνουσιν—ἢ οὐκ ἀνάγκη;
καὶ μάλα, ἔφη.
δοκεῖς οὖν τι, ἦν δʼ ἐγώ, διαφέρειν αὐτοὺς ἰδεῖν ἀργύριον κτησαμένου χαλκέως φαλακροῦ καὶ σμικροῦ, νεωστὶ μὲν ἐκ δεσμῶν λελυμένου, ἐν βαλανείῳ δὲ λελουμένου, νεουογὸν ἱμάτιον ἔχοντος, ὡς νυμφίου παρεσκευασμένου, διὰ πενίαν καὶ ἐρημίαν τοῦ δεσπότου τὴν θυγατέρα μέλλοντος γαμεῖν;"
496a,"οὐ πάνυ, ἔφη, διαφέρει.
ποῖʼ ἄττα οὖν εἰκὸς γεννᾶν τοὺς τοιούτους; οὐ νόθα καὶ φαῦλα;
πολλὴ ἀνάγκη.
τί δέ; τοὺς ἀναξίους παιδεύσεως, ὅταν αὐτῇ πλησιάζοντες ὁμιλῶσι μὴ κατʼ ἀξίαν, ποῖʼ ἄττα φῶμεν γεννᾶν διανοήματά τε καὶ δόξας; ἆρʼ οὐχ ὡς ἀληθῶς προσήκοντα ἀκοῦσαι σοφίσματα, καὶ οὐδὲν γνήσιον οὐδὲ φρονήσεως ἄξιον ἀληθινῆς ἐχόμενον;
παντελῶς μὲν οὖν, ἔφη.
πάνσμικρον δή τι, ἔφην ἐγώ, ὦ Ἀδείμαντε, λείπεται τῶν"
496b,"κατʼ ἀξίαν ὁμιλούντων φιλοσοφίᾳ, ἤ που ὑπὸ φυγῆς καταληφθὲν γενναῖον καὶ εὖ τεθραμμένον ἦθος, ἀπορίᾳ τῶν διαφθερούντων κατὰ φύσιν μεῖναν ἐπʼ αὐτῇ, ἢ ἐν σμικρᾷ πόλει ὅταν μεγάλη ψυχὴ φυῇ καὶ ἀτιμάσασα τὰ τῆς πόλεως ὑπερίδῃ· βραχὺ δέ πού τι καὶ ἀπʼ ἄλλης τέχνης δικαίως ἀτιμάσαν εὐφυὲς ἐπʼ αὐτὴν ἂν ἔλθοι. εἴη δʼ ἂν καὶ ὁ τοῦ ἡμετέρου ἑταίρου Θεάγους χαλινὸς οἷος κατασχεῖν· καὶ γὰρ"
496c,"Θεάγει τὰ μὲν ἄλλα πάντα παρεσκεύασται πρὸς τὸ ἐκπεσεῖν φιλοσοφίας, ἡ δὲ τοῦ σώματος νοσοτροφία ἀπείργουσα αὐτὸν τῶν πολιτικῶν κατέχει. τὸ δʼ ἡμέτερον οὐκ ἄξιον λέγειν, τὸ δαιμόνιον σημεῖον· ἢ γάρ πού τινι ἄλλῳ ἢ οὐδενὶ τῶν ἔμπροσθεν γέγονεν. καὶ τούτων δὴ τῶν ὀλίγων οἱ γενόμενοι καὶ γευσάμενοι ὡς ἡδὺ καὶ μακάριον τὸ κτῆμα, καὶ τῶν πολλῶν αὖ ἱκανῶς ἰδόντες τὴν μανίαν, καὶ ὅτι οὐδεὶς οὐδὲν ὑγιὲς ὡς ἔπος εἰπεῖν περὶ τὰ τῶν πόλεων πράττει οὐδʼ ἔστι"
496d,"σύμμαχος μεθʼ ὅτου τις ἰὼν ἐπὶ τὴν τῷ δικαίῳ βοήθειαν σῴζοιτʼ ἄν, ἀλλʼ ὥσπερ εἰς θηρία ἄνθρωπος ἐμπεσών, οὔτε συναδικεῖν ἐθέλων οὔτε ἱκανὸς ὢν εἷς πᾶσιν ἀγρίοις ἀντέχειν, πρίν τι τὴν πόλιν ἢ φίλους ὀνῆσαι προαπολόμενος ἀνωφελὴς αὑτῷ τε καὶ τοῖς ἄλλοις ἂν γένοιτο—ταῦτα πάντα λογισμῷ λαβών, ἡσυχίαν ἔχων καὶ τὰ αὑτοῦ πράττων, οἷον ἐν χειμῶνι κονιορτοῦ καὶ ζάλης ὑπὸ πνεύματος φερομένου ὑπὸ τειχίον ἀποστάς, ὁρῶν τοὺς ἄλλους καταπιμπλαμένους ἀνομίας, ἀγαπᾷ εἴ πῃ αὐτὸς καθαρὸς ἀδικίας τε καὶ ἀνοσίων"
496e,ἔργων τόν τε ἐνθάδε βίον βιώσεται καὶ τὴν ἀπαλλαγὴν αὐτοῦ μετὰ καλῆς ἐλπίδος ἵλεώς τε καὶ εὐμενὴς ἀπαλλάξεται.
497a,"ἀλλά τοι, ἦ δʼ ὅς, οὐ τὰ ἐλάχιστα ἂν διαπραξάμενος ἀπαλλάττοιτο.
οὐδέ γε, εἶπον, τὰ μέγιστα, μὴ τυχὼν πολιτείας προσηκούσης· ἐν γὰρ προσηκούσῃ αὐτός τε μᾶλλον αὐξήσεται καὶ μετὰ τῶν ἰδίων τὰ κοινὰ σώσει.
τὸ μὲν οὖν τῆς φιλοσοφίας ὧν ἕνεκα διαβολὴν εἴληφεν καὶ ὅτι οὐ δικαίως, ἐμοὶ μὲν δοκεῖ μετρίως εἰρῆσθαι, εἰ μὴ ἔτʼ ἄλλο λέγεις τι σύ.
ἀλλʼ οὐδέν, ἦ δʼ ὅς, ἔτι λέγω περὶ τούτου· ἀλλὰ τὴν προσήκουσαν αὐτῇ τίνα τῶν νῦν λέγεις πολιτειῶν;"
497b,"οὐδʼ ἡντινοῦν, εἶπον, ἀλλὰ τοῦτο καὶ ἐπαιτιῶμαι, μηδεμίαν ἀξίαν εἶναι τῶν νῦν κατάστασιν πόλεως φιλοσόφου φύσεως· διὸ καὶ στρέφεσθαί τε καὶ ἀλλοιοῦσθαι αὐτήν, ὥσπερ ξενικὸν σπέρμα ἐν γῇ ἄλλῃ σπειρόμενον ἐξίτηλον εἰς τὸ ἐπιχώριον φιλεῖ κρατούμενον ἰέναι, οὕτω καὶ τοῦτο τὸ γένος νῦν μὲν οὐκ ἴσχειν τὴν αὑτοῦ δύναμιν, ἀλλʼ εἰς ἀλλότριον ἦθος ἐκπίπτειν· εἰ δὲ λήψεται τὴν ἀρίστην πολιτείαν, ὥσπερ"
497c,"καὶ αὐτὸ ἄριστόν ἐστιν, τότε δηλώσει ὅτι τοῦτο μὲν τῷ ὄντι θεῖον ἦν, τὰ δὲ ἄλλα ἀνθρώπινα, τά τε τῶν φύσεων καὶ τῶν ἐπιτηδευμάτων. δῆλος δὴ οὖν εἶ ὅτι μετὰ τοῦτο ἐρήσῃ τίς αὕτη ἡ πολιτεία.
οὐκ ἔγνως, ἔφη· οὐ γὰρ τοῦτο ἔμελλον, ἀλλʼ εἰ αὑτὴ ἣν ἡμεῖς διεληλύθαμεν οἰκίζοντες τὴν πόλιν ἢ ἄλλη.
τὰ μὲν ἄλλα, ἦν δʼ ἐγώ, αὕτη· τοῦτο δὲ αὐτὸ ἐρρήθη μὲν καὶ τότε, ὅτι δεήσοι τι ἀεὶ ἐνεῖναι ἐν τῇ πόλει λόγον"
497d,"ἔχον τῆς πολιτείας τὸν αὐτὸν ὅνπερ καὶ σὺ ὁ νομοθέτης ἔχων τοὺς νόμους ἐτίθεις.
ἐρρήθη γάρ, ἔφη.
ἀλλʼ οὐχ ἱκανῶς, εἶπον, ἐδηλώθη, φόβῳ ὧν ὑμεῖς ἀντιλαμβανόμενοι δεδηλώκατε μακρὰν καὶ χαλεπὴν αὐτοῦ τὴν ἀπόδειξιν· ἐπεὶ καὶ τὸ λοιπὸν οὐ πάντων ῥᾷστον διελθεῖν.
τὸ ποῖον;
τίνα τρόπον μεταχειριζομένη πόλις φιλοσοφίαν οὐ διολεῖται. τὰ γὰρ δὴ μεγάλα πάντα ἐπισφαλῆ, καὶ τὸ λεγόμενον τὰ καλὰ τῷ ὄντι χαλεπά."
497e,"ἀλλʼ ὅμως, ἔφη, λαβέτω τέλος ἡ ἀπόδειξις τούτου φανεροῦ γενομένου.
οὐ τὸ μὴ βούλεσθαι, ἦν δʼ ἐγώ, ἀλλʼ εἴπερ, τὸ μὴ δύνασθαι διακωλύσει· παρὼν δὲ τήν γʼ ἐμὴν προθυμίαν εἴσῃ. σκόπει δὲ καὶ νῦν ὡς προθύμως καὶ παρακινδυνευτικῶς μέλλω λέγειν, ὅτι τοὐναντίον ἢ νῦν δεῖ τοῦ ἐπιτηδεύματος τούτου πόλιν ἅπτεσθαι.
πῶς;"
498a,"ἐκ παίδων τὸ μεταξὺ οἰκονομίας καὶ χρηματισμοῦ πλησιάσαντες αὐτοῦ τῷ χαλεπωτάτῳ ἀπαλλάττονται, οἱ φιλοσοφώτατοι ποιούμενοι—λέγω δὲ χαλεπώτατον τὸ περὶ τοὺς λόγους —ἐν δὲ τῷ ἔπειτα, ἐὰν καὶ ἄλλων τοῦτο πραττόντων παρακαλούμενοι ἐθέλωσιν ἀκροαταὶ γίγνεσθαι, μεγάλα ἡγοῦνται, πάρεργον οἰόμενοι αὐτὸ δεῖν πράττειν· πρὸς δὲ τὸ γῆρας ἐκτὸς δή τινων ὀλίγων ἀποσβέννυνται πολὺ μᾶλλον τοῦ"
498b,"Ἡρακλειτείου ἡλίου, ὅσον αὖθις οὐκ ἐξάπτονται.
δεῖ δὲ πῶς; ἔφη.
πᾶν τοὐναντίον· μειράκια μὲν ὄντα καὶ παῖδας μειρακιώδη παιδείαν καὶ φιλοσοφίαν μεταχειρίζεσθαι, τῶν τε σωμάτων, ἐν ᾧ βλαστάνει τε καὶ ἀνδροῦται, εὖ μάλα ἐπιμελεῖσθαι, ὑπηρεσίαν φιλοσοφίᾳ κτωμένους· προϊούσης δὲ τῆς ἡλικίας, ἐν ᾗ ἡ ψυχὴ τελεοῦσθαι ἄρχεται, ἐπιτείνειν τὰ ἐκείνης γυμνάσια· ὅταν δὲ λήγῃ μὲν ἡ ῥώμη, πολιτικῶν δὲ καὶ"
498c,"στρατειῶν ἐκτὸς γίγνηται, τότε ἤδη ἀφέτους νέμεσθαι καὶ μηδὲν ἄλλο πράττειν, ὅτι μὴ πάρεργον, τοὺς μέλλοντας εὐδαιμόνως βιώσεσθαι καὶ τελευτήσαντας τῷ βίῳ τῷ βεβιωμένῳ τὴν ἐκεῖ μοῖραν ἐπιστήσειν πρέπουσαν.
ὡς ἀληθῶς μοι δοκεῖς, ἔφη, λέγειν γε προθύμως, ὦ Σώκρατες· οἶμαι μέντοι τοὺς πολλοὺς τῶν ἀκουόντων προθυμότερον ἔτι ἀντιτείνειν οὐδʼ ὁπωστιοῦν πεισομένους, ἀπὸ Θρασυμάχου ἀρξαμένους.
μὴ διάβαλλε, ἦν δʼ ἐγώ, ἐμὲ καὶ Θρασύμαχον ἄρτι"
498d,"φίλους γεγονότας, οὐδὲ πρὸ τοῦ ἐχθροὺς ὄντας. πείρας γὰρ οὐδὲν ἀνήσομεν, ἕως ἂν ἢ πείσωμεν καὶ τοῦτον καὶ τοὺς ἄλλους, ἢ προὔργου τι ποιήσωμεν εἰς ἐκεῖνον τὸν βίον, ὅταν αὖθις γενόμενοι τοῖς τοιούτοις ἐντύχωσι λόγοις.
εἰς μικρόν γʼ, ἔφη, χρόνον εἴρηκας.
εἰς οὐδὲν μὲν οὖν, ἔφην, ὥς γε πρὸς τὸν ἅπαντα. τὸ μέντοι μὴ πείθεσθαι τοῖς λεγομένοις τοὺς πολλοὺς θαῦμα οὐδέν· οὐ γὰρ πώποτε εἶδον γενόμενον τὸ νῦν λεγόμενον,"
498e,"ἀλλὰ πολὺ μᾶλλον τοιαῦτʼ ἄττα ῥήματα ἐξεπίτηδες ἀλλήλοις ὡμοιωμένα, ἀλλʼ οὐκ ἀπὸ τοῦ αὐτομάτου ὥσπερ νῦν συμπεσόντα."
499a,"ἐν πόλει ἑτέρᾳ τοιαύτῃ, οὐ πώποτε ἑωράκασιν, οὔτε ἕνα οὔτε πλείους. ἢ οἴει;
οὐδαμῶς γε.
οὐδέ γε αὖ λόγων, ὦ μακάριε, καλῶν τε καὶ ἐλευθέρων ἱκανῶς ἐπήκοοι γεγόνασιν, οἵων ζητεῖν μὲν τὸ ἀληθὲς συντεταμένως ἐκ παντὸς τρόπου τοῦ γνῶναι χάριν, τὰ δὲ κομψά τε καὶ ἐριστικὰ καὶ μηδαμόσε ἄλλοσε τείνοντα ἢ πρὸς δόξαν καὶ ἔριν καὶ ἐν δίκαις καὶ ἐν ἰδίαις συνουσίαις πόρρωθεν ἀσπαζομένων.
οὐδὲ τούτων, ἔφη.
τούτων τοι χάριν, ἦν δʼ ἐγώ, καὶ ταῦτα προορώμενοι"
