section,text
365a,"παιδιᾶς ἡδονῶν εἰσι μὲν ἔτι ζῶσιν, εἰσὶ δὲ καὶ τελευτήσασιν, ἃς δὴ τελετὰς καλοῦσιν, αἳ τῶν ἐκεῖ κακῶν ἀπολύουσιν ἡμᾶς, μὴ θύσαντας δὲ δεινὰ περιμένει.
ταῦτα πάντα, ἔφη, ὦ φίλε Σώκρατες, τοιαῦτα καὶ τοσαῦτα λεγόμενα ἀρετῆς πέρι καὶ κακίας, ὡς ἄνθρωποι καὶ θεοὶ περὶ αὐτὰ ἔχουσι τιμῆς, τί οἰόμεθα ἀκουούσας νέων ψυχὰς ποιεῖν, ὅσοι εὐφυεῖς καὶ ἱκανοὶ ἐπὶ πάντα τὰ λεγόμενα ὥσπερ ἐπιπτόμενοι συλλογίσασθαι ἐξ αὐτῶν ποῖός τις ἂν"
365b,"ὢν καὶ πῇ πορευθεὶς τὸν βίον ὡς ἄριστα διέλθοι; λέγοι γὰρ ἂν ἐκ τῶν εἰκότων πρὸς αὑτὸν κατὰ Πίνδαρον ἐκεῖνο τὸ πότερον δίκᾳ τεῖχος ὕψιον ἢ σκολιαῖς ἀπάταις ἀναβὰς Pindar, Fr. καὶ ἐμαυτὸν οὕτω περιφράξας διαβιῶ; τὰ μὲν γὰρ λεγόμενα δικαίῳ μὲν ὄντι μοι, ἐὰν μὴ καὶ δοκῶ ὄφελος οὐδέν φασιν εἶναι, πόνους δὲ καὶ ζημίας φανεράς· ἀδίκῳ δὲ δόξαν δικαιοσύνης παρεσκευασμένῳ θεσπέσιος βίος λέγεται."
365c,"οὐκοῦν, ἐπειδὴ τὸ δοκεῖν , ὡς δηλοῦσί μοι οἱ σοφοί, καὶ τὰν ἀλάθειαν βιᾶται Simonides, Fr. 76 Bergk, and Eur. Orest. 236. καὶ κύριον εὐδαιμονίας, ἐπὶ τοῦτο δὴ τρεπτέον ὅλως· πρόθυρα μὲν καὶ σχῆμα κύκλῳ περὶ ἐμαυτὸν σκιαγραφίαν ἀρετῆς περιγραπτέον, τὴν δὲ τοῦ σοφωτάτου Ἀρχιλόχου ἀλώπεκα ἑλκτέον ἐξόπισθεν κερδαλέαν καὶ ποικίλην. ἀλλὰ γάρ, φησί τις, οὐ ῥᾴδιον ἀεὶ λανθάνειν κακὸν ὄντα. οὐδὲ γὰρ ἄλλο οὐδὲν εὐπετές,"
365d,"φήσομεν, τῶν μεγάλων· ἀλλʼ ὅμως, εἰ μέλλομεν εὐδαιμονήσειν, ταύτῃ ἰτέον, ὡς τὰ ἴχνη τῶν λόγων φέρει. ἐπὶ γὰρ τὸ λανθάνειν συνωμοσίας τε καὶ ἑταιρίας συνάξομεν, εἰσίν τε πειθοῦς διδάσκαλοι σοφίαν δημηγορικήν τε καὶ δικανικὴν διδόντες, ἐξ ὧν τὰ μὲν πείσομεν, τὰ δὲ βιασόμεθα, ὡς πλεονεκτοῦντες δίκην μὴ διδόναι. ἀλλὰ δὴ θεοὺς οὔτε λανθάνειν οὔτε βιάσασθαι δυνατόν. οὐκοῦν, εἰ μὲν μὴ εἰσὶν ἢ μηδὲν αὐτοῖς τῶν ἀνθρωπίνων μέλει, τί καὶ ἡμῖν"
365e,"μελητέον τοῦ λανθάνειν; εἰ δὲ εἰσί τε καὶ ἐπιμελοῦνται, οὐκ ἄλλοθέν τοι αὐτοὺς ἴσμεν ἢ ἀκηκόαμεν ἢ ἔκ τε τῶν νόμων καὶ τῶν γενεαλογησάντων ποιητῶν, οἱ δὲ αὐτοὶ οὗτοι λέγουσιν ὡς εἰσὶν οἷοι θυσίαις τε καὶ εὐχωλαῖς ἀγανῇσιν καὶ ἀναθήμασιν παράγεσθαι ἀναπειθόμενοι, οἷς ἢ ἀμφότερα ἢ οὐδέτερα πειστέον."
366a,"ἀπὸ τῶν ἀδικημάτων. δίκαιοι μὲν γὰρ ὄντες ἀζήμιοι μόνον ὑπὸ θεῶν ἐσόμεθα, τὰ δʼ ἐξ ἀδικίας κέρδη ἀπωσόμεθα· ἄδικοι δὲ κερδανοῦμέν τε καὶ λισσόμενοι ὑπερβαίνοντες καὶ ἁμαρτάνοντες, πείθοντες αὐτοὺς ἀζήμιοι ἀπαλλάξομεν. ἀλλὰ γὰρ ἐν Ἅιδου δίκην δώσομεν ὧν ἂν ἐνθάδε ἀδικήσωμεν, ἢ αὐτοὶ ἢ παῖδες παίδων. ἀλλʼ, ὦ φίλε, φήσει λογιζόμενος, αἱ τελεταὶ αὖ μέγα δύνανται καὶ οἱ λύσιοι θεοί, ὡς αἱ"
366b,"μέγισται πόλεις λέγουσι καὶ οἱ θεῶν παῖδες ποιηταὶ καὶ προφῆται τῶν θεῶν γενόμενοι, οἳ ταῦτα οὕτως ἔχειν μηνύουσιν.
κατὰ τίνα οὖν ἔτι λόγον δικαιοσύνην ἂν πρὸ μεγίστης ἀδικίας αἱροίμεθʼ ἄν, ἣν ἐὰν μετʼ εὐσχημοσύνης κιβδήλου κτησώμεθα, καὶ παρὰ θεοῖς καὶ παρʼ ἀνθρώποις πράξομεν κατὰ νοῦν ζῶντές τε καὶ τελευτήσαντες, ὡς ὁ τῶν πολλῶν τε καὶ ἄκρων λεγόμενος λόγος; ἐκ δὴ πάντων τῶν εἰρημένων"
366c,"τίς μηχανή, ὦ Σώκρατες, δικαιοσύνην τιμᾶν ἐθέλειν ᾧ τις δύναμις ὑπάρχει ψυχῆς ἢ χρημάτων ἢ σώματος ἢ γένους, ἀλλὰ μὴ γελᾶν ἐπαινουμένης ἀκούοντα; ὡς δή τοι εἴ τις ἔχει ψευδῆ μὲν ἀποφῆναι ἃ εἰρήκαμεν, ἱκανῶς δὲ ἔγνωκεν ὅτι ἄριστον δικαιοσύνη, πολλήν που συγγνώμην ἔχει καὶ οὐκ ὀργίζεται τοῖς ἀδίκοις, ἀλλʼ οἶδεν ὅτι πλὴν εἴ τις θείᾳ φύσει δυσχεραίνων τὸ ἀδικεῖν ἢ ἐπιστήμην λαβὼν"
366d,"ἀπέχεται αὐτοῦ, τῶν γε ἄλλων οὐδεὶς ἑκὼν δίκαιος, ἀλλʼ ὑπὸ ἀνανδρίας ἢ γήρως ἤ τινος ἄλλης ἀσθενείας ψέγει τὸ ἀδικεῖν, ἀδυνατῶν αὐτὸ δρᾶν. ὡς δέ, δῆλον· ὁ γὰρ πρῶτος τῶν τοιούτων εἰς δύναμιν ἐλθὼν πρῶτος ἀδικεῖ, καθʼ ὅσον ἂν οἷός τʼ ᾖ. καὶ τούτων ἁπάντων οὐδὲν ἄλλο αἴτιον ἢ ἐκεῖνο, ὅθενπερ ἅπας ὁ λόγος οὗτος ὥρμησεν καὶ τῷδε καὶ ἐμοὶ πρὸς σέ, ὦ Σώκρατες, εἰπεῖν, ὅτι ὦ θαυμάσιε, πάντων   ὑμῶν, ὅσοι ἐπαινέται φατὲ δικαιοσύνης εἶναι, ἀπὸ τῶν ἐξ ἀρχῆς ἡρώων ἀρξάμενοι, ὅσων λόγοι λελειμμένοι, μέχρι τῶν νῦν ἀνθρώπων οὐδεὶς πώποτε ἔψεξεν ἀδικίαν οὐδʼ ἐπῄνεσεν δικαιοσύνην ἄλλως ἢ δόξας τε καὶ τιμὰς καὶ δωρεὰς τὰς ἀπʼ αὐτῶν γιγνομένας· αὐτὸ δʼ ἑκάτερον τῇ αὑτοῦ δυνάμει τί δρᾷ, τῇ τοῦ ἔχοντος ψυχῇ ἐνόν, καὶ λανθάνον θεούς τε καὶ ἀνθρώπους, οὐδεὶς πώποτε οὔτʼ ἐν ποιήσει οὔτʼ ἐν ἰδίοις λόγοις ἐπεξῆλθεν ἱκανῶς τῷ λόγῳ ὡς τὸ μὲν μέγιστον κακῶν ὅσα ἴσχει ψυχὴ ἐν αὑτῇ, δικαιοσύνη δὲ μέγιστον ἀγαθόν."
366e,"ὑμῶν, ὅσοι ἐπαινέται φατὲ δικαιοσύνης εἶναι, ἀπὸ τῶν ἐξ ἀρχῆς ἡρώων ἀρξάμενοι, ὅσων λόγοι λελειμμένοι, μέχρι τῶν νῦν ἀνθρώπων οὐδεὶς πώποτε ἔψεξεν ἀδικίαν οὐδʼ ἐπῄνεσεν δικαιοσύνην ἄλλως ἢ δόξας τε καὶ τιμὰς καὶ δωρεὰς τὰς ἀπʼ αὐτῶν γιγνομένας· αὐτὸ δʼ ἑκάτερον τῇ αὑτοῦ δυνάμει τί δρᾷ, τῇ τοῦ ἔχοντος ψυχῇ ἐνόν, καὶ λανθάνον θεούς τε καὶ ἀνθρώπους, οὐδεὶς πώποτε οὔτʼ ἐν ποιήσει οὔτʼ ἐν ἰδίοις λόγοις ἐπεξῆλθεν ἱκανῶς τῷ λόγῳ ὡς τὸ μὲν μέγιστον κακῶν ὅσα ἴσχει ψυχὴ ἐν αὑτῇ, δικαιοσύνη δὲ μέγιστον ἀγαθόν."
367a,"εἰ γὰρ οὕτως ἐλέγετο ἐξ ἀρχῆς ὑπὸ πάντων ὑμῶν καὶ ἐκ νέων ἡμᾶς ἐπείθετε, οὐκ ἂν ἀλλήλους ἐφυλάττομεν μὴ ἀδικεῖν, ἀλλʼ αὐτὸς αὑτοῦ ἦν ἕκαστος ἄριστος φύλαξ, δεδιὼς μὴ ἀδικῶν τῷ μεγίστῳ κακῷ σύνοικος ᾖ.
ταῦτα, ὦ Σώκρατες, ἴσως δὲ καὶ ἔτι τούτων πλείω Θρασύμαχός τε καὶ ἄλλος πού τις ὑπὲρ δικαιοσύνης τε καὶ ἀδικίας λέγοιεν ἄν, μεταστρέφοντες αὐτοῖν τὴν δύναμιν φορτικῶς, ὥς γέ μοι δοκεῖ. ἀλλʼ ἐγώ, οὐδὲν γάρ σε"
367b,"δέομαι ἀποκρύπτεσθαι, σοῦ ἐπιθυμῶν ἀκοῦσαι τἀναντία, ὡς δύναμαι μάλιστα κατατείνας λέγω. μὴ οὖν ἡμῖν μόνον ἐνδείξῃ τῷ λόγῳ ὅτι δικαιοσύνη ἀδικίας κρεῖττον, ἀλλὰ τί ποιοῦσα ἑκατέρα τὸν ἔχοντα αὐτὴ διʼ αὑτὴν ἡ μὲν κακόν, ἡ δὲ ἀγαθόν ἐστιν· τὰς δὲ δόξας ἀφαίρει, ὥσπερ Γλαύκων διεκελεύσατο. εἰ γὰρ μὴ ἀφαιρήσεις ἑκατέρωθεν τὰς ἀληθεῖς, τὰς δὲ ψευδεῖς προσθήσεις, οὐ τὸ δίκαιον φήσομεν ἐπαινεῖν σε ἀλλὰ τὸ δοκεῖν, οὐδὲ τὸ ἄδικον εἶναι"
367c,"ψέγειν ἀλλὰ τὸ δοκεῖν, καὶ παρακελεύεσθαι ἄδικον ὄντα λανθάνειν, καὶ ὁμολογεῖν Θρασυμάχῳ ὅτι τὸ μὲν δίκαιον ἀλλότριον ἀγαθόν, συμφέρον τοῦ κρείττονος, τὸ δὲ ἄδικον αὑτῷ μὲν συμφέρον καὶ λυσιτελοῦν, τῷ δὲ ἥττονι ἀσύμφορον. ἐπειδὴ οὖν ὡμολόγησας τῶν μεγίστων ἀγαθῶν εἶναι δικαιοσύνην, ἃ τῶν τε ἀποβαινόντων ἀπʼ αὐτῶν ἕνεκα ἄξια κεκτῆσθαι, πολὺ δὲ μᾶλλον αὐτὰ αὑτῶν, οἷον ὁρᾶν,"
367d,"ἀκούειν, φρονεῖν, καὶ ὑγιαίνειν δή, καὶ ὅσʼ ἄλλα ἀγαθὰ γόνιμα τῇ αὑτῶν φύσει ἀλλʼ οὐ δόξῃ ἐστίν, τοῦτʼ οὖν αὐτὸ ἐπαίνεσον δικαιοσύνης, ὃ αὐτὴ διʼ αὑτὴν τὸν ἔχοντα ὀνίνησιν καὶ ἀδικία βλάπτει, μισθοὺς δὲ καὶ δόξας πάρες ἄλλοις ἐπαινεῖν· ὡς ἐγὼ τῶν μὲν ἄλλων ἀποδεχοίμην ἂν οὕτως ἐπαινούντων δικαιοσύνην καὶ ψεγόντων ἀδικίαν, δόξας τε περὶ αὐτῶν καὶ μισθοὺς ἐγκωμιαζόντων καὶ λοιδορούντων, σοῦ δὲ οὐκ ἄν, εἰ μὴ σὺ κελεύοις, διότι πάντα τὸν βίον"
367e,"οὐδὲν ἄλλο σκοπῶν διελήλυθας ἢ τοῦτο. μὴ οὖν ἡμῖν ἐνδείξῃ μόνον τῷ λόγῳ ὅτι δικαιοσύνη ἀδικίας κρεῖττον, ἀλλὰ καὶ τί ποιοῦσα ἑκατέρα τὸν ἔχοντα αὐτὴ διʼ αὑτήν, ἐάντε λανθάνῃ ἐάντε μὴ θεούς τε καὶ ἀνθρώπους, ἡ μὲν ἀγαθόν, ἡ δὲ κακόν ἐστι."
368a,"ἥσθην καὶ εἶπον· οὐ κακῶς εἰς ὑμᾶς, ὦ παῖδες ἐκείνου τοῦ ἀνδρός, τὴν ἀρχὴν τῶν ἐλεγείων ἐποίησεν ὁ Γλαύκωνος ἐραστής, εὐδοκιμήσαντας περὶ τὴν Μεγαροῖ μάχην, εἰπών— παῖδες Ἀρίστωνος, κλεινοῦ θεῖον γένος ἀνδρός· τοῦτό μοι, ὦ φίλοι, εὖ δοκεῖ ἔχειν· πάνυ γὰρ θεῖον πεπόνθατε, εἰ μὴ πέπεισθε ἀδικίαν δικαιοσύνης ἄμεινον εἶναι, οὕτω δυνάμενοι εἰπεῖν ὑπὲρ αὐτοῦ. δοκεῖτε δή μοι ὡς"
368b,"ἀληθῶς οὐ πεπεῖσθαι—τεκμαίρομαι δὲ ἐκ τοῦ ἄλλου τοῦ ὑμετέρου τρόπου, ἐπεὶ κατά γε αὐτοὺς τοὺς λόγους ἠπίστουν ἂν ὑμῖν—ὅσῳ δὲ μᾶλλον πιστεύω, τοσούτῳ μᾶλλον ἀπορῶ ὅτι χρήσωμαι. οὔτε γὰρ ὅπως βοηθῶ ἔχω· δοκῶ γάρ μοι ἀδύνατος εἶναι—σημεῖον δέ μοι, ὅτι ἃ πρὸς Θρασύμαχον λέγων ᾤμην ἀποφαίνειν ὡς ἄμεινον δικαιοσύνη ἀδικίας, οὐκ ἀπεδέξασθέ μου—οὔτʼ αὖ ὅπως μὴ βοηθήσω ἔχω· δέδοικα γὰρ μὴ οὐδʼ ὅσιον ᾖ παραγενόμενον δικαιοσύνῃ κακηγορουμένῃ"
368c,"ἀπαγορεύειν καὶ μὴ βοηθεῖν ἔτι ἐμπνέοντα καὶ δυνάμενον φθέγγεσθαι. κράτιστον οὖν οὕτως ὅπως δύναμαι ἐπικουρεῖν αὐτῇ.
ὅ τε οὖν Γλαύκων καὶ οἱ ἄλλοι ἐδέοντο παντὶ τρόπῳ βοηθῆσαι καὶ μὴ ἀνεῖναι τὸν λόγον, ἀλλὰ διερευνήσασθαι τί τέ ἐστιν ἑκάτερον καὶ περὶ τῆς ὠφελίας αὐτοῖν τἀληθὲς ποτέρως ἔχει. εἶπον οὖν ὅπερ ἐμοὶ ἔδοξεν, ὅτι τὸ ζήτημα ᾧ ἐπιχειροῦμεν οὐ φαῦλον ἀλλʼ ὀξὺ βλέποντος, ὡς ἐμοὶ"
368d,"φαίνεται. ἐπειδὴ οὖν ἡμεῖς οὐ δεινοί, δοκῶ μοι, ἦν δʼ ἐγώ, τοιαύτην ποιήσασθαι ζήτησιν αὐτοῦ, οἵανπερ ἂν εἰ προσέταξέ τις γράμματα σμικρὰ πόρρωθεν ἀναγνῶναι μὴ πάνυ ὀξὺ βλέπουσιν, ἔπειτά τις ἐνενόησεν, ὅτι τὰ αὐτὰ γράμματα ἔστι που καὶ ἄλλοθι μείζω τε καὶ ἐν μείζονι, ἕρμαιον ἂν ἐφάνη οἶμαι ἐκεῖνα πρῶτον ἀναγνόντας οὕτως ἐπισκοπεῖν τὰ ἐλάττω, εἰ τὰ αὐτὰ ὄντα τυγχάνει.
πάνυ μὲν οὖν, ἔφη ὁ Ἀδείμαντος· ἀλλὰ τί τοιοῦτον, ὦ"
368e,"Σώκρατες, ἐν τῇ περὶ τὸ δίκαιον ζητήσει καθορᾷς;
ἐγώ σοι, ἔφην, ἐρῶ. δικαιοσύνη, φαμέν, ἔστι μὲν ἀνδρὸς ἑνός, ἔστι δέ που καὶ ὅλης πόλεως;
πάνυ γε, ἦ δʼ ὅς.
οὐκοῦν μεῖζον πόλις ἑνὸς ἀνδρός;
μεῖζον, ἔφη."
369a,"πόλεσι ζητήσωμεν ποῖόν τί ἐστιν· ἔπειτα οὕτως ἐπισκεψώμεθα καὶ ἐν ἑνὶ ἑκάστῳ, τὴν τοῦ μείζονος ὁμοιότητα ἐν τῇ τοῦ ἐλάττονος ἰδέᾳ ἐπισκοποῦντες.
ἀλλά μοι δοκεῖς, ἔφη, καλῶς λέγειν.
ἆρʼ οὖν, ἦν δʼ ἐγώ, εἰ γιγνομένην πόλιν θεασαίμεθα λόγῳ, καὶ τὴν δικαιοσύνην αὐτῆς ἴδοιμεν ἂν γιγνομένην καὶ τὴν ἀδικίαν;
τάχʼ ἄν, ἦ δʼ ὅς.
οὐκοῦν γενομένου αὐτοῦ ἐλπὶς εὐπετέστερον ἰδεῖν ὃ ζητοῦμεν;"
369b,"πολύ γε.
δοκεῖ οὖν χρῆναι ἐπιχειρῆσαι περαίνειν; οἶμαι μὲν γὰρ οὐκ ὀλίγον ἔργον αὐτὸ εἶναι· σκοπεῖτε οὖν.
ἔσκεπται, ἔφη ὁ Ἀδείμαντος· ἀλλὰ μὴ ἄλλως ποίει.
γίγνεται τοίνυν, ἦν δʼ ἐγώ, πόλις, ὡς ἐγᾦμαι, ἐπειδὴ τυγχάνει ἡμῶν ἕκαστος οὐκ αὐτάρκης, ἀλλὰ πολλῶν ὢν ἐνδεής· ἢ τίνʼ οἴει ἀρχὴν ἄλλην πόλιν οἰκίζειν;
οὐδεμίαν, ἦ δʼ ὅς."
369c,"οὕτω δὴ ἄρα παραλαμβάνων ἄλλος ἄλλον, ἐπʼ ἄλλου, τὸν δʼ ἐπʼ ἄλλου χρείᾳ, πολλῶν δεόμενοι, πολλοὺς εἰς μίαν οἴκησιν ἀγείραντες κοινωνούς τε καὶ βοηθούς, ταύτῃ τῇ συνοικίᾳ ἐθέμεθα πόλιν ὄνομα· ἦ γάρ;
πάνυ μὲν οὖν.
μεταδίδωσι δὴ ἄλλος ἄλλῳ, εἴ τι μεταδίδωσιν, ἢ μεταλαμβάνει, οἰόμενος αὑτῷ ἄμεινον εἶναι;
πάνυ γε.
ἴθι δή, ἦν δʼ ἐγώ, τῷ λόγῳ ἐξ ἀρχῆς ποιῶμεν πόλιν· ποιήσει δὲ αὐτήν, ὡς ἔοικεν, ἡ ἡμετέρα χρεία.
πῶς δʼ οὔ;"
369d,"ἀλλὰ μὴν πρώτη γε καὶ μεγίστη τῶν χρειῶν ἡ τῆς τροφῆς παρασκευὴ τοῦ εἶναί τε καὶ ζῆν ἕνεκα.
παντάπασί γε.
δευτέρα δὴ οἰκήσεως, τρίτη δὲ ἐσθῆτος καὶ τῶν τοιούτων.
ἔστι ταῦτα.
φέρε δή, ἦν δʼ ἐγώ, πῶς ἡ πόλις ἀρκέσει ἐπὶ τοσαύτην παρασκευήν; ἄλλο τι γεωργὸς μὲν εἷς, ὁ δὲ οἰκοδόμος, ἄλλος δέ τις ὑφάντης; ἢ καὶ σκυτοτόμον αὐτόσε προσθήσομεν ἤ τινʼ ἄλλον τῶν περὶ τὸ σῶμα θεραπευτήν;
πάνυ γε.
εἴη δʼ ἂν ἥ γε ἀναγκαιοτάτη πόλις ἐκ τεττάρων ἢ πέντε ἀνδρῶν."
369e,φαίνεται.
370a,"σίτου ἐν τετάρτῳ μέρει τοῦ χρόνου, τὰ δὲ τρία, τὸ μὲν ἐπὶ τῇ τῆς οἰκίας παρασκευῇ διατρίβειν, τὸ δὲ ἱματίου, τὸ δὲ ὑποδημάτων, καὶ μὴ ἄλλοις κοινωνοῦντα πράγματα ἔχειν, ἀλλʼ αὐτὸν διʼ αὑτὸν τὰ αὑτοῦ πράττειν;
καὶ ὁ Ἀδείμαντος ἔφη· ἀλλʼ ἴσως, ὦ Σώκρατες, οὕτω ῥᾷον ἢ ʼκείνως.
οὐδέν, ἦν δʼ ἐγώ, μὰ Δία ἄτοπον. ἐννοῶ γὰρ καὶ αὐτὸς εἰπόντος σοῦ, ὅτι πρῶτον μὲν ἡμῶν φύεται ἕκαστος οὐ πάνυ"
370b,"ὅμοιος ἑκάστῳ, ἀλλὰ διαφέρων τὴν φύσιν, ἄλλος ἐπʼ ἄλλου ἔργου πράξει. ἢ οὐ δοκεῖ σοι;
ἔμοιγε.
τί δέ; πότερον κάλλιον πράττοι ἄν τις εἷς ὢν πολλὰς τέχνας ἐργαζόμενος, ἢ ὅταν μίαν εἷς;
ὅταν, ἦ δʼ ὅς, εἷς μίαν.
ἀλλὰ μὴν οἶμαι καὶ τόδε δῆλον, ὡς, ἐάν τίς τινος παρῇ ἔργου καιρόν, διόλλυται.
δῆλον γάρ.
οὐ γὰρ οἶμαι ἐθέλει τὸ πραττόμενον τὴν τοῦ πράττοντος σχολὴν περιμένειν, ἀλλʼ ἀνάγκη τὸν πράττοντα τῷ πραττομένῳ"
370c,"ἐπακολουθεῖν μὴ ἐν παρέργου μέρει.
ἀνάγκη.
ἐκ δὴ τούτων πλείω τε ἕκαστα γίγνεται καὶ κάλλιον καὶ ῥᾷον, ὅταν εἷς ἓν κατὰ φύσιν καὶ ἐν καιρῷ, σχολὴν τῶν ἄλλων ἄγων, πράττῃ.
παντάπασι μὲν οὖν.
πλειόνων δή, ὦ Ἀδείμαντε, δεῖ πολιτῶν ἢ τεττάρων ἐπὶ τὰς παρασκευὰς ὧν ἐλέγομεν. ὁ γὰρ γεωργός, ὡς ἔοικεν, οὐκ αὐτὸς ποιήσεται ἑαυτῷ τὸ ἄροτρον, εἰ μέλλει καλὸν εἶναι,"
370d,"οὐδὲ σμινύην, οὐδὲ τἆλλα ὄργανα ὅσα περὶ γεωργίαν. οὐδʼ αὖ ὁ οἰκοδόμος· πολλῶν δὲ καὶ τούτῳ δεῖ. ὡσαύτως δʼ ὁ ὑφάντης τε καὶ ὁ σκυτοτόμος· ἢ οὔ;
ἀληθῆ.
τέκτονες δὴ καὶ χαλκῆς καὶ τοιοῦτοί τινες πολλοὶ δημιουργοί, κοινωνοὶ ἡμῖν τοῦ πολιχνίου γιγνόμενοι, συχνὸν αὐτὸ ποιοῦσιν.
πάνυ μὲν οὖν.
ἀλλʼ οὐκ ἄν πω πάνυ γε μέγα τι εἴη, εἰ αὐτοῖς βουκόλους τε καὶ ποιμένας τούς τε ἄλλους νομέας προσθεῖμεν, ἵνα οἵ τε"
370e,"γεωργοὶ ἐπὶ τὸ ἀροῦν ἔχοιεν βοῦς, οἵ τε οἰκοδόμοι πρὸς τὰς ἀγωγὰς μετὰ τῶν γεωργῶν χρῆσθαι ὑποζυγίοις, ὑφάνται δὲ καὶ σκυτοτόμοι δέρμασίν τε καὶ ἐρίοις.
οὐδέ γε, ἦ δʼ ὅς, σμικρὰ πόλις ἂν εἴη ἔχουσα πάντα ταῦτα.
ἀλλὰ μήν, ἦν δʼ ἐγώ, κατοικίσαι γε αὐτὴν τὴν πόλιν εἰς τοιοῦτον τόπον οὗ ἐπεισαγωγίμων μὴ δεήσεται, σχεδόν τι ἀδύνατον.
ἀδύνατον γάρ.
προσδεήσει ἄρα ἔτι καὶ ἄλλων, οἳ ἐξ ἄλλης πόλεως αὐτῇ κομιοῦσιν ὧν δεῖται.
δεήσει."
371a,"δέονται παρʼ ὧν ἂν κομίζωνται ὧν ἂν αὐτοῖς χρεία, κενὸς ἄπεισιν. ἦ γάρ;
δοκεῖ μοι.
δεῖ δὴ τὰ οἴκοι μὴ μόνον ἑαυτοῖς ποιεῖν ἱκανά, ἀλλὰ καὶ οἷα καὶ ὅσα ἐκείνοις ὧν ἂν δέωνται.
δεῖ γάρ.
πλειόνων δὴ γεωργῶν τε καὶ τῶν ἄλλων δημιουργῶν δεῖ ἡμῖν τῇ πόλει.
πλειόνων γάρ.
καὶ δὴ καὶ τῶν ἄλλων διακόνων που τῶν τε εἰσαξόντων καὶ ἐξαξόντων ἕκαστα. οὗτοι δέ εἰσιν ἔμποροι· ἦ γάρ;
ναί.
καὶ ἐμπόρων δὴ δεησόμεθα.
πάνυ γε.
καὶ ἐὰν μέν γε κατὰ θάλατταν ἡ ἐμπορία γίγνηται, συχνῶν"
371b,"καὶ ἄλλων προσδεήσεται τῶν ἐπιστημόνων τῆς περὶ τὴν θάλατταν ἐργασίας.
συχνῶν μέντοι.
τί δὲ δή; ἐν αὐτῇ τῇ πόλει πῶς ἀλλήλοις μεταδώσουσιν ὧν ἂν ἕκαστοι ἐργάζωνται; ὧν δὴ ἕνεκα καὶ κοινωνίαν ποιησάμενοι πόλιν ᾠκίσαμεν.
δῆλον δή, ἦ δʼ ὅς, ὅτι πωλοῦντες καὶ ὠνούμενοι.
ἀγορὰ δὴ ἡμῖν καὶ νόμισμα σύμβολον τῆς ἀλλαγῆς ἕνεκα γενήσεται ἐκ τούτου.
πάνυ μὲν οὖν."
371c,"ἂν οὖν κομίσας ὁ γεωργὸς εἰς τὴν ἀγοράν τι ὧν ποιεῖ, ἤ τις ἄλλος τῶν δημιουργῶν, μὴ εἰς τὸν αὐτὸν χρόνον ἥκῃ τοῖς δεομένοις τὰ παρʼ αὐτοῦ ἀλλάξασθαι, ἀργήσει τῆς αὑτοῦ δημιουργίας καθήμενος ἐν ἀγορᾷ;
οὐδαμῶς, ἦ δʼ ὅς, ἀλλὰ εἰσὶν οἳ τοῦτο ὁρῶντες ἑαυτοὺς ἐπὶ τὴν διακονίαν τάττουσιν ταύτην, ἐν μὲν ταῖς ὀρθῶς οἰκουμέναις πόλεσι σχεδόν τι οἱ ἀσθενέστατοι τὰ σώματα καὶ ἀχρεῖοί τι ἄλλο ἔργον πράττειν. αὐτοῦ γὰρ δεῖ μένοντας"
371d,"αὐτοὺς περὶ τὴν ἀγορὰν τὰ μὲν ἀντʼ ἀργυρίου ἀλλάξασθαι τοῖς τι δεομένοις ἀποδόσθαι, τοῖς δὲ ἀντὶ αὖ ἀργυρίου διαλλάττειν ὅσοι τι δέονται πρίασθαι.
αὕτη ἄρα, ἦν δʼ ἐγώ, ἡ χρεία καπήλων ἡμῖν γένεσιν ἐμποιεῖ τῇ πόλει. ἢ οὐ καπήλους καλοῦμεν τοὺς πρὸς ὠνήν τε καὶ πρᾶσιν διακονοῦντας ἱδρυμένους ἐν ἀγορᾷ, τοὺς δὲ πλανήτας ἐπὶ τὰς πόλεις ἐμπόρους;
πάνυ μὲν οὖν."
371e,"ἔτι δή τινες, ὡς ἐγᾦμαι, εἰσὶ καὶ ἄλλοι διάκονοι, οἳ ἂν τὰ μὲν τῆς διανοίας μὴ πάνυ ἀξιοκοινώνητοι ὦσιν, τὴν δὲ τοῦ σώματος ἰσχὺν ἱκανὴν ἐπὶ τοὺς πόνους ἔχωσιν· οἳ δὴ πωλοῦντες τὴν τῆς ἰσχύος χρείαν, τὴν τιμὴν ταύτην μισθὸν καλοῦντες, κέκληνται, ὡς ἐγᾦμαι, μισθωτοί· ἦ γάρ;
πάνυ μὲν οὖν.
πλήρωμα δὴ πόλεώς εἰσιν, ὡς ἔοικε, καὶ μισθωτοί.
δοκεῖ μοι.
ἆρʼ οὖν, ὦ Ἀδείμαντε, ἤδη ἡμῖν ηὔξηται ἡ πόλις, ὥστʼ εἶναι τελέα;
ἴσως.
ποῦ οὖν ἄν ποτε ἐν αὐτῇ εἴη ἥ τε δικαιοσύνη καὶ ἡ ἀδικία; καὶ τίνι ἅμα ἐγγενομένη ὧν ἐσκέμμεθα;"
