section,text
551d,"ἓν μὲν δὴ τοῦτο τοσοῦτον ὀλιγαρχία ἂν ἔχοι ἁμάρτημα.
φαίνεται.
τί δέ; τόδε ἆρά τι τούτου ἔλαττον;
τὸ ποῖον;
τὸ μὴ μίαν ἀλλὰ δύο ἀνάγκῃ εἶναι τὴν τοιαύτην πόλιν, τὴν μὲν πενήτων, τὴν δὲ πλουσίων, οἰκοῦντας ἐν τῷ αὐτῷ, ἀεὶ ἐπιβουλεύοντας ἀλλήλοις.
οὐδὲν μὰ Δίʼ, ἔφη, ἔλαττον.
ἀλλὰ μὴν οὐδὲ τόδε καλόν, τὸ ἀδυνάτους εἶναι ἴσως πόλεμόν τινα πολεμεῖν διὰ τὸ ἀναγκάζεσθαι ἢ χρωμένους"
551e,"τῷ πλήθει ὡπλισμένῳ δεδιέναι μᾶλλον ἢ τοὺς πολεμίους, ἢ μὴ χρωμένους ὡς ἀληθῶς ὀλιγαρχικοὺς φανῆναι ἐν αὐτῷ τῷ μάχεσθαι, καὶ ἅμα χρήματα μὴ ἐθέλειν εἰσφέρειν, ἅτε φιλοχρημάτους.
οὐ καλόν."
552a,"καὶ χρηματιζομένους καὶ πολεμοῦντας ἅμα τοὺς αὐτοὺς ἐν τῇ τοιαύτῃ πολιτείᾳ, ἦ δοκεῖ ὀρθῶς ἔχειν;
οὐδʼ ὁπωστιοῦν.
ὅρα δή, τούτων πάντων τῶν κακῶν εἰ τόδε μέγιστον αὕτη πρώτη παραδέχεται.
τὸ ποῖον;
τὸ ἐξεῖναι πάντα τὰ αὑτοῦ ἀποδόσθαι, καὶ ἄλλῳ κτήσασθαι τὰ τούτου, καὶ ἀποδόμενον οἰκεῖν ἐν τῇ πόλει μηδὲν ὄντα τῶν τῆς πόλεως μερῶν, μήτε χρηματιστὴν μήτε δημιουργὸν μήτε ἱππέα μήτε ὁπλίτην, ἀλλὰ πένητα καὶ ἄπορον κεκλημένον."
552b,"πρώτη, ἔφη.
οὔκουν διακωλύεταί γε ἐν ταῖς ὀλιγαρχουμέναις τὸ τοιοῦτον· οὐ γὰρ ἂν οἱ μὲν ὑπέρπλουτοι ἦσαν, οἱ δὲ παντάπασι πένητες.
ὀρθῶς.
τόδε δὲ ἄθρει· ἆρα ὅτε πλούσιος ὢν ἀνήλισκεν ὁ τοιοῦτος, μᾶλλόν τι τότʼ ἦν ὄφελος τῇ πόλει εἰς ἃ νυνδὴ ἐλέγομεν; ἢ ἐδόκει μὲν τῶν ἀρχόντων εἶναι, τῇ δὲ ἀληθείᾳ οὔτε ἄρχων οὔτε ὑπηρέτης ἦν αὐτῆς, ἀλλὰ τῶν ἑτοίμων ἀναλωτής;"
552c,"οὕτως, ἔφη· ἐδόκει, ἦν δὲ οὐδὲν ἄλλο ἢ ἀναλωτής.
βούλει οὖν, ἦν δʼ ἐγώ, φῶμεν αὐτόν, ὡς ἐν κηρίῳ κηφὴν ἐγγίγνεται, σμήνους νόσημα, οὕτω καὶ τὸν τοιοῦτον ἐν οἰκίᾳ κηφῆνα ἐγγίγνεσθαι, νόσημα πόλεως;
πάνυ μὲν οὖν, ἔφη, ὦ Σώκρατες.
οὐκοῦν, ὦ Ἀδείμαντε, τοὺς μὲν πτηνοὺς κηφῆνας πάντας ἀκέντρους ὁ θεὸς πεποίηκεν, τοὺς δὲ πεζοὺς τούτους ἐνίους μὲν αὐτῶν ἀκέντρους, ἐνίους δὲ δεινὰ κέντρα ἔχοντας; καὶ ἐκ μὲν τῶν ἀκέντρων πτωχοὶ πρὸς τὸ γῆρας τελευτῶσιν, ἐκ δὲ"
552d,"τῶν κεκεντρωμένων πάντες ὅσοι κέκληνται κακοῦργοι;
ἀληθέστατα, ἔφη.
δῆλον ἄρα, ἦν δʼ ἐγώ, ἐν πόλει οὗ ἂν ἴδῃς πτωχούς, ὅτι εἰσί που ἐν τούτῳ τῷ τόπῳ ἀποκεκρυμμένοι κλέπται τε καὶ βαλλαντιατόμοι καὶ ἱερόσυλοι καὶ πάντων τῶν τοιούτων κακῶν δημιουργοί.
δῆλον, ἔφη.
τί οὖν; ἐν ταῖς ὀλιγαρχουμέναις πόλεσι πτωχοὺς οὐχ ὁρᾷς ἐνόντας;
ὀλίγου γʼ, ἔφη, πάντας τοὺς ἐκτὸς τῶν ἀρχόντων."
552e,"μὴ οὖν οἰόμεθα, ἔφην ἐγώ, καὶ κακούργους πολλοὺς ἐν αὐταῖς εἶναι κέντρα ἔχοντας, οὓς ἐπιμελείᾳ βίᾳ κατέχουσιν αἱ ἀρχαί;
οἰόμεθα μὲν οὖν, ἔφη.
ἆρʼ οὖν οὐ διʼ ἀπαιδευσίαν καὶ κακὴν τροφὴν καὶ κατάστασιν τῆς πολιτείας φήσομεν τοὺς τοιούτους αὐτόθι ἐγγίγνεσθαι;
φήσομεν.
ἀλλʼ οὖν δὴ τοιαύτη γέ τις ἂν εἴη ἡ ὀλιγαρχουμένη πόλις καὶ τοσαῦτα κακὰ ἔχουσα, ἴσως δὲ καὶ πλείω.
σχεδόν τι, ἔφη."
553a,"ἀπειργάσθω δὴ ἡμῖν καὶ αὕτη, ἦν δʼ ἐγώ, ἡ πολιτεία, ἣν ὀλιγαρχίαν καλοῦσιν, ἐκ τιμημάτων ἔχουσα τοὺς ἄρχοντας· τὸν δὲ ταύτῃ ὅμοιον μετὰ ταῦτα σκοπῶμεν, ὥς τε γίγνεται οἷός τε γενόμενός ἐστιν.
πάνυ μὲν οὖν, ἔφη.
ἆρʼ οὖν ὧδε μάλιστα εἰς ὀλιγαρχικὸν ἐκ τοῦ τιμοκρατικοῦ ἐκείνου μεταβάλλει;
πῶς;
ὅταν αὐτοῦ παῖς γενόμενος τὸ μὲν πρῶτον ζηλοῖ τε τὸν πατέρα καὶ τὰ ἐκείνου ἴχνη διώκῃ, ἔπειτα αὐτὸν ἴδῃ ἐξαίφνης"
553b,"πταίσαντα ὥσπερ πρὸς ἕρματι πρὸς τῇ πόλει, καὶ ἐκχέαντα τά τε αὑτοῦ καὶ ἑαυτόν, ἢ στρατηγήσαντα ἤ τινʼ ἄλλην μεγάλην ἀρχὴν ἄρξαντα, εἶτα εἰς δικαστήριον ἐμπεσόντα βλαπτόμενον ὑπὸ συκοφαντῶν ἢ ἀποθανόντα ἢ ἐκπεσόντα ἢ ἀτιμωθέντα καὶ τὴν οὐσίαν ἅπασαν ἀποβαλόντα.
εἰκός γʼ, ἔφη.
ἰδὼν δέ γε, ὦ φίλε, ταῦτα καὶ παθὼν καὶ ἀπολέσας τὰ ὄντα, δείσας οἶμαι εὐθὺς ἐπὶ κεφαλὴν ὠθεῖ ἐκ τοῦ θρόνου"
553c,"τοῦ ἐν τῇ ἑαυτοῦ ψυχῇ φιλοτιμίαν τε καὶ τὸ θυμοειδὲς ἐκεῖνο, καὶ ταπεινωθεὶς ὑπὸ πενίας πρὸς χρηματισμὸν τραπόμενος γλίσχρως καὶ κατὰ σμικρὸν φειδόμενος καὶ ἐργαζόμενος χρήματα συλλέγεται. ἆρʼ οὐκ οἴει τὸν τοιοῦτον τότε εἰς μὲν τὸν θρόνον ἐκεῖνον τὸ ἐπιθυμητικόν τε καὶ φιλοχρήματον ἐγκαθίζειν καὶ μέγαν βασιλέα ποιεῖν ἐν ἑαυτῷ, τιάρας τε καὶ στρεπτοὺς καὶ ἀκινάκας παραζωννύντα;
ἔγωγʼ, ἔφη."
553d,"τὸ δέ γε οἶμαι λογιστικόν τε καὶ θυμοειδὲς χαμαὶ ἔνθεν καὶ ἔνθεν παρακαθίσας ὑπʼ ἐκείνῳ καὶ καταδουλωσάμενος, τὸ μὲν οὐδὲν ἄλλο ἐᾷ λογίζεσθαι οὐδὲ σκοπεῖν ἀλλʼ ἢ ὁπόθεν ἐξ ἐλαττόνων χρημάτων πλείω ἔσται, τὸ δὲ αὖ θαυμάζειν καὶ τιμᾶν μηδὲν ἄλλο ἢ πλοῦτόν τε καὶ πλουσίους, καὶ φιλοτιμεῖσθαι μηδʼ ἐφʼ ἑνὶ ἄλλῳ ἢ ἐπὶ χρημάτων κτήσει καὶ ἐάν τι ἄλλο εἰς τοῦτο φέρῃ.
οὐκ ἔστʼ ἄλλη, ἔφη, μεταβολὴ οὕτω ταχεῖά τε καὶ ἰσχυρὰ ἐκ φιλοτίμου νέου εἰς φιλοχρήματον."
553e,"ἆρʼ οὖν οὗτος, ἦν δʼ ἐγώ, ὀλιγαρχικός ἐστιν;
ἡ γοῦν μεταβολὴ αὐτοῦ ἐξ ὁμοίου ἀνδρός ἐστι τῇ πολιτείᾳ, ἐξ ἧς ἡ ὀλιγαρχία μετέστη.
σκοπῶμεν δὴ εἰ ὅμοιος ἂν εἴη."
554a,"σκοπῶμεν.
οὐκοῦν πρῶτον μὲν τῷ χρήματα περὶ πλείστου ποιεῖσθαι ὅμοιος ἂν εἴη;
πῶς δʼ οὔ;
καὶ μὴν τῷ γε φειδωλὸς εἶναι καὶ ἐργάτης, τὰς ἀναγκαίους ἐπιθυμίας μόνον τῶν παρʼ αὑτῷ ἀποπιμπλάς, τὰ δὲ ἄλλα ἀναλώματα μὴ παρεχόμενος, ἀλλὰ δουλούμενος τὰς ἄλλας ἐπιθυμίας ὡς ματαίους.
πάνυ μὲν οὖν.
αὐχμηρός γέ τις, ἦν δʼ ἐγώ, ὢν καὶ ἀπὸ παντὸς περιουσίαν ποιούμενος, θησαυροποιὸς ἀνήρ—οὓς δὴ καὶ ἐπαινεῖ τὸ πλῆθος"
554b,"—ἢ οὐχ οὗτος ἂν εἴη ὁ τῇ τοιαύτῃ πολιτείᾳ ὅμοιος;
ἐμοὶ γοῦν, ἔφη, δοκεῖ· χρήματα γοῦν μάλιστα ἔντιμα τῇ τε πόλει καὶ παρὰ τῷ τοιούτῳ.
οὐ γὰρ οἶμαι, ἦν δʼ ἐγώ, παιδείᾳ ὁ τοιοῦτος προσέσχηκεν.
οὐ δοκῶ, ἔφη· οὐ γὰρ ἂν τυφλὸν ἡγεμόνα τοῦ χοροῦ ἐστήσατο καὶ ἐτίμα μάλιστα.
εὖ, ἦν δʼ ἐγώ. τόδε δὲ σκόπει· κηφηνώδεις ἐπιθυμίας ἐν αὐτῷ διὰ τὴν ἀπαιδευσίαν μὴ φῶμεν ἐγγίγνεσθαι, τὰς μὲν"
554c,"πτωχικάς, τὰς δὲ κακούργους, κατεχομένας βίᾳ ὑπὸ τῆς ἄλλης ἐπιμελείας;
καὶ μάλʼ, ἔφη.
οἶσθʼ οὖν, εἶπον, οἷ ἀποβλέψας κατόψει αὐτῶν τὰς κακουργίας;
ποῖ; ἔφη.
εἰς τὰς τῶν ὀρφανῶν ἐπιτροπεύσεις, καὶ εἴ πού τι αὐτοῖς τοιοῦτον συμβαίνει, ὥστε πολλῆς ἐξουσίας λαβέσθαι τοῦ ἀδικεῖν.
ἀληθῆ.
ἆρʼ οὖν οὐ τούτῳ δῆλον ὅτι ἐν τοῖς ἄλλοις συμβολαίοις ὁ τοιοῦτος, ἐν οἷς εὐδοκιμεῖ δοκῶν δίκαιος εἶναι, ἐπιεικεῖ"
554d,"τινὶ ἑαυτοῦ βίᾳ κατέχει ἄλλας κακὰς ἐπιθυμίας ἐνούσας, οὐ πείθων ὅτι οὐκ ἄμεινον, οὐδʼ ἡμερῶν λόγῳ, ἀλλʼ ἀνάγκῃ καὶ φόβῳ, περὶ τῆς ἄλλης οὐσίας τρέμων;
καὶ πάνυ γʼ, ἔφη.
καὶ νὴ Δία, ἦν δʼ ἐγώ, ὦ φίλε, τοῖς πολλοῖς γε αὐτῶν ἐνευρήσεις, ὅταν δέῃ τἀλλότρια ἀναλίσκειν, τὰς τοῦ κηφῆνος συγγενεῖς ἐνούσας ἐπιθυμίας.
καὶ μάλα, ἦ δʼ ὅς, σφόδρα.
οὐκ ἄρʼ ἂν εἴη ἀστασίαστος ὁ τοιοῦτος ἐν ἑαυτῷ, οὐδὲ εἷς ἀλλὰ διπλοῦς τις, ἐπιθυμίας δὲ ἐπιθυμιῶν ὡς τὸ πολὺ"
554e,"κρατούσας ἂν ἔχοι βελτίους χειρόνων.
ἔστιν οὕτω.
διὰ ταῦτα δὴ οἶμαι εὐσχημονέστερος ἂν πολλῶν ὁ τοιοῦτος εἴη· ὁμονοητικῆς δὲ καὶ ἡρμοσμένης τῆς ψυχῆς ἀληθὴς ἀρετὴ πόρρω ποι ἐκφεύγοι ἂν αὐτόν.
δοκεῖ μοι."
555a,"φαῦλος ἤ τινος νίκης ἢ ἄλλης φιλοτιμίας τῶν καλῶν, χρήματά τε οὐκ ἐθέλων εὐδοξίας ἕνεκα καὶ τῶν τοιούτων ἀγώνων ἀναλίσκειν, δεδιὼς τὰς ἐπιθυμίας τὰς ἀναλωτικὰς ἐγείρειν καὶ συμπαρακαλεῖν ἐπὶ συμμαχίαν τε καὶ φιλονικίαν, ὀλίγοις τισὶν ἑαυτοῦ πολεμῶν ὀλιγαρχικῶς τὰ πολλὰ ἡττᾶται καὶ πλουτεῖ.
καὶ μάλα, ἔφη.
ἔτι οὖν, ἦν δʼ ἐγώ, ἀπιστοῦμεν μὴ κατὰ τὴν ὀλιγαρχουμένην πόλιν ὁμοιότητι τὸν φειδωλόν τε καὶ χρηματιστὴν"
555b,"τετάχθαι;
οὐδαμῶς, ἔφη.
δημοκρατίαν δή, ὡς ἔοικε, μετὰ τοῦτο σκεπτέον, τίνα τε γίγνεται τρόπον, γενομένη τε ποῖόν τινα ἔχει, ἵνʼ αὖ τὸν τοῦ τοιούτου ἀνδρὸς τρόπον γνόντες παραστησώμεθʼ αὐτὸν εἰς κρίσιν.
ὁμοίως γοῦν ἄν, ἔφη, ἡμῖν αὐτοῖς πορευοίμεθα.
οὐκοῦν, ἦν δʼ ἐγώ, μεταβάλλει μὲν τρόπον τινὰ τοιόνδε ἐξ ὀλιγαρχίας εἰς δημοκρατίαν, διʼ ἀπληστίαν τοῦ προκειμένου ἀγαθοῦ, τοῦ ὡς πλουσιώτατον δεῖν γίγνεσθαι;
πῶς δή;"
555c,"ἅτε οἶμαι ἄρχοντες ἐν αὐτῇ οἱ ἄρχοντες διὰ τὸ πολλὰ κεκτῆσθαι, οὐκ ἐθέλουσιν εἴργειν νόμῳ τῶν νέων ὅσοι ἂν ἀκόλαστοι γίγνωνται, μὴ ἐξεῖναι αὐτοῖς ἀναλίσκειν τε καὶ ἀπολλύναι τὰ αὑτῶν, ἵνα ὠνούμενοι τὰ τῶν τοιούτων καὶ εἰσδανείζοντες ἔτι πλουσιώτεροι καὶ ἐντιμότεροι γίγνωνται.
παντός γε μᾶλλον.
οὐκοῦν δῆλον ἤδη τοῦτο ἐν πόλει, ὅτι πλοῦτον τιμᾶν καὶ σωφροσύνην ἅμα ἱκανῶς κτᾶσθαι ἐν τοῖς πολίταις"
555d,"ἀδύνατον, ἀλλʼ ἀνάγκη ἢ τοῦ ἑτέρου ἀμελεῖν ἢ τοῦ ἑτέρου;
ἐπιεικῶς, ἔφη, δῆλον.
παραμελοῦντες δὴ ἐν ταῖς ὀλιγαρχίαις καὶ ἐφιέντες ἀκολασταίνειν οὐκ ἀγεννεῖς ἐνίοτε ἀνθρώπους πένητας ἠνάγκασαν γενέσθαι.
μάλα γε.
κάθηνται δὴ οἶμαι οὗτοι ἐν τῇ πόλει κεκεντρωμένοι τε καὶ ἐξωπλισμένοι, οἱ μὲν ὀφείλοντες χρέα, οἱ δὲ ἄτιμοι γεγονότες, οἱ δὲ ἀμφότερα, μισοῦντές τε καὶ ἐπιβουλεύοντες τοῖς κτησαμένοις τὰ αὑτῶν καὶ τοῖς ἄλλοις, νεωτερισμοῦ"
555e,"ἐρῶντες.
ἔστι ταῦτα."
556a,"κομιζόμενοι, πολὺν τὸν κηφῆνα καὶ πτωχὸν ἐμποιοῦσι τῇ πόλει.
πῶς γάρ, ἔφη, οὐ πολύν;
καὶ οὔτε γʼ ἐκείνῃ, ἦν δʼ ἐγώ, τὸ τοιοῦτον κακὸν ἐκκαόμενον ἐθέλουσιν ἀποσβεννύναι, εἴργοντες τὰ αὑτοῦ ὅπῃ τις βούλεται τρέπειν, οὔτε τῇδε, ᾗ αὖ κατὰ ἕτερον νόμον τὰ τοιαῦτα λύεται.
κατὰ δὴ τίνα;
ὃς μετʼ ἐκεῖνόν ἐστι δεύτερος καὶ ἀναγκάζων ἀρετῆς ἐπιμελεῖσθαι τοὺς πολίτας. ἐὰν γὰρ ἐπὶ τῷ αὑτοῦ κινδύνῳ"
556b,"τὰ πολλά τις τῶν ἑκουσίων συμβολαίων προστάττῃ συμβάλλειν, χρηματίζοιντο μὲν ἂν ἧττον ἀναιδῶς ἐν τῇ πόλει, ἐλάττω δʼ ἐν αὐτῇ φύοιτο τῶν τοιούτων κακῶν οἵων νυνδὴ εἴπομεν.
καὶ πολύ γε, ἦ δʼ ὅς.
νῦν δέ γʼ, ἔφην ἐγώ, διὰ πάντα τὰ τοιαῦτα τοὺς μὲν δὴ ἀρχομένους οὕτω διατιθέασιν ἐν τῇ πόλει οἱ ἄρχοντες· σφᾶς δὲ αὐτοὺς καὶ τοὺς αὑτῶν—ἆρʼ οὐ τρυφῶντας μὲν τοὺς νέους καὶ ἀπόνους καὶ πρὸς τὰ τοῦ σώματος καὶ πρὸς"
556c,"τὰ τῆς ψυχῆς, μαλακοὺς δὲ καρτερεῖν πρὸς ἡδονάς τε καὶ λύπας καὶ ἀργούς;
τί μήν;
αὑτοὺς δὲ πλὴν χρηματισμοῦ τῶν ἄλλων ἠμεληκότας, καὶ οὐδὲν πλείω ἐπιμέλειαν πεποιημένους ἀρετῆς ἢ τοὺς πένητας;
οὐ γὰρ οὖν.
οὕτω δὴ παρεσκευασμένοι ὅταν παραβάλλωσιν ἀλλήλοις οἵ τε ἄρχοντες καὶ οἱ ἀρχόμενοι ἢ ἐν ὁδῶν πορείαις ἢ ἐν ἄλλαις τισὶ κοινωνίαις, ἢ κατὰ θεωρίας ἢ κατὰ στρατείας, ἢ σύμπλοι γιγνόμενοι ἢ συστρατιῶται, ἢ καὶ ἐν αὐτοῖς τοῖς"
556d,"κινδύνοις ἀλλήλους θεώμενοι μηδαμῇ ταύτῃ καταφρονῶνται οἱ πένητες ὑπὸ τῶν πλουσίων, ἀλλὰ πολλάκις ἰσχνὸς ἀνὴρ πένης, ἡλιωμένος, παραταχθεὶς ἐν μάχῃ πλουσίῳ ἐσκιατροφηκότι, πολλὰς ἔχοντι σάρκας ἀλλοτρίας, ἴδῃ ἄσθματός τε καὶ ἀπορίας μεστόν, ἆρʼ οἴει αὐτὸν οὐχ ἡγεῖσθαι κακίᾳ τῇ σφετέρᾳ πλουτεῖν τοὺς τοιούτους, καὶ ἄλλον ἄλλῳ παραγγέλλειν, ὅταν ἰδίᾳ συγγίγνωνται, ὅτι ἇνδρες ἡμέτεροι·  εἰσὶ γὰρ οὐδέν;
εὖ οἶδα μὲν οὖν, ἔφη, ἔγωγε, ὅτι οὕτω ποιοῦσιν.
οὐκοῦν ὥσπερ σῶμα νοσῶδες μικρᾶς ῥοπῆς ἔξωθεν δεῖται προσλαβέσθαι πρὸς τὸ κάμνειν, ἐνίοτε δὲ καὶ ἄνευ τῶν ἔξω στασιάζει αὐτὸ αὑτῷ, οὕτω δὴ καὶ ἡ κατὰ ταὐτὰ ἐκείνῳ διακειμένη πόλις ἀπὸ σμικρᾶς προφάσεως, ἔξωθεν ἐπαγομένων ἢ τῶν ἑτέρων ἐξ ὀλιγαρχουμένης πόλεως συμμαχίαν ἢ τῶν ἑτέρων ἐκ δημοκρατουμένης, νοσεῖ τε καὶ αὐτὴ αὑτῇ μάχεται, ἐνίοτε δὲ καὶ ἄνευ τῶν ἔξω στασιάζει;"
556e,εἰσὶ γὰρ οὐδέν;
557a,"καὶ σφόδρα γε.
δημοκρατία δὴ οἶμαι γίγνεται ὅταν οἱ πένητες νικήσαντες τοὺς μὲν ἀποκτείνωσι τῶν ἑτέρων, τοὺς δὲ ἐκβάλωσι, τοῖς δὲ λοιποῖς ἐξ ἴσου μεταδῶσι πολιτείας τε καὶ ἀρχῶν, καὶ ὡς τὸ πολὺ ἀπὸ κλήρων αἱ ἀρχαὶ ἐν αὐτῇ γίγνονται.
ἔστι γάρ, ἔφη, αὕτη ἡ κατάστασις δημοκρατίας, ἐάντε καὶ διʼ ὅπλων γένηται ἐάντε καὶ διὰ φόβον ὑπεξελθόντων τῶν ἑτέρων.
τίνα δὴ οὖν, ἦν δʼ ἐγώ, οὗτοι τρόπον οἰκοῦσι; καὶ ποία"
557b,"τις ἡ τοιαύτη αὖ πολιτεία; δῆλον γὰρ ὅτι ὁ τοιοῦτος ἀνὴρ δημοκρατικός τις ἀναφανήσεται.
δῆλον, ἔφη.
οὐκοῦν πρῶτον μὲν δὴ ἐλεύθεροι, καὶ ἐλευθερίας ἡ πόλις μεστὴ καὶ παρρησίας γίγνεται, καὶ ἐξουσία ἐν αὐτῇ ποιεῖν ὅτι τις βούλεται;
λέγεταί γε δή, ἔφη.
ὅπου δέ γε ἐξουσία, δῆλον ὅτι ἰδίαν ἕκαστος ἂν κατασκευὴν τοῦ αὑτοῦ βίου κατασκευάζοιτο ἐν αὐτῇ, ἥτις ἕκαστον ἀρέσκοι.
δῆλον."
557c,"παντοδαποὶ δὴ ἂν οἶμαι ἐν ταύτῃ τῇ πολιτείᾳ μάλιστʼ ἐγγίγνοιντο ἄνθρωποι.
πῶς γὰρ οὔ;
κινδυνεύει, ἦν δʼ ἐγώ, καλλίστη αὕτη τῶν πολιτειῶν εἶναι· ὥσπερ ἱμάτιον ποικίλον πᾶσιν ἄνθεσι πεποικιλμένον, οὕτω καὶ αὕτη πᾶσιν ἤθεσιν πεποικιλμένη καλλίστη ἂν φαίνοιτο. καὶ ἴσως μέν, ἦν δʼ ἐγώ, καὶ ταύτην, ὥσπερ οἱ παῖδές τε καὶ αἱ γυναῖκες τὰ ποικίλα θεώμενοι, καλλίστην ἂν πολλοὶ κρίνειαν.
καὶ μάλʼ, ἔφη."
557d,"καὶ ἔστιν γε, ὦ μακάριε, ἦν δʼ ἐγώ, ἐπιτήδειον ζητεῖν ἐν αὐτῇ πολιτείαν.
τί δή;
ὅτι πάντα γένη πολιτειῶν ἔχει διὰ τὴν ἐξουσίαν, καὶ κινδυνεύει τῷ βουλομένῳ πόλιν κατασκευάζειν, ὃ νυνδὴ ἡμεῖς ἐποιοῦμεν, ἀναγκαῖον εἶναι εἰς δημοκρατουμένην ἐλθόντι πόλιν, ὃς ἂν αὐτὸν ἀρέσκῃ τρόπος, τοῦτον ἐκλέξασθαι, ὥσπερ εἰς παντοπώλιον ἀφικομένῳ πολιτειῶν, καὶ ἐκλεξαμένῳ οὕτω κατοικίζειν."
557e,"ἴσως γοῦν, ἔφη, οὐκ ἂν ἀποροῖ παραδειγμάτων."
558a,"ἄρχειν καὶ δικάζειν, ἐὰν αὐτῷ σοι ἐπίῃ, ἆρʼ οὐ θεσπεσία καὶ ἡδεῖα ἡ τοιαύτη διαγωγὴ ἐν τῷ παραυτίκα;
ἴσως, ἔφη, ἔν γε τούτῳ.
τί δέ; ἡ πρᾳότης ἐνίων τῶν δικασθέντων οὐ κομψή; ἢ οὔπω εἶδες, ἐν τοιαύτῃ πολιτείᾳ ἀνθρώπων καταψηφισθέντων θανάτου ἢ φυγῆς, οὐδὲν ἧττον αὐτῶν μενόντων τε καὶ ἀναστρεφομένων ἐν μέσῳ, καὶ ὡς οὔτε φροντίζοντος οὔτε ὁρῶντος οὐδενὸς περινοστεῖ ὥσπερ ἥρως;
καὶ πολλούς γʼ, ἔφη."
558b,"ἡ δὲ συγγνώμη καὶ οὐδʼ ὁπωστιοῦν σμικρολογία αὐτῆς, ἀλλὰ καταφρόνησις ὧν ἡμεῖς ἐλέγομεν σεμνύνοντες, ὅτε τὴν πόλιν ᾠκίζομεν, ὡς εἰ μή τις ὑπερβεβλημένην φύσιν ἔχοι, οὔποτʼ ἂν γένοιτο ἀνὴρ ἀγαθός, εἰ μὴ παῖς ὢν εὐθὺς παίζοι ἐν καλοῖς καὶ ἐπιτηδεύοι τὰ τοιαῦτα πάντα, ὡς μεγαλοπρεπῶς καταπατήσασʼ ἅπαντʼ αὐτὰ οὐδὲν φροντίζει ἐξ ὁποίων ἄν τις ἐπιτηδευμάτων ἐπὶ τὰ πολιτικὰ ἰὼν πράττῃ, ἀλλὰ τιμᾷ,"
558c,"ἐὰν φῇ μόνον εὔνους εἶναι τῷ πλήθει;
πάνυ γʼ, ἔφη, γενναία.
ταῦτά τε δή, ἔφην, ἔχοι ἂν καὶ τούτων ἄλλα ἀδελφὰ δημοκρατία, καὶ εἴη, ὡς ἔοικεν, ἡδεῖα πολιτεία καὶ ἄναρχος καὶ ποικίλη, ἰσότητά τινα ὁμοίως ἴσοις τε καὶ ἀνίσοις διανέμουσα.
καὶ μάλʼ, ἔφη, γνώριμα λέγεις.
ἄθρει δή, ἦν δʼ ἐγώ, τίς ὁ τοιοῦτος ἰδίᾳ. ἢ πρῶτον σκεπτέον, ὥσπερ τὴν πολιτείαν ἐσκεψάμεθα, τίνα τρόπον γίγνεται;
ναί, ἔφη.
ἆρʼ οὖν οὐχ ὧδε; τοῦ φειδωλοῦ ἐκείνου καὶ ὀλιγαρχικοῦ"
558d,"γένοιτʼ ἂν οἶμαι ὑὸς ὑπὸ τῷ πατρὶ τεθραμμένος ἐν τοῖς ἐκείνου ἤθεσι;
τί γὰρ οὔ;
βίᾳ δὴ καὶ οὗτος ἄρχων τῶν ἐν αὑτῷ ἡδονῶν, ὅσαι ἀναλωτικαὶ μέν, χρηματιστικαὶ δὲ μή· αἳ δὴ οὐκ ἀναγκαῖαι κέκληνται—
δῆλον, ἔφη.
βούλει οὖν, ἦν δʼ ἐγώ, ἵνα μὴ σκοτεινῶς διαλεγώμεθα, πρῶτον ὁρισώμεθα τάς τε ἀναγκαίους ἐπιθυμίας καὶ τὰς μή;
βούλομαι, ἦ δʼ ὅς.
οὐκοῦν ἅς τε οὐκ ἂν οἷοί τʼ εἶμεν ἀποτρέψαι, δικαίως"
558e,"ἂν ἀναγκαῖαι καλοῖντο, καὶ ὅσαι ἀποτελούμεναι ὠφελοῦσιν ἡμᾶς; τούτων γὰρ ἀμφοτέρων ἐφίεσθαι ἡμῶν τῇ φύσει ἀνάγκη. ἢ οὔ;
καὶ μάλα."
559a,"δικαίως δὴ τοῦτο ἐπʼ αὐταῖς ἐροῦμεν, τὸ ἀναγκαῖον.
δικαίως.
τί δέ; ἅς γέ τις ἀπαλλάξειεν ἄν, εἰ μελετῷ ἐκ νέου, καὶ πρὸς οὐδὲν ἀγαθὸν ἐνοῦσαι δρῶσιν, αἱ δὲ καὶ τοὐναντίον, πάσας ταύτας εἰ μὴ ἀναγκαίους φαῖμεν εἶναι, ἆρʼ οὐ καλῶς ἂν λέγοιμεν;
καλῶς μὲν οὖν.
προελώμεθα δή τι παράδειγμα ἑκατέρων αἵ εἰσιν, ἵνα τύπῳ λάβωμεν αὐτάς;
οὐκοῦν χρή.
ἆρʼ οὖν οὐχ ἡ τοῦ φαγεῖν μέχρι ὑγιείας τε καὶ εὐεξίας"
