section,text
334c,"φίλους δὲ λέγεις εἶναι πότερον τοὺς δοκοῦντας ἑκάστῳ χρηστοὺς εἶναι, ἢ τοὺς ὄντας, κἂν μὴ δοκῶσι, καὶ ἐχθροὺς ὡσαύτως; 
εἰκὸς μέν, ἔφη, οὓς ἄν τις ἡγῆται χρηστοὺς φιλεῖν, οὓς δʼ ἂν πονηροὺς μισεῖν. 
ἆρʼ οὖν οὐχ ἁμαρτάνουσιν οἱ ἄνθρωποι περὶ τοῦτο, ὥστε δοκεῖν αὐτοῖς πολλοὺς μὲν χρηστοὺς εἶναι μὴ ὄντας, πολλοὺς δὲ τοὐναντίον; 
ἁμαρτάνουσιν. 
τούτοις ἄρα οἱ μὲν ἀγαθοὶ ἐχθροί, οἱ δὲ κακοὶ φίλοι; 
πάνυ γε. 
ἀλλʼ ὅμως δίκαιον τότε τούτοις τοὺς μὲν πονηροὺς"
334d,"ὠφελεῖν, τοὺς δὲ ἀγαθοὺς βλάπτειν; 
φαίνεται. 
ἀλλὰ μὴν οἵ γε ἀγαθοὶ δίκαιοί τε καὶ οἷοι μὴ ἀδικεῖν; 
ἀληθῆ. 
κατὰ δὴ τὸν σὸν λόγον τοὺς μηδὲν ἀδικοῦντας δίκαιον κακῶς ποιεῖν. 
μηδαμῶς, ἔφη, ὦ Σώκρατες· πονηρὸς γὰρ ἔοικεν εἶναι ὁ λόγος. 
τοὺς ἀδίκους ἄρα, ἦν δʼ ἐγώ, δίκαιον βλάπτειν, τοὺς δὲ δικαίους ὠφελεῖν; 
οὗτος ἐκείνου καλλίων φαίνεται. 
πολλοῖς ἄρα, ὦ Πολέμαρχε, συμβήσεται, ὅσοι διημαρτήκασιν"
334e,"τῶν ἀνθρώπων, δίκαιον εἶναι τοὺς μὲν φίλους βλάπτειν—πονηροὶ γὰρ αὐτοῖς εἰσιν—τοὺς δʼ ἐχθροὺς ὠφελεῖν —ἀγαθοὶ γάρ· καὶ οὕτως ἐροῦμεν αὐτὸ τοὐναντίον ἢ τὸν Σιμωνίδην ἔφαμεν λέγειν. 
καὶ μάλα, ἔφη, οὕτω συμβαίνει. ἀλλὰ μεταθώμεθα· κινδυνεύομεν γὰρ οὐκ ὀρθῶς τὸν φίλον καὶ ἐχθρὸν θέσθαι. 
πῶς θέμενοι, ὦ Πολέμαρχε; 
τὸν δοκοῦντα χρηστόν, τοῦτον φίλον εἶναι. 
νῦν δὲ πῶς, ἦν δʼ ἐγώ, μεταθώμεθα;"
335a,"τὸν δὲ δοκοῦντα μέν, ὄντα δὲ μή, δοκεῖν ἀλλὰ μὴ εἶναι φίλον. καὶ περὶ τοῦ ἐχθροῦ δὲ ἡ αὐτὴ θέσις. 
φίλος μὲν δή, ὡς ἔοικε, τούτῳ τῷ λόγῳ ὁ ἀγαθὸς ἔσται, ἐχθρὸς δὲ ὁ πονηρός. 
ναί. 
κελεύεις δὴ ἡμᾶς προσθεῖναι τῷ δικαίῳ ἢ ὡς τὸ πρῶτον ἐλέγομεν, λέγοντες δίκαιον εἶναι τὸν μὲν φίλον εὖ ποιεῖν, τὸν δʼ ἐχθρὸν κακῶς· νῦν πρὸς τούτῳ ὧδε λέγειν, ὅτι ἔστιν δίκαιον τὸν μὲν φίλον ἀγαθὸν ὄντα εὖ ποιεῖν, τὸν δʼ ἐχθρὸν κακὸν ὄντα βλάπτειν;"
335b,"πάνυ μὲν οὖν, ἔφη, οὕτως ἄν μοι δοκεῖ καλῶς λέγεσθαι. 
ἔστιν ἄρα, ἦν δʼ ἐγώ, δικαίου ἀνδρὸς βλάπτειν καὶ ὁντινοῦν ἀνθρώπων; 
καὶ πάνυ γε, ἔφη· τούς γε πονηρούς τε καὶ ἐχθροὺς δεῖ βλάπτειν. 
βλαπτόμενοι δʼ ἵπποι βελτίους ἢ χείρους γίγνονται; 
χείρους. 
ἆρα εἰς τὴν τῶν κυνῶν ἀρετήν, ἢ εἰς τὴν τῶν ἵππων; 
εἰς τὴν τῶν ἵππων. 
ἆρʼ οὖν καὶ κύνες βλαπτόμενοι χείρους γίγνονται εἰς τὴν τῶν κυνῶν ἀλλʼ οὐκ εἰς τὴν τῶν ἵππων ἀρετήν; 
ἀνάγκη."
335c,"ἀνθρώπους δέ, ὦ ἑταῖρε, μὴ οὕτω φῶμεν, βλαπτομένους εἰς τὴν ἀνθρωπείαν ἀρετὴν χείρους γίγνεσθαι; 
πάνυ μὲν οὖν. 
ἀλλʼ ἡ δικαιοσύνη οὐκ ἀνθρωπεία ἀρετή; 
καὶ τοῦτʼ ἀνάγκη. 
καὶ τοὺς βλαπτομένους ἄρα, ὦ φίλε, τῶν ἀνθρώπων ἀνάγκη ἀδικωτέρους γίγνεσθαι. 
ἔοικεν. 
ἆρʼ οὖν τῇ μουσικῇ οἱ μουσικοὶ ἀμούσους δύνανται ποιεῖν; 
ἀδύνατον. 
ἀλλὰ τῇ ἱππικῇ οἱ ἱππικοὶ ἀφίππους; 
οὐκ ἔστιν. 
ἀλλὰ τῇ δικαιοσύνῃ δὴ οἱ δίκαιοι ἀδίκους; ἢ καὶ"
335d,"συλλήβδην ἀρετῇ οἱ ἀγαθοὶ κακούς; 
ἀλλὰ ἀδύνατον. 
οὐ γὰρ θερμότητος οἶμαι ἔργον ψύχειν ἀλλὰ τοῦ ἐναντίου. 
ναί. 
οὐδὲ ξηρότητος ὑγραίνειν ἀλλὰ τοῦ ἐναντίου. 
πάνυ γε. 
οὐδὲ δὴ τοῦ ἀγαθοῦ βλάπτειν ἀλλὰ τοῦ ἐναντίου. 
φαίνεται. 
ὁ δέ γε δίκαιος ἀγαθός; 
πάνυ γε. 
οὐκ ἄρα τοῦ δικαίου βλάπτειν ἔργον, ὦ Πολέμαρχε, οὔτε φίλον οὔτʼ ἄλλον οὐδένα, ἀλλὰ τοῦ ἐναντίου, τοῦ ἀδίκου. 
παντάπασί μοι δοκεῖς ἀληθῆ λέγειν, ἔφη, ὦ Σώκρατες."
335e,"εἰ ἄρα τὰ ὀφειλόμενα ἑκάστῳ ἀποδιδόναι φησίν τις δίκαιον εἶναι, τοῦτο δὲ δὴ νοεῖ αὐτῷ τοῖς μὲν ἐχθροῖς βλάβην ὀφείλεσθαι παρὰ τοῦ δικαίου ἀνδρός, τοῖς δὲ φίλοις ὠφελίαν, οὐκ ἦν σοφὸς ὁ ταῦτα εἰπών. οὐ γὰρ ἀληθῆ ἔλεγεν· οὐδαμοῦ γὰρ δίκαιον οὐδένα ἡμῖν ἐφάνη ὂν βλάπτειν. 
συγχωρῶ, ἦ δʼ ὅς. 
μαχούμεθα ἄρα, ἦν δʼ ἐγώ, κοινῇ ἐγώ τε καὶ σύ, ἐάν τις αὐτὸ φῇ ἢ Σιμωνίδην ἢ Βίαντα ἢ Πιττακὸν εἰρηκέναι ἤ τινʼ ἄλλον τῶν σοφῶν τε καὶ μακαρίων ἀνδρῶν. 
ἐγὼ γοῦν, ἔφη, ἕτοιμός εἰμι κοινωνεῖν τῆς μάχης."
336a,"ἀλλʼ οἶσθα, ἦν δʼ ἐγώ, οὗ μοι δοκεῖ εἶναι τὸ ῥῆμα, τὸ φάναι δίκαιον εἶναι τοὺς μὲν φίλους ὠφελεῖν, τοὺς δʼ ἐχθροὺς βλάπτειν; 
τίνος; ἔφη. 
οἶμαι αὐτὸ Περιάνδρου εἶναι ἢ Περδίκκου ἢ Ξέρξου ἢ Ἰσμηνίου τοῦ Θηβαίου ἤ τινος ἄλλου μέγα οἰομένου δύνασθαι πλουσίου ἀνδρός. 
ἀληθέστατα, ἔφη, λέγεις. 
εἶεν, ἦν δʼ ἐγώ· ἐπειδὴ δὲ οὐδὲ τοῦτο ἐφάνη ἡ δικαιοσύνη ὂν οὐδὲ τὸ δίκαιον, τί ἂν ἄλλο τις αὐτὸ φαίη εἶναι;"
336b,"καὶ ὁ Θρασύμαχος πολλάκις μὲν καὶ διαλεγομένων ἡμῶν μεταξὺ ὥρμα ἀντιλαμβάνεσθαι τοῦ λόγου, ἔπειτα ὑπὸ τῶν παρακαθημένων διεκωλύετο βουλομένων διακοῦσαι τὸν λόγον· ὡς δὲ διεπαυσάμεθα καὶ ἐγὼ ταῦτʼ εἶπον, οὐκέτι ἡσυχίαν ἦγεν, ἀλλὰ συστρέψας ἑαυτὸν ὥσπερ θηρίον ἧκεν ἐφʼ ἡμᾶς ὡς διαρπασόμενος. 
καὶ ἐγώ τε καὶ ὁ Πολέμαρχος δείσαντες διεπτοήθημεν· ὁ δʼ εἰς τὸ μέσον φθεγξάμενος, τίς, ἔφη, ὑμᾶς πάλαι φλυαρία"
336c,"ἔχει, ὦ Σώκρατες; καὶ τί εὐηθίζεσθε πρὸς ἀλλήλους ὑποκατακλινόμενοι ὑμῖν αὐτοῖς; ἀλλʼ εἴπερ ὡς ἀληθῶς βούλει εἰδέναι τὸ δίκαιον ὅτι ἔστι, μὴ μόνον ἐρώτα μηδὲ φιλοτιμοῦ ἐλέγχων ἐπειδάν τίς τι ἀποκρίνηται, ἐγνωκὼς τοῦτο, ὅτι ῥᾷον ἐρωτᾶν ἢ ἀποκρίνεσθαι, ἀλλὰ καὶ αὐτὸς ἀπόκριναι καὶ εἰπὲ τί φῂς εἶναι τὸ δίκαιον. καὶ ὅπως μοι μὴ ἐρεῖς ὅτι τὸ"
336d,"δέον ἐστὶν μηδʼ ὅτι τὸ ὠφέλιμον μηδʼ ὅτι τὸ λυσιτελοῦν μηδʼ ὅτι τὸ κερδαλέον μηδʼ ὅτι τὸ συμφέρον, ἀλλὰ σαφῶς μοι καὶ ἀκριβῶς λέγε ὅτι ἂν λέγῃς· ὡς ἐγὼ οὐκ ἀποδέξομαι ἐὰν ὕθλους τοιούτους λέγῃς. 
    καὶ ἐγὼ ἀκούσας ἐξεπλάγην καὶ προσβλέπων αὐτὸν ἐφοβούμην, καί μοι δοκῶ, εἰ μὴ πρότερος ἑωράκη αὐτὸν ἢ ἐκεῖνος ἐμέ, ἄφωνος ἂν γενέσθαι. νῦν δὲ ἡνίκα ὑπὸ τοῦ λόγου ἤρχετο ἐξαγριαίνεσθαι, προσέβλεψα αὐτὸν πρότερος,"
336e,"ὥστε αὐτῷ οἷός τʼ ἐγενόμην ἀποκρίνασθαι, καὶ εἶπον ὑποτρέμων· ὦ Θρασύμαχε, μὴ χαλεπὸς ἡμῖν ἴσθι· εἰ γάρ τι ἐξαμαρτάνομεν ἐν τῇ τῶν λόγων σκέψει ἐγώ τε καὶ ὅδε, εὖ ἴσθι ὅτι ἄκοντες ἁμαρτάνομεν. μὴ γὰρ δὴ οἴου, εἰ μὲν χρυσίον ἐζητοῦμεν, οὐκ ἄν ποτε ἡμᾶς ἑκόντας εἶναι ὑποκατακλίνεσθαι ἀλλήλοις ἐν τῇ ζητήσει καὶ διαφθείρειν τὴν εὕρεσιν αὐτοῦ, δικαιοσύνην δὲ ζητοῦντας, πρᾶγμα πολλῶν χρυσίων τιμιώτερον, ἔπειθʼ οὕτως ἀνοήτως ὑπείκειν ἀλλήλοις καὶ οὐ σπουδάζειν ὅτι μάλιστα φανῆναι αὐτό."
337a,"μᾶλλον εἰκός ἐστίν που ὑπὸ ὑμῶν τῶν δεινῶν ἢ χαλεπαίνεσθαι. 
καὶ ὃς ἀκούσας ἀνεκάγχασέ τε μάλα σαρδάνιον καὶ εἶπεν· ὦ Ἡράκλεις, ἔφη, αὕτη ʼκείνη ἡ εἰωθυῖα εἰρωνεία Σωκράτους, καὶ ταῦτʼ ἐγὼ ᾔδη τε καὶ τούτοις προύλεγον, ὅτι σὺ ἀποκρίνασθαι μὲν οὐκ ἐθελήσοις, εἰρωνεύσοιο δὲ καὶ πάντα μᾶλλον ποιήσοις ἢ ἀποκρινοῖο, εἴ τίς τί σε ἐρωτᾷ. 
σοφὸς γὰρ εἶ, ἦν δʼ ἐγώ, ὦ Θρασύμαχε· εὖ οὖν ᾔδησθα ὅτι εἴ τινα ἔροιο ὁπόσα ἐστὶν τὰ δώδεκα, καὶ ἐρόμενος προείποις"
337b,"αὐτῷ— ὅπως μοι, ὦ ἄνθρωπε, μὴ ἐρεῖς ὅτι ἔστιν τὰ δώδεκα δὶς ἓξ μηδʼ ὅτι τρὶς τέτταρα μηδʼ ὅτι ἑξάκις δύο μηδʼ ὅτι τετράκις τρία· ὡς οὐκ ἀποδέξομαί σου ἐὰν τοιαῦτα φλυαρῇς —δῆλον οἶμαί σοι ἦν ὅτι οὐδεὶς ἀποκρινοῖτο τῷ οὕτως πυνθανομένῳ. ἀλλʼ εἴ σοι εἶπεν· ὦ Θρασύμαχε, πῶς λέγεις; μὴ ἀποκρίνωμαι ὧν προεῖπες μηδέν; πότερον, ὦ θαυμάσιε, μηδʼ εἰ τούτων τι τυγχάνει ὄν, ἀλλʼ ἕτερον εἴπω τι  τοῦ ἀληθοῦς; ἢ πῶς λέγεις; τί ἂν αὐτῷ εἶπες πρὸς ταῦτα; 
εἶεν, ἔφη· ὡς δὴ ὅμοιον τοῦτο ἐκείνῳ. 
οὐδέν γε κωλύει, ἦν δʼ ἐγώ· εἰ δʼ οὖν καὶ μὴ ἔστιν ὅμοιον, φαίνεται δὲ τῷ ἐρωτηθέντι τοιοῦτον, ἧττόν τι αὐτὸν οἴει ἀποκρινεῖσθαι τὸ φαινόμενον ἑαυτῷ, ἐάντε ἡμεῖς ἀπαγορεύωμεν ἐάντε μή; 
ἄλλο τι οὖν, ἔφη, καὶ σὺ οὕτω ποιήσεις· ὧν ἐγὼ ἀπεῖπον, τούτων τι ἀποκρινῇ; 
οὐκ ἂν θαυμάσαιμι, ἦν δʼ ἐγώ· εἴ μοι σκεψαμένῳ οὕτω δόξειεν."
337c,τοῦ ἀληθοῦς; ἢ πῶς λέγεις;
337d,"τί οὖν, ἔφη, ἂν ἐγὼ δείξω ἑτέραν ἀπόκρισιν παρὰ πάσας ταύτας περὶ δικαιοσύνης, βελτίω τούτων; τί ἀξιοῖς παθεῖν; 
τί ἄλλο, ἦν δʼ ἐγώ, ἢ ὅπερ προσήκει πάσχειν τῷ μὴ εἰδότι; προσήκει δέ που μαθεῖν παρὰ τοῦ εἰδότος· καὶ ἐγὼ οὖν τοῦτο ἀξιῶ παθεῖν. 
ἡδὺς γὰρ εἶ, ἔφη· ἀλλὰ πρὸς τῷ μαθεῖν καὶ ἀπότεισον ἀργύριον. 
οὐκοῦν ἐπειδάν μοι γένηται, εἶπον. 
ἀλλʼ ἔστιν, ἔφη ὁ Γλαύκων. ἀλλʼ ἕνεκα ἀργυρίου, ὦ Θρασύμαχε, λέγε· πάντες γὰρ ἡμεῖς Σωκράτει εἰσοίσομεν."
337e,"πάνυ γε οἶμαι, ἦ δʼ ὅς· ἵνα Σωκράτης τὸ εἰωθὸς διαπράξηται· αὐτὸς μὲν μὴ ἀποκρίνηται, ἄλλου δʼ ἀποκρινομένου λαμβάνῃ λόγον καὶ ἐλέγχῃ."
338a,"εἰκὸς λέγειν· σὺ γὰρ δὴ φῂς εἰδέναι καὶ ἔχειν εἰπεῖν. μὴ οὖν ἄλλως ποίει, ἀλλὰ ἐμοί τε χαρίζου ἀποκρινόμενος καὶ μὴ φθονήσῃς καὶ Γλαύκωνα τόνδε διδάξαι καὶ τοὺς ἄλλους. 
εἰπόντος δέ μου ταῦτα, ὅ τε Γλαύκων καὶ οἱ ἄλλοι ἐδέοντο αὐτοῦ μὴ ἄλλως ποιεῖν. καὶ ὁ Θρασύμαχος φανερὸς μὲν ἦν ἐπιθυμῶν εἰπεῖν ἵνʼ εὐδοκιμήσειεν, ἡγούμενος ἔχειν ἀπόκρισιν παγκάλην· προσεποιεῖτο δὲ φιλονικεῖν πρὸς τὸ ἐμὲ εἶναι τὸν ἀποκρινόμενον. τελευτῶν δὲ συνεχώρησεν,"
338b,"κἄπειτα, αὕτη δή, ἔφη, ἡ Σωκράτους σοφία· αὐτὸν μὲν μὴ ἐθέλειν διδάσκειν, παρὰ δὲ τῶν ἄλλων περιιόντα μανθάνειν καὶ τούτων μηδὲ χάριν ἀποδιδόναι. 
ὅτι μέν, ἦν δʼ ἐγώ, μανθάνω παρὰ τῶν ἄλλων, ἀληθῆ εἶπες, ὦ Θρασύμαχε, ὅτι δὲ οὔ με φῂς χάριν ἐκτίνειν, ψεύδῃ· ἐκτίνω γὰρ ὅσην δύναμαι. δύναμαι δὲ ἐπαινεῖν μόνον· χρήματα γὰρ οὐκ ἔχω. ὡς δὲ προθύμως τοῦτο δρῶ, ἐάν τίς μοι δοκῇ εὖ λέγειν, εὖ εἴσῃ αὐτίκα δὴ μάλα, ἐπειδὰν ἀποκρίνῃ· οἶμαι γάρ σε εὖ ἐρεῖν."
338c,"ἄκουε δή, ἦ δʼ ὅς. φημὶ γὰρ ἐγὼ εἶναι τὸ δίκαιον οὐκ ἄλλο τι ἢ τὸ τοῦ κρείττονος συμφέρον. ἀλλὰ τί οὐκ ἐπαινεῖς; ἀλλʼ οὐκ ἐθελήσεις. 
ἐὰν μάθω γε πρῶτον, ἔφην, τί λέγεις· νῦν γὰρ οὔπω οἶδα. τὸ τοῦ κρείττονος φῂς συμφέρον δίκαιον εἶναι. καὶ τοῦτο, ὦ Θρασύμαχε, τί ποτε λέγεις; οὐ γάρ που τό γε τοιόνδε φῄς· εἰ Πουλυδάμας ἡμῶν κρείττων ὁ παγκρατιαστὴς καὶ αὐτῷ συμφέρει τὰ βόεια κρέα πρὸς τὸ σῶμα, τοῦτο τὸ"
338d,"σιτίον εἶναι καὶ ἡμῖν τοῖς ἥττοσιν ἐκείνου συμφέρον ἅμα καὶ δίκαιον. 
βδελυρὸς γὰρ εἶ, ἔφη, ὦ Σώκρατες, καὶ ταύτῃ ὑπολαμβάνεις ᾗ ἂν κακουργήσαις μάλιστα τὸν λόγον. 
οὐδαμῶς, ὦ ἄριστε, ἦν δʼ ἐγώ· ἀλλὰ σαφέστερον εἰπὲ τί λέγεις. 
εἶτʼ οὐκ οἶσθʼ, ἔφη, ὅτι τῶν πόλεων αἱ μὲν τυραννοῦνται, αἱ δὲ δημοκρατοῦνται, αἱ δὲ ἀριστοκρατοῦνται; 
πῶς γὰρ οὔ; 
οὐκοῦν τοῦτο κρατεῖ ἐν ἑκάστῃ πόλει, τὸ ἄρχον; 
πάνυ γε."
338e,"τίθεται δέ γε τοὺς νόμους ἑκάστη ἡ ἀρχὴ πρὸς τὸ αὑτῇ συμφέρον, δημοκρατία μὲν δημοκρατικούς, τυραννὶς δὲ τυραννικούς, καὶ αἱ ἄλλαι οὕτως· θέμεναι δὲ ἀπέφηναν τοῦτο δίκαιον τοῖς ἀρχομένοις εἶναι, τὸ σφίσι συμφέρον, καὶ τὸν τούτου ἐκβαίνοντα κολάζουσιν ὡς παρανομοῦντά τε καὶ ἀδικοῦντα."
339a,"ταῖς πόλεσιν ταὐτὸν εἶναι δίκαιον, τὸ τῆς καθεστηκυίας ἀρχῆς συμφέρον· αὕτη δέ που κρατεῖ, ὥστε συμβαίνει τῷ ὀρθῶς λογιζομένῳ πανταχοῦ εἶναι τὸ αὐτὸ δίκαιον, τὸ τοῦ κρείττονος συμφέρον. 
νῦν, ἦν δʼ ἐγώ, ἔμαθον ὃ λέγεις· εἰ δὲ ἀληθὲς ἢ μή, πειράσομαι μαθεῖν. τὸ συμφέρον μὲν οὖν, ὦ Θρασύμαχε, καὶ σὺ ἀπεκρίνω δίκαιον εἶναι—καίτοι ἔμοιγε ἀπηγόρευες ὅπως μὴ τοῦτο ἀποκρινοίμην—πρόσεστιν δὲ δὴ αὐτόθι τὸ τοῦ κρείττονος."
339b,"σμικρά γε ἴσως, ἔφη, προσθήκη. 
οὔπω δῆλον οὐδʼ εἰ μεγάλη· ἀλλʼ ὅτι μὲν τοῦτο σκεπτέον εἰ ἀληθῆ λέγεις, δῆλον. ἐπειδὴ γὰρ συμφέρον γέ τι εἶναι καὶ ἐγὼ ὁμολογῶ τὸ δίκαιον, σὺ δὲ προστιθεῖς καὶ αὐτὸ φῂς εἶναι τὸ τοῦ κρείττονος, ἐγὼ δὲ ἀγνοῶ, σκεπτέον δή. 
σκόπει, ἔφη. 
ταῦτʼ ἔσται, ἦν δʼ ἐγώ. καί μοι εἰπέ· οὐ καὶ πείθεσθαι μέντοι τοῖς ἄρχουσιν δίκαιον φῂς εἶναι; 
ἔγωγε."
339c,"πότερον δὲ ἀναμάρτητοί εἰσιν οἱ ἄρχοντες ἐν ταῖς πόλεσιν ἑκάσταις ἢ οἷοί τι καὶ ἁμαρτεῖν; 
πάντως που, ἔφη, οἷοί τι καὶ ἁμαρτεῖν. 
οὐκοῦν ἐπιχειροῦντες νόμους τιθέναι τοὺς μὲν ὀρθῶς τιθέασιν, τοὺς δέ τινας οὐκ ὀρθῶς; 
οἶμαι ἔγωγε. 
τὸ δὲ ὀρθῶς ἆρα τὸ τὰ συμφέροντά ἐστι τίθεσθαι ἑαυτοῖς, τὸ δὲ μὴ ὀρθῶς ἀσύμφορα; ἢ πῶς λέγεις; 
οὕτως. 
ἃ δʼ ἂν θῶνται ποιητέον τοῖς ἀρχομένοις, καὶ τοῦτό ἐστι τὸ δίκαιον; 
πῶς γὰρ οὔ;"
339d,"οὐ μόνον ἄρα δίκαιόν ἐστιν κατὰ τὸν σὸν λόγον τὸ τοῦ κρείττονος συμφέρον ποιεῖν ἀλλὰ καὶ τοὐναντίον, τὸ μὴ συμφέρον. 
τί λέγεις σύ; ἔφη. 
ἃ σὺ λέγεις, ἔμοιγε δοκῶ· σκοπῶμεν δὲ βέλτιον. οὐχ ὡμολόγηται τοὺς ἄρχοντας τοῖς ἀρχομένοις προστάττοντας ποιεῖν ἄττα ἐνίοτε διαμαρτάνειν τοῦ ἑαυτοῖς βελτίστου, ἃ δʼ ἂν προστάττωσιν οἱ ἄρχοντες δίκαιον εἶναι τοῖς ἀρχομένοις ποιεῖν; ταῦτʼ οὐχ ὡμολόγηται; 
οἶμαι ἔγωγε, ἔφη."
339e,"οἴου τοίνυν, ἦν δʼ ἐγώ, καὶ τὸ ἀσύμφορα ποιεῖν τοῖς ἄρχουσί τε καὶ κρείττοσι δίκαιον εἶναι ὡμολογῆσθαί σοι, ὅταν οἱ μὲν ἄρχοντες ἄκοντες κακὰ αὑτοῖς προστάττωσιν, τοῖς δὲ δίκαιον εἶναι φῇς ταῦτα ποιεῖν ἃ ἐκεῖνοι προσέταξαν —ἆρα τότε, ὦ σοφώτατε Θρασύμαχε, οὐκ ἀναγκαῖον συμβαίνειν αὐτὸ οὑτωσί, δίκαιον εἶναι ποιεῖν τοὐναντίον ἢ ὃ σὺ λέγεις; τὸ γὰρ τοῦ κρείττονος ἀσύμφορον δήπου προστάττεται τοῖς ἥττοσιν ποιεῖν."
340a,"ναὶ μὰ Δίʼ, ἔφη, ὦ Σώκρατες, ὁ Πολέμαρχος, σαφέστατά γε. 
ἐὰν σύ γʼ, ἔφη, αὐτῷ μαρτυρήσῃς, ὁ Κλειτοφῶν ὑπολαβών. 
καὶ τί, ἔφη, δεῖται μάρτυρος; αὐτὸς γὰρ Θρασύμαχος ὁμολογεῖ τοὺς μὲν ἄρχοντας ἐνίοτε ἑαυτοῖς κακὰ προστάττειν, τοῖς δὲ δίκαιον εἶναι ταῦτα ποιεῖν. 
τὸ γὰρ τὰ κελευόμενα ποιεῖν, ὦ Πολέμαρχε, ὑπὸ τῶν ἀρχόντων δίκαιον εἶναι ἔθετο Θρασύμαχος. 
καὶ γὰρ τὸ τοῦ κρείττονος, ὦ Κλειτοφῶν, συμφέρον"
340b,"δίκαιον εἶναι ἔθετο. ταῦτα δὲ ἀμφότερα θέμενος ὡμολόγησεν αὖ ἐνίοτε τοὺς κρείττους τὰ αὑτοῖς ἀσύμφορα κελεύειν τοὺς ἥττους τε καὶ ἀρχομένους ποιεῖν. ἐκ δὲ τούτων τῶν ὁμολογιῶν οὐδὲν μᾶλλον τὸ τοῦ κρείττονος συμφέρον δίκαιον ἂν εἴη ἢ τὸ μὴ συμφέρον. 
ἀλλʼ, ἔφη ὁ Κλειτοφῶν, τὸ τοῦ κρείττονος συμφέρον ἔλεγεν ὃ ἡγοῖτο ὁ κρείττων αὑτῷ συμφέρειν· τοῦτο ποιητέον εἶναι τῷ ἥττονι, καὶ τὸ δίκαιον τοῦτο ἐτίθετο. 
ἀλλʼ οὐχ οὕτως, ἦ δʼ ὃς ὁ Πολέμαρχος, ἐλέγετο."
340c,"οὐδέν, ἦν δʼ ἐγώ, ὦ Πολέμαρχε, διαφέρει, ἀλλʼ εἰ νῦν οὕτω λέγει Θρασύμαχος, οὕτως αὐτοῦ ἀποδεχώμεθα. καί μοι εἰπέ, ὦ Θρασύμαχε· τοῦτο ἦν ὃ ἐβούλου λέγειν τὸ δίκαιον, τὸ τοῦ κρείττονος συμφέρον δοκοῦν εἶναι τῷ κρείττονι, ἐάντε συμφέρῃ ἐάντε μή; οὕτω σε φῶμεν λέγειν; 
ἥκιστά γε, ἔφη· ἀλλὰ κρείττω με οἴει καλεῖν τὸν ἐξαμαρτάνοντα ὅταν ἐξαμαρτάνῃ; 
ἔγωγε, εἶπον, ᾤμην σε τοῦτο λέγειν ὅτε τοὺς ἄρχοντας ὡμολόγεις οὐκ ἀναμαρτήτους εἶναι ἀλλά τι καὶ ἐξαμαρτάνειν."
340d,"συκοφάντης γὰρ εἶ, ἔφη, ὦ Σώκρατες, ἐν τοῖς λόγοις· ἐπεὶ αὐτίκα ἰατρὸν καλεῖς σὺ τὸν ἐξαμαρτάνοντα περὶ τοὺς κάμνοντας κατʼ αὐτὸ τοῦτο ὃ ἐξαμαρτάνει; ἢ λογιστικόν, ὃς ἂν ἐν λογισμῷ ἁμαρτάνῃ, τότε ὅταν ἁμαρτάνῃ, κατὰ ταύτην τὴν ἁμαρτίαν; ἀλλʼ οἶμαι λέγομεν τῷ ῥήματι οὕτως, ὅτι ὁ ἰατρὸς ἐξήμαρτεν καὶ ὁ λογιστὴς ἐξήμαρτεν καὶ ὁ γραμματιστής· τὸ δʼ οἶμαι ἕκαστος τούτων, καθʼ ὅσον τοῦτʼ ἔστιν"
340e,"ὃ προσαγορεύομεν αὐτόν, οὐδέποτε ἁμαρτάνει· ὥστε κατὰ τὸν ἀκριβῆ λόγον, ἐπειδὴ καὶ σὺ ἀκριβολογῇ, οὐδεὶς τῶν δημιουργῶν ἁμαρτάνει. ἐπιλειπούσης γὰρ ἐπιστήμης ὁ ἁμαρτάνων ἁμαρτάνει, ἐν ᾧ οὐκ ἔστι δημιουργός· ὥστε δημιουργὸς ἢ σοφὸς ἢ ἄρχων οὐδεὶς ἁμαρτάνει τότε ὅταν ἄρχων ᾖ, ἀλλὰ πᾶς γʼ ἂν εἴποι ὅτι ὁ ἰατρὸς ἥμαρτεν καὶ ὁ ἄρχων ἥμαρτεν."
341a,"ὅσον ἄρχων ἐστίν, μὴ ἁμαρτάνειν, μὴ ἁμαρτάνοντα δὲ τὸ αὑτῷ βέλτιστον τίθεσθαι, τοῦτο δὲ τῷ ἀρχομένῳ ποιητέον. ὥστε ὅπερ ἐξ ἀρχῆς ἔλεγον δίκαιον λέγω, τὸ τοῦ κρείττονος ποιεῖν συμφέρον. 
εἶεν, ἦν δʼ ἐγώ, ὦ Θρασύμαχε· δοκῶ σοι συκοφαντεῖν; 
πάνυ μὲν οὖν, ἔφη. 
οἴει γάρ με ἐξ ἐπιβουλῆς ἐν τοῖς λόγοις κακουργοῦντά σε ἐρέσθαι ὡς ἠρόμην; 
εὖ μὲν οὖν οἶδα, ἔφη. καὶ οὐδέν γέ σοι πλέον ἔσται·"
