section,text
578e,"καλῶς, ἦν δʼ ἐγώ, λέγεις. τί δέ; εἴ τις θεῶν ἄνδρα ἕνα, ὅτῳ ἔστιν ἀνδράποδα πεντήκοντα ἢ καὶ πλείω, ἄρας ἐκ τῆς πόλεως αὐτόν τε καὶ γυναῖκα καὶ παῖδας θείη εἰς ἐρημίαν μετὰ τῆς ἄλλης οὐσίας τε καὶ τῶν οἰκετῶν, ὅπου αὐτῷ μηδεὶς τῶν ἐλευθέρων μέλλοι βοηθήσειν, ἐν ποίῳ ἄν τινι καὶ ὁπόσῳ φόβῳ οἴει γενέσθαι αὐτὸν περί τε αὑτοῦ καὶ παίδων καὶ γυναικός, μὴ ἀπόλοιντο ὑπὸ τῶν οἰκετῶν;
ἐν παντί, ἦ δʼ ὅς, ἔγωγε."
579a,"οὐκοῦν ἀναγκάζοιτο ἄν τινας ἤδη θωπεύειν αὐτῶν τῶν δούλων καὶ ὑπισχνεῖσθαι πολλὰ καὶ ἐλευθεροῦν οὐδὲν δεόμενος, καὶ κόλαξ αὐτὸς ἂν θεραπόντων ἀναφανείη;
πολλὴ ἀνάγκη, ἔφη, αὐτῷ, ἢ ἀπολωλέναι.
τί δʼ, εἰ καὶ ἄλλους, ἦν δʼ ἐγώ, ὁ θεὸς κύκλῳ κατοικίσειεν γείτονας πολλοὺς αὐτῷ, οἳ μὴ ἀνέχοιντο εἴ τις ἄλλος ἄλλου δεσπόζειν ἀξιοῖ, ἀλλʼ εἴ πού τινα τοιοῦτον λαμβάνοιεν, ταῖς ἐσχάταις τιμωροῖντο τιμωρίαις;"
579b,"ἔτι ἄν, ἔφη, οἶμαι, μᾶλλον ἐν παντὶ κακοῦ εἴη, κύκλῳ φρουρούμενος ὑπὸ πάντων πολεμίων.
ἆρʼ οὖν οὐκ ἐν τοιούτῳ μὲν δεσμωτηρίῳ δέδεται ὁ τύραννος, φύσει ὢν οἷον διεληλύθαμεν, πολλῶν καὶ παντοδαπῶν φόβων καὶ ἐρώτων μεστός· λίχνῳ δὲ ὄντι αὐτῷ τὴν ψυχὴν μόνῳ τῶν ἐν τῇ πόλει οὔτε ἀποδημῆσαι ἔξεστιν οὐδαμόσε, οὔτε θεωρῆσαι ὅσων δὴ καὶ οἱ ἄλλοι ἐλεύθεροι ἐπιθυμηταί εἰσιν, καταδεδυκὼς δὲ ἐν τῇ οἰκίᾳ τὰ πολλὰ ὡς γυνὴ ζῇ,"
579c,"φθονῶν καὶ τοῖς ἄλλοις πολίταις, ἐάν τις ἔξω ἀποδημῇ καί τι ἀγαθὸν ὁρᾷ;
παντάπασιν μὲν οὖν, ἔφη.
οὐκοῦν τοῖς τοιούτοις κακοῖς πλείω καρποῦται ἀνὴρ ὃς ἂν κακῶς ἐν ἑαυτῷ πολιτευόμενος, ὃν νυνδὴ σὺ ἀθλιώτατον ἔκρινας, τὸν τυραννικόν, ὡς μὴ ἰδιώτης καταβιῷ, ἀλλὰ ἀναγκασθῇ ὑπό τινος τύχης τυραννεῦσαι καὶ ἑαυτοῦ ὢν ἀκράτωρ ἄλλων ἐπιχειρήσῃ ἄρχειν, ὥσπερ εἴ τις κάμνοντι σώματι καὶ ἀκράτορι ἑαυτοῦ μὴ ἰδιωτεύων ἀλλʼ ἀγωνιζόμενος"
579d,"πρὸς ἄλλα σώματα καὶ μαχόμενος ἀναγκάζοιτο διάγειν τὸν βίον.
παντάπασιν, ἔφη, ὁμοιότατά τε καὶ ἀληθέστατα λέγεις, ὦ Σώκρατες.
οὐκοῦν, ἦν δʼ ἐγώ, ὦ φίλε Γλαύκων, παντελῶς τὸ πάθος ἄθλιον, καὶ τοῦ ὑπὸ σοῦ κριθέντος χαλεπώτατα ζῆν χαλεπώτερον ἔτι ζῇ ὁ τυραννῶν;
κομιδῇ γʼ, ἔφη.
ἔστιν ἄρα τῇ ἀληθείᾳ, κἂν εἰ μή τῳ δοκεῖ, ὁ τῷ ὄντι τύραννος τῷ ὄντι δοῦλος τὰς μεγίστας θωπείας καὶ δουλείας"
579e,"καὶ κόλαξ τῶν πονηροτάτων, καὶ τὰς ἐπιθυμίας οὐδʼ ὁπωστιοῦν ἀποπιμπλάς, ἀλλὰ πλείστων ἐπιδεέστατος καὶ πένης τῇ ἀληθείᾳ φαίνεται, ἐάν τις ὅλην ψυχὴν ἐπίστηται θεάσασθαι, καὶ φόβου γέμων διὰ παντὸς τοῦ βίου, σφαδᾳσμῶν τε καὶ ὀδυνῶν πλήρης, εἴπερ τῇ τῆς πόλεως διαθέσει ἧς ἄρχει ἔοικεν. ἔοικεν δέ· ἦ γάρ;
καὶ μάλα, ἔφη."
580a,"οὐκοῦν καὶ πρὸς τούτοις ἔτι ἀποδώσομεν τῷ ἀνδρὶ καὶ ἃ τὸ πρότερον εἴπομεν, ὅτι ἀνάγκη καὶ εἶναι καὶ ἔτι μᾶλλον γίγνεσθαι αὐτῷ ἢ πρότερον διὰ τὴν ἀρχὴν φθονερῷ, ἀπίστῳ, ἀδίκῳ, ἀφίλῳ, ἀνοσίῳ καὶ πάσης κακίας πανδοκεῖ τε καὶ τροφεῖ, καὶ ἐξ ἁπάντων τούτων μάλιστα μὲν αὐτῷ δυστυχεῖ εἶναι, ἔπειτα δὲ καὶ τοὺς πλησίον αὑτῷ τοιούτους ἀπεργάζεσθαι.
οὐδείς σοι, ἔφη, τῶν νοῦν ἐχόντων ἀντερεῖ.
ἴθι δή μοι, ἔφην ἐγώ, νῦν ἤδη ὥσπερ ὁ διὰ πάντων"
580b,"κριτὴς ἀποφαίνεται, καὶ σὺ οὕτω, τίς πρῶτος κατὰ τὴν σὴν δόξαν εὐδαιμονίᾳ καὶ τίς δεύτερος, καὶ τοὺς ἄλλους ἑξῆς πέντε ὄντας κρῖνε, βασιλικόν, τιμοκρατικόν, ὀλιγαρχικόν, δημοκρατικόν, τυραννικόν.
ἀλλὰ ῥᾳδία, ἔφη, ἡ κρίσις. καθάπερ γὰρ εἰσῆλθον ἔγωγε ὥσπερ χοροὺς κρίνω ἀρετῇ καὶ κακίᾳ καὶ εὐδαιμονίᾳ καὶ τῷ ἐναντίῳ.
μισθωσώμεθα οὖν κήρυκα, ἦν δʼ ἐγώ, ἢ αὐτὸς ἀνείπω ὅτι ὁ Ἀρίστωνος ὑὸς τὸν ἄριστόν τε καὶ δικαιότατον εὐδαιμονέστατον"
580c,"ἔκρινε, τοῦτον δʼ εἶναι τὸν βασιλικώτατον καὶ βασιλεύοντα αὑτοῦ, τὸν δὲ κάκιστόν τε καὶ ἀδικώτατον ἀθλιώτατον, τοῦτον δὲ αὖ τυγχάνειν ὄντα ὃς ἂν τυραννικώτατος ὢν ἑαυτοῦ τε ὅτι μάλιστα τυραννῇ καὶ τῆς πόλεως;
ἀνειρήσθω σοι, ἔφη.
ἦ οὖν προσαναγορεύω, εἶπον, ἐάντε λανθάνωσιν τοιοῦτοι ὄντες ἐάντε μὴ πάντας ἀνθρώπους τε καὶ θεούς;
προσαναγόρευε, ἔφη.
εἶεν δή, εἶπον· αὕτη μὲν ἡμῖν ἡ ἀπόδειξις μία ἂν εἴη,"
580d,"δευτέραν δὲ ἰδὲ τήνδε, ἐάν τι δόξῃ εἶναι.
τίς αὕτη;
ἐπειδή, ὥσπερ πόλις, ἦν δʼ ἐγώ, διῄρηται κατὰ τρία εἴδη, οὕτω καὶ ψυχὴ ἑνὸς ἑκάστου τριχῇ, λογιστικὸν δέξεται, ὡς ἐμοὶ δοκεῖ, καὶ ἑτέραν ἀπόδειξιν.
τίνα ταύτην;
τήνδε. τριῶν ὄντων τριτταὶ καὶ ἡδοναί μοι φαίνονται, ἑνὸς ἑκάστου μία ἰδία· ἐπιθυμίαι τε ὡσαύτως καὶ ἀρχαί.
πῶς λέγεις; ἔφη.
τὸ μέν, φαμέν, ἦν ᾧ μανθάνει ἄνθρωπος, τὸ δὲ ᾧ θυμοῦται, τὸ δὲ τρίτον διὰ πολυειδίαν ἑνὶ οὐκ ἔσχομεν ὀνόματι προσειπεῖν"
580e,"ἰδίῳ αὐτοῦ, ἀλλὰ ὃ μέγιστον καὶ ἰσχυρότατον εἶχεν ἐν αὑτῷ, τούτῳ ἐπωνομάσαμεν·"
581a,"αἱ τοιαῦται ἐπιθυμίαι.
καὶ ὀρθῶς γʼ, ἔφη.
ἆρʼ οὖν καὶ τὴν ἡδονὴν αὐτοῦ καὶ φιλίαν εἰ φαῖμεν εἶναι τοῦ κέρδους, μάλιστʼ ἂν εἰς ἓν κεφάλαιον ἀπερειδοίμεθα τῷ λόγῳ, ὥστε τι ἡμῖν αὐτοῖς δηλοῦν, ὁπότε τοῦτο τῆς ψυχῆς τὸ μέρος λέγοιμεν, καὶ καλοῦντες αὐτὸ φιλοχρήματον καὶ φιλοκερδὲς ὀρθῶς ἂν καλοῖμεν;
ἐμοὶ γοῦν δοκεῖ, ἔφη.
τί δέ; τὸ θυμοειδὲς οὐ πρὸς τὸ κρατεῖν μέντοι φαμὲν καὶ νικᾶν καὶ εὐδοκιμεῖν ἀεὶ ὅλον ὡρμῆσθαι;"
581b,"καὶ μάλα.
εἰ οὖν φιλόνικον αὐτὸ καὶ φιλότιμον προσαγορεύοιμεν, ἦ ἐμμελῶς ἂν ἔχοι;
ἐμμελέστατα μὲν οὖν.
ἀλλὰ μὴν ᾧ γε μανθάνομεν, παντὶ δῆλον ὅτι πρὸς τὸ εἰδέναι τὴν ἀλήθειαν ὅπῃ ἔχει πᾶν ἀεὶ τέταται, καὶ χρημάτων τε καὶ δόξης ἥκιστα τούτων τούτῳ μέλει.
πολύ γε.
φιλομαθὲς δὴ καὶ φιλόσοφον καλοῦντες αὐτὸ κατὰ τρόπον ἂν καλοῖμεν;
πῶς γὰρ οὔ;
οὐκοῦν, ἦν δʼ ἐγώ, καὶ ἄρχει ἐν ταῖς ψυχαῖς τῶν μὲν"
581c,"τοῦτο, τῶν δὲ τὸ ἕτερον ἐκείνων, ὁπότερον ἂν τύχῃ;
οὕτως, ἔφη.
διὰ ταῦτα δὴ καὶ ἀνθρώπων λέγομεν τὰ πρῶτα τριττὰ γένη εἶναι, φιλόσοφον, φιλόνικον, φιλοκερδές;
κομιδῇ γε.
καὶ ἡδονῶν δὴ τρία εἴδη, ὑποκείμενον ἓν ἑκάστῳ τούτων;
πάνυ γε.
οἶσθʼ οὖν, ἦν δʼ ἐγώ, ὅτι εἰ ʼθέλοις τρεῖς τοιούτους ἀνθρώπους ἐν μέρει ἕκαστον ἀνερωτᾶν τίς τούτων τῶν βίων ἥδιστος, τὸν ἑαυτοῦ ἕκαστος μάλιστα ἐγκωμιάσεται; ὅ τε"
581d,"χρηματιστικὸς πρὸς τὸ κερδαίνειν τὴν τοῦ τιμᾶσθαι ἡδονὴν ἢ τὴν τοῦ μανθάνειν οὐδενὸς ἀξίαν φήσει εἶναι, εἰ μὴ εἴ τι αὐτῶν ἀργύριον ποιεῖ;
ἀληθῆ, ἔφη.
τί δὲ ὁ φιλότιμος; ἦν δʼ ἐγώ· οὐ τὴν μὲν ἀπὸ τῶν χρημάτων ἡδονὴν φορτικήν τινα ἡγεῖται, καὶ αὖ τὴν ἀπὸ τοῦ μανθάνειν, ὅτι μὴ μάθημα τιμὴν φέρει, καπνὸν καὶ φλυαρίαν;
οὕτως, ἔφη, ἔχει.
τὸν δὲ φιλόσοφον, ἦν δʼ ἐγώ, τί οἰώμεθα τὰς ἄλλας"
581e,"ἡδονὰς νομίζειν πρὸς τὴν τοῦ εἰδέναι τἀληθὲς ὅπῃ ἔχει καὶ ἐν τοιούτῳ τινὶ ἀεὶ εἶναι μανθάνοντα; τῆς ἡδονῆς οὐ πάνυ πόρρω; καὶ καλεῖν τῷ ὄντι ἀναγκαίας, ὡς οὐδὲν τῶν ἄλλων δεόμενον, εἰ μὴ ἀνάγκη ἦν;
εὖ, ἔφη, δεῖ εἰδέναι;"
582a,"ἥδιον καὶ ἀλυπότερον, πῶς ἂν εἰδεῖμεν τίς αὐτῶν ἀληθέστατα λέγει;
οὐ πάνυ, ἔφη, ἔγωγε ἔχω εἰπεῖν.
ἀλλʼ ὧδε σκόπει· τίνι χρὴ κρίνεσθαι τὰ μέλλοντα καλῶς κριθήσεσθαι; ἆρʼ οὐκ ἐμπειρίᾳ τε καὶ φρονήσει καὶ λόγῳ; ἢ τούτων ἔχοι ἄν τις βέλτιον κριτήριον;
καὶ πῶς ἄν; ἔφη.
σκόπει δή· τριῶν ὄντων τῶν ἀνδρῶν τίς ἐμπειρότατος πασῶν ὧν εἴπομεν ἡδονῶν; πότερον ὁ φιλοκερδής, μανθάνων αὐτὴν τὴν ἀλήθειαν οἷόν ἐστιν, ἐμπειρότερος δοκεῖ σοι εἶναι τῆς"
582b,"ἀπὸ τοῦ εἰδέναι ἡδονῆς, ἢ ὁ φιλόσοφος τῆς ἀπὸ τοῦ κερδαίνειν;
πολύ, ἔφη, διαφέρει. τῷ μὲν γὰρ ἀνάγκη γεύεσθαι τῶν ἑτέρων ἐκ παιδὸς ἀρξαμένῳ· τῷ δὲ φιλοκερδεῖ, ὅπῃ πέφυκε τὰ ὄντα μανθάνοντι, τῆς ἡδονῆς ταύτης, ὡς γλυκεῖά ἐστιν, οὐκ ἀνάγκη γεύεσθαι οὐδʼ ἐμπείρῳ γίγνεσθαι, μᾶλλον δὲ καὶ προθυμουμένῳ οὐ ῥᾴδιον.
πολὺ ἄρα, ἦν δʼ ἐγώ, διαφέρει τοῦ γε φιλοκερδοῦς ὁ φιλόσοφος ἐμπειρίᾳ ἀμφοτέρων τῶν ἡδονῶν."
582c,"πολὺ μέντοι.
τί δὲ τοῦ φιλοτίμου; ἆρα μᾶλλον ἄπειρός ἐστι τῆς ἀπὸ τοῦ τιμᾶσθαι ἡδονῆς ἢ ἐκεῖνος τῆς ἀπὸ τοῦ φρονεῖν;
ἀλλὰ τιμὴ μέν, ἔφη, ἐάνπερ ἐξεργάζωνται ἐπὶ ὃ ἕκαστος ὥρμηκε, πᾶσιν αὐτοῖς ἕπεται—καὶ γὰρ ὁ πλούσιος ὑπὸ πολλῶν τιμᾶται καὶ ὁ ἀνδρεῖος καὶ σοφός—ὥστε ἀπό γε τοῦ τιμᾶσθαι, οἷόν ἐστιν, πάντες τῆς ἡδονῆς ἔμπειροι· τῆς δὲ τοῦ ὄντος θέας, οἵαν ἡδονὴν ἔχει, ἀδύνατον ἄλλῳ γεγεῦσθαι πλὴν τῷ φιλοσόφῳ."
582d,"ἐμπειρίας μὲν ἄρα, εἶπον, ἕνεκα κάλλιστα τῶν ἀνδρῶν κρίνει οὗτος.
πολύ γε.
καὶ μὴν μετά γε φρονήσεως μόνος ἔμπειρος γεγονὼς ἔσται.
τί μήν;
ἀλλὰ μὴν καὶ διʼ οὗ γε δεῖ ὀργάνου κρίνεσθαι, οὐ τοῦ φιλοκερδοῦς τοῦτο ὄργανον οὐδὲ τοῦ φιλοτίμου, ἀλλὰ τοῦ φιλοσόφου.
τὸ ποῖον;
διὰ λόγων που ἔφαμεν δεῖν κρίνεσθαι. ἦ γάρ;
ναί.
λόγοι δὲ τούτου μάλιστα ὄργανον.
πῶς δʼ οὔ;
οὐκοῦν εἰ μὲν πλούτῳ καὶ κέρδει ἄριστα ἐκρίνετο τὰ"
582e,"κρινόμενα, ἃ ἐπῄνει ὁ φιλοκερδὴς καὶ ἔψεγεν, ἀνάγκη ἂν ἦν ταῦτα ἀληθέστατα εἶναι.
πολλή γε.
εἰ δὲ τιμῇ τε καὶ νίκῃ καὶ ἀνδρείᾳ, ἆρʼ οὐχ ἃ ὁ φιλότιμός τε καὶ φιλόνικος;
δῆλον.
ἐπειδὴ δʼ ἐμπειρίᾳ καὶ φρονήσει καὶ λόγῳ;
ἀνάγκη, ἔφη, ἃ ὁ φιλόσοφός τε καὶ ὁ φιλόλογος ἐπαινεῖ, ἀληθέστατα εἶναι."
583a,"τριῶν ἄρʼ οὐσῶν τῶν ἡδονῶν ἡ τούτου τοῦ μέρους τῆς ψυχῆς ᾧ μανθάνομεν ἡδίστη ἂν εἴη, καὶ ἐν ᾧ ἡμῶν τοῦτο ἄρχει, ὁ τούτου βίος ἥδιστος;
πῶς δʼ οὐ μέλλει; ἔφη· κύριος γοῦν ἐπαινέτης ὢν ἐπαινεῖ τὸν ἑαυτοῦ βίον ὁ φρόνιμος.
τίνα δὲ δεύτερον, εἶπον, βίον καὶ τίνα δευτέραν ἡδονήν φησιν ὁ κριτὴς εἶναι;
δῆλον ὅτι τὴν τοῦ πολεμικοῦ τε καὶ φιλοτίμου· ἐγγυτέρω γὰρ αὐτοῦ ἐστιν ἢ ἡ τοῦ χρηματιστοῦ.
ὑστάτην δὴ τὴν τοῦ φιλοκερδοῦς, ὡς ἔοικεν.
τί μήν; ἦ δʼ ὅς."
583b,"ταῦτα μὲν τοίνυν οὕτω δύʼ ἐφεξῆς ἂν εἴη καὶ δὶς νενικηκὼς ὁ δίκαιος τὸν ἄδικον· τὸ δὲ τρίτον Ὀλυμπικῶς τῷ σωτῆρί τε καὶ τῷ Ὀλυμπίῳ Διί, ἄθρει ὅτι οὐδὲ παναληθής ἐστιν ἡ τῶν ἄλλων ἡδονὴ πλὴν τῆς τοῦ φρονίμου οὐδὲ καθαρά, ἀλλʼ ἐσκιαγραφημένη τις, ὡς ἐγὼ δοκῶ μοι τῶν σοφῶν τινος ἀκηκοέναι. καίτοι τοῦτʼ ἂν εἴη μέγιστόν τε καὶ κυριώτατον τῶν πτωμάτων.
πολύ γε· ἀλλὰ πῶς λέγεις;"
583c,"ὧδʼ, εἶπον, ἐξευρήσω, σοῦ ἀποκρινομένου ζητῶν ἅμα.
Ἐρώτα δή, ἔφη.
λέγε δή, ἦν δʼ ἐγώ· οὐκ ἐναντίον φαμὲν λύπην ἡδονῇ;
καὶ μάλα.
οὐκοῦν καὶ τὸ μήτε χαίρειν μήτε λυπεῖσθαι εἶναί τι;
εἶναι μέντοι.
μεταξὺ τούτοιν ἀμφοῖν ἐν μέσῳ ὂν ἡσυχίαν τινὰ περὶ ταῦτα τῆς ψυχῆς; ἢ οὐχ οὕτως αὐτὸ λέγεις;
οὕτως, ἦ δʼ ὅς.
ἆρʼ οὖν μνημονεύεις, ἦν δʼ ἐγώ, τοὺς τῶν καμνόντων λόγους, οὓς λέγουσιν ὅταν κάμνωσιν;
ποίους;
ὡς οὐδὲν ἄρα ἐστὶν ἥδιον τοῦ ὑγιαίνειν, ἀλλὰ σφᾶς"
583d,"ἐλελήθει, πρὶν κάμνειν, ἥδιστον ὄν.
μέμνημαι, ἔφη.
οὐκοῦν καὶ τῶν περιωδυνίᾳ τινὶ ἐχομένων ἀκούεις λεγόντων ὡς οὐδὲν ἥδιον τοῦ παύσασθαι ὀδυνώμενον;
ἀκούω.
καὶ ἐν ἄλλοις γε οἶμαι πολλοῖς τοιούτοις αἰσθάνῃ γιγνομένους τοὺς ἀνθρώπους, ἐν οἷς, ὅταν λυπῶνται, τὸ μὴ λυπεῖσθαι καὶ τὴν ἡσυχίαν τοῦ τοιούτου ἐγκωμιάζουσιν ὡς ἥδιστον, οὐ τὸ χαίρειν.
τοῦτο γάρ, ἔφη, τότε ἡδὺ ἴσως καὶ ἀγαπητὸν γίγνεται, ἡσυχία."
583e,"καὶ ὅταν παύσηται ἄρα, εἶπον, χαίρων τις, ἡ τῆς ἡδονῆς ἡσυχία λυπηρὸν ἔσται.
ἴσως, ἔφη.
ὃ μεταξὺ ἄρα νυνδὴ ἀμφοτέρων ἔφαμεν εἶναι, τὴν ἡσυχίαν, τοῦτό ποτε ἀμφότερα ἔσται, λύπη τε καὶ ἡδονή.
ἔοικεν.
ἦ καὶ δυνατὸν τὸ μηδέτερα ὂν ἀμφότερα γίγνεσθαι;
οὔ μοι δοκεῖ.
καὶ μὴν τό γε ἡδὺ ἐν ψυχῇ γιγνόμενον καὶ τὸ λυπηρὸν κίνησίς τις ἀμφοτέρω ἐστόν· ἢ οὔ;
ναί."
584a,"τὸ δὲ μήτε λυπηρὸν μήτε ἡδὺ οὐχὶ ἡσυχία μέντοι καὶ ἐν μέσῳ τούτοιν ἐφάνη ἄρτι;
ἐφάνη γάρ.
πῶς οὖν ὀρθῶς ἔστι τὸ μὴ ἀλγεῖν ἡδὺ ἡγεῖσθαι ἢ τὸ μὴ χαίρειν ἀνιαρόν;
οὐδαμῶς.
οὐκ ἔστιν ἄρα τοῦτο, ἀλλὰ φαίνεται, ἦν δʼ ἐγώ, παρὰ τὸ ἀλγεινὸν ἡδὺ καὶ παρὰ τὸ ἡδὺ ἀλγεινὸν τότε ἡ ἡσυχία, καὶ οὐδὲν ὑγιὲς τούτων τῶν φαντασμάτων πρὸς ἡδονῆς ἀλήθειαν, ἀλλὰ γοητεία τις.
ὡς γοῦν ὁ λόγος, ἔφη, σημαίνει."
584b,"ἰδὲ τοίνυν, ἔφην ἐγώ, ἡδονάς, αἳ οὐκ ἐκ λυπῶν εἰσίν, ἵνα μὴ πολλάκις οἰηθῇς ἐν τῷ παρόντι οὕτω τοῦτο πεφυκέναι, ἡδονὴν μὲν παῦλαν λύπης εἶναι, λύπην δὲ ἡδονῆς.
ποῦ δή, ἔφη, καὶ ποίας λέγεις;
πολλαὶ μέν, εἶπον, καὶ ἄλλαι, μάλιστα δʼ εἰ ʼθέλεις ἐννοῆσαι τὰς περὶ τὰς ὀσμὰς ἡδονάς. αὗται γὰρ οὐ προλυπηθέντι ἐξαίφνης ἀμήχανοι τὸ μέγεθος γίγνονται, παυσάμεναί τε λύπην οὐδεμίαν καταλείπουσιν.
ἀληθέστατα, ἔφη."
584c,"μὴ ἄρα πειθώμεθα καθαρὰν ἡδονὴν εἶναι τὴν λύπης ἀπαλλαγήν, μηδὲ λύπην τὴν ἡδονῆς.
μὴ γάρ.
ἀλλὰ μέντοι, εἶπον, αἵ γε διὰ τοῦ σώματος ἐπὶ τὴν ψυχὴν τείνουσαι καὶ λεγόμεναι ἡδοναί, σχεδὸν αἱ πλεῖσταί τε καὶ μέγισται, τούτου τοῦ εἴδους εἰσί, λυπῶν τινες ἀπαλλαγαί.
εἰσὶ γάρ.
οὐκοῦν καὶ αἱ πρὸ μελλόντων τούτων ἐκ προσδοκίας γιγνόμεναι προησθήσεις τε καὶ προλυπήσεις κατὰ ταὐτὰ ἔχουσιν;
κατὰ ταὐτά."
584d,"οἶσθʼ οὖν, ἦν δʼ ἐγώ, οἷαί εἰσιν καὶ ᾧ μάλιστα ἐοίκασιν;
τῷ; ἔφη.
νομίζεις τι, εἶπον, ἐν τῇ φύσει εἶναι τὸ μὲν ἄνω, τὸ δὲ κάτω, τὸ δὲ μέσον;
ἔγωγε.
οἴει οὖν ἄν τινα ἐκ τοῦ κάτω φερόμενον πρὸς μέσον ἄλλο τι οἴεσθαι ἢ ἄνω φέρεσθαι; καὶ ἐν μέσῳ στάντα, ἀφορῶντα ὅθεν ἐνήνεκται, ἄλλοθί που ἂν ἡγεῖσθαι εἶναι ἢ ἐν τῷ ἄνω, μὴ ἑωρακότα τὸ ἀληθῶς ἄνω;
μὰ Δίʼ, οὐκ ἔγωγε, ἔφη, ἄλλως οἶμαι οἰηθῆναι ἂν τὸν τοιοῦτον."
584e,"ἀλλʼ εἰ πάλιν γʼ, ἔφην, φέροιτο, κάτω τʼ ἂν οἴοιτο φέρεσθαι καὶ ἀληθῆ οἴοιτο;
πῶς γὰρ οὔ;
οὐκοῦν ταῦτα πάσχοι ἂν πάντα διὰ τὸ μὴ ἔμπειρος εἶναι τοῦ ἀληθινῶς ἄνω τε ὄντος καὶ ἐν μέσῳ καὶ κάτω;
δῆλον δή."
585a,"λυπηρὸν φέρωνται, ἀληθῆ τε οἴονται καὶ τῷ ὄντι λυποῦνται, ὅταν δὲ ἀπὸ λύπης ἐπὶ τὸ μεταξύ, σφόδρα μὲν οἴονται πρὸς πληρώσει τε καὶ ἡδονῇ γίγνεσθαι, ὥσπερ πρὸς μέλαν φαιὸν ἀποσκοποῦντες ἀπειρίᾳ λευκοῦ, καὶ πρὸς τὸ ἄλυπον οὕτω λύπην ἀφορῶντες ἀπειρίᾳ ἡδονῆς ἀπατῶνται;
μὰ Δία, ἦ δʼ ὅς, οὐκ ἂν θαυμάσαιμι, ἀλλὰ πολὺ μᾶλλον, εἰ μὴ οὕτως ἔχει.
ὧδέ γʼ οὖν, εἶπον, ἐννόει· οὐχὶ πεῖνα καὶ δίψα καὶ τὰ"
585b,"τοιαῦτα κενώσεις τινές εἰσιν τῆς περὶ τὸ σῶμα ἕξεως;
τί μήν;
ἄγνοια δὲ καὶ ἀφροσύνη ἆρʼ οὐ κενότης ἐστὶ γῆς περὶ ψυχὴν αὖ ἕξεως;
μάλα γε.
οὐκοῦν πληροῖτʼ ἂν ὅ τε τροφῆς μεταλαμβάνων καὶ ὁ νοῦν ἴσχων;
πῶς δʼ οὔ;
πλήρωσις δὲ ἀληθεστέρα τοῦ ἧττον ἢ τοῦ μᾶλλον ὄντος;
δῆλον ὅτι τοῦ μᾶλλον.
πότερα οὖν ἡγῇ τὰ γένη μᾶλλον καθαρᾶς οὐσίας μετέχειν, τὰ οἷον σίτου τε καὶ ποτοῦ καὶ ὄψου καὶ συμπάσης τροφῆς, ἢ τὸ δόξης τε ἀληθοῦς εἶδος καὶ ἐπιστήμης καὶ νοῦ καὶ"
585c,"συλλήβδην αὖ πάσης ἀρετῆς; ὧδε δὲ κρῖνε· τὸ τοῦ ἀεὶ ὁμοίου ἐχόμενον καὶ ἀθανάτου καὶ ἀληθείας, καὶ αὐτὸ τοιοῦτον ὂν καὶ ἐν τοιούτῳ γιγνόμενον, μᾶλλον εἶναί σοι δοκεῖ, ἢ τὸ μηδέποτε ὁμοίου καὶ θνητοῦ, καὶ αὐτὸ τοιοῦτον καὶ ἐν τοιούτῳ γιγνόμενον;
πολύ, ἔφη, διαφέρει τὸ τοῦ ἀεὶ ὁμοίου.
ἡ οὖν ἀεὶ ὁμοίου οὐσία οὐσίας τι μᾶλλον ἢ ἐπιστήμης μετέχει;
οὐδαμῶς.
τί δʼ; ἀληθείας;
οὐδὲ τοῦτο.
εἰ δὲ ἀληθείας ἧττον, οὐ καὶ οὐσίας;
ἀνάγκη."
585d,"οὐκοῦν ὅλως τὰ περὶ τὴν τοῦ σώματος θεραπείαν γένη τῶν γενῶν αὖ τῶν περὶ τὴν τῆς ψυχῆς θεραπείαν ἧττον ἀληθείας τε καὶ οὐσίας μετέχει;
πολύ γε.
σῶμα δὲ αὐτὸ ψυχῆς οὐκ οἴει οὕτως;
ἔγωγε.
οὐκοῦν τὸ τῶν μᾶλλον ὄντων πληρούμενον καὶ αὐτὸ μᾶλλον ὂν ὄντως μᾶλλον πληροῦται ἢ τὸ τῶν ἧττον ὄντων καὶ αὐτὸ ἧττον ὄν;
πῶς γὰρ οὔ;
εἰ ἄρα τὸ πληροῦσθαι τῶν φύσει προσηκόντων ἡδύ ἐστι, τὸ τῷ ὄντι καὶ τῶν ὄντων πληρούμενον μᾶλλον μᾶλλον"
585e,"ὄντως τε καὶ ἀληθεστέρως χαίρειν ἂν ποιοῖ ἡδονῇ ἀληθεῖ, τὸ δὲ τῶν ἧττον ὄντων μεταλαμβάνον ἧττόν τε ἂν ἀληθῶς καὶ βεβαίως πληροῖτο καὶ ἀπιστοτέρας ἂν ἡδονῆς καὶ ἧττον ἀληθοῦς μεταλαμβάνοι.
ἀναγκαιότατα, ἔφη."
