section,text
522c,"οἷον τοῦτο τὸ κοινόν, ᾧ πᾶσαι προσχρῶνται τέχναι τε καὶ διάνοιαι καὶ ἐπιστῆμαι—ὃ καὶ παντὶ ἐν πρώτοις ἀνάγκη μανθάνειν.
τὸ ποῖον; ἔφη.
τὸ φαῦλον τοῦτο, ἦν δʼ ἐγώ, τὸ ἕν τε καὶ τὰ δύο καὶ τὰ τρία διαγιγνώσκειν· λέγω δὲ αὐτὸ ἐν κεφαλαίῳ ἀριθμόν τε καὶ λογισμόν. ἢ οὐχ οὕτω περὶ τούτων ἔχει, ὡς πᾶσα τέχνη τε καὶ ἐπιστήμη ἀναγκάζεται αὐτῶν μέτοχος γίγνεσθαι;
καὶ μάλα, ἔφη.
οὐκοῦν, ἦν δʼ ἐγώ, καὶ ἡ πολεμική;
πολλή, ἔφη, ἀνάγκη."
522d,"παγγέλοιον γοῦν, ἔφην, στρατηγὸν Ἀγαμέμνονα ἐν ταῖς τραγῳδίαις Παλαμήδης ἑκάστοτε ἀποφαίνει. ἢ οὐκ ἐννενόηκας ὅτι φησὶν ἀριθμὸν εὑρὼν τάς τε τάξεις τῷ στρατοπέδῳ καταστῆσαι ἐν Ἰλίῳ καὶ ἐξαριθμῆσαι ναῦς τε καὶ τἆλλα πάντα, ὡς πρὸ τοῦ ἀναριθμήτων ὄντων καὶ τοῦ Ἀγαμέμνονος, ὡς ἔοικεν, οὐδʼ ὅσους πόδας εἶχεν εἰδότος, εἴπερ ἀριθμεῖν μὴ ἠπίστατο; καίτοι ποῖόν τινʼ αὐτὸν οἴει στρατηγὸν εἶναι;
ἄτοπόν τινʼ, ἔφη, ἔγωγε, εἰ ἦν τοῦτʼ ἀληθές."
522e,"ἄλλο τι οὖν, ἦν δʼ ἐγώ, μάθημα ἀναγκαῖον πολεμικῷ ἀνδρὶ θήσομεν λογίζεσθαί τε καὶ ἀριθμεῖν δύνασθαι;
πάντων γʼ, ἔφη, μάλιστα, εἰ καὶ ὁτιοῦν μέλλει τάξεων ἐπαΐειν, μᾶλλον δʼ εἰ καὶ ἄνθρωπος ἔσεσθαι.
ἐννοεῖς οὖν, εἶπον, περὶ τοῦτο τὸ μάθημα ὅπερ ἐγώ;
τὸ ποῖον;"
523a,"κινδυνεύει τῶν πρὸς τὴν νόησιν ἀγόντων φύσει εἶναι ὧν ζητοῦμεν, χρῆσθαι δʼ οὐδεὶς αὐτῷ ὀρθῶς, ἑλκτικῷ ὄντι παντάπασι πρὸς οὐσίαν.
πῶς, ἔφη, λέγεις;
ἐγὼ πειράσομαι, ἦν δʼ ἐγώ, τό γʼ ἐμοὶ δοκοῦν δηλῶσαι. ἃ γὰρ διαιροῦμαι παρʼ ἐμαυτῷ ἀγωγά τε εἶναι οἷ λέγομεν καὶ μή, συνθεατὴς γενόμενος σύμφαθι ἢ ἄπειπε, ἵνα καὶ τοῦτο σαφέστερον ἴδωμεν εἰ ἔστιν οἷον μαντεύομαι.
δείκνυʼ, ἔφη.
δείκνυμι δή, εἶπον, εἰ καθορᾷς, τὰ μὲν ἐν ταῖς αἰσθήσεσιν"
523b,"οὐ παρακαλοῦντα τὴν νόησιν εἰς ἐπίσκεψιν, ὡς ἱκανῶς ὑπὸ τῆς αἰσθήσεως κρινόμενα, τὰ δὲ παντάπασι διακελευόμενα ἐκείνην ἐπισκέψασθαι, ὡς τῆς αἰσθήσεως οὐδὲν ὑγιὲς ποιούσης.
τὰ πόρρωθεν, ἔφη, φαινόμενα δῆλον ὅτι λέγεις καὶ τὰ ἐσκιαγραφημένα.
οὐ πάνυ, ἦν δʼ ἐγώ, ἔτυχες οὗ λέγω.
ποῖα μήν, ἔφη, λέγεις;
τὰ μὲν οὐ παρακαλοῦντα, ἦν δʼ ἐγώ, ὅσα μὴ ἐκβαίνει"
523c,"εἰς ἐναντίαν αἴσθησιν ἅμα· τὰ δʼ ἐκβαίνοντα ὡς παρακαλοῦντα τίθημι, ἐπειδὰν ἡ αἴσθησις μηδὲν μᾶλλον τοῦτο ἢ τὸ ἐναντίον δηλοῖ, εἴτʼ ἐγγύθεν προσπίπτουσα εἴτε πόρρωθεν. ὧδε δὲ ἃ λέγω σαφέστερον εἴσῃ. οὗτοί φαμεν τρεῖς ἂν εἶεν δάκτυλοι, ὅ τε σμικρότατος καὶ ὁ δεύτερος καὶ ὁ μέσος.
πάνυ γʼ, ἔφη.
ὡς ἐγγύθεν τοίνυν ὁρωμένους λέγοντός μου διανοοῦ. ἀλλά μοι περὶ αὐτῶν τόδε σκόπει.
τὸ ποῖον;
δάκτυλος μέν που αὐτῶν φαίνεται ὁμοίως ἕκαστος, καὶ"
523d,"ταύτῃ γε οὐδὲν διαφέρει, ἐάντε ἐν μέσῳ ὁρᾶται ἐάντʼ ἐπʼ ἐσχάτῳ, ἐάντε λευκὸς ἐάντε μέλας, ἐάντε παχὺς ἐάντε λεπτός, καὶ πᾶν ὅτι τοιοῦτον. ἐν πᾶσι γὰρ τούτοις οὐκ ἀναγκάζεται τῶν πολλῶν ἡ ψυχὴ τὴν νόησιν ἐπερέσθαι τί ποτʼ ἐστὶ δάκτυλος· οὐδαμοῦ γὰρ ἡ ὄψις αὐτῇ ἅμα ἐσήμηνεν τὸ δάκτυλον τοὐναντίον ἢ δάκτυλον εἶναι.
οὐ γὰρ οὖν, ἔφη.
οὐκοῦν, ἦν δʼ ἐγώ, εἰκότως τό γε τοιοῦτον νοήσεως οὐκ"
523e,"ἂν παρακλητικὸν οὐδʼ ἐγερτικὸν εἴη.
εἰκότως.
τί δὲ δή; τὸ μέγεθος αὐτῶν καὶ τὴν σμικρότητα ἡ ὄψις ἆρα ἱκανῶς ὁρᾷ, καὶ οὐδὲν αὐτῇ διαφέρει ἐν μέσῳ τινὰ αὐτῶν κεῖσθαι ἢ ἐπʼ ἐσχάτῳ; καὶ ὡσαύτως πάχος καὶ λεπτότητα ἢ μαλακότητα καὶ σκληρότητα ἡ ἁφή; καὶ αἱ ἄλλαι αἰσθήσεις ἆρʼ οὐκ ἐνδεῶς τὰ τοιαῦτα δηλοῦσιν;"
524a,"ὧδε ποιεῖ ἑκάστη αὐτῶν· πρῶτον μὲν ἡ ἐπὶ τῷ σκληρῷ τεταγμένη αἴσθησις ἠνάγκασται καὶ ἐπὶ τῷ μαλακῷ τετάχθαι, καὶ παραγγέλλει τῇ ψυχῇ ὡς ταὐτὸν σκληρόν τε καὶ μαλακὸν αἰσθανομένη;
οὕτως, ἔφη.
οὐκοῦν, ἦν δʼ ἐγώ, ἀναγκαῖον ἔν γε τοῖς τοιούτοις αὖ τὴν ψυχὴν ἀπορεῖν τί ποτε σημαίνει αὕτη ἡ αἴσθησις τὸ σκληρόν, εἴπερ τὸ αὐτὸ καὶ μαλακὸν λέγει, καὶ ἡ τοῦ κούφου καὶ ἡ τοῦ βαρέος, τί τὸ κοῦφον καὶ βαρύ, εἰ τό τε βαρὺ κοῦφον καὶ τὸ κοῦφον βαρὺ σημαίνει;"
524b,"καὶ γάρ, ἔφη, αὗταί γε ἄτοποι τῇ ψυχῇ αἱ ἑρμηνεῖαι καὶ ἐπισκέψεως δεόμεναι.
εἰκότως ἄρα, ἦν δʼ ἐγώ, ἐν τοῖς τοιούτοις πρῶτον μὲν πειρᾶται λογισμόν τε καὶ νόησιν ψυχὴ παρακαλοῦσα ἐπισκοπεῖν εἴτε ἓν εἴτε δύο ἐστὶν ἕκαστα τῶν εἰσαγγελλομένων.
πῶς δʼ οὔ;
οὐκοῦν ἐὰν δύο φαίνηται, ἕτερόν τε καὶ ἓν ἑκάτερον φαίνεται;
ναί.
εἰ ἄρα ἓν ἑκάτερον, ἀμφότερα δὲ δύο, τά γε δύο κεχωρισμένα"
524c,"νοήσει· οὐ γὰρ ἂν ἀχώριστά γε δύο ἐνόει, ἀλλʼ ἕν.
ὀρθῶς.
μέγα μὴν καὶ ὄψις καὶ σμικρὸν ἑώρα, φαμέν, ἀλλʼ οὐ κεχωρισμένον ἀλλὰ συγκεχυμένον τι. ἦ γάρ;
ναί.
διὰ δὲ τὴν τούτου σαφήνειαν μέγα αὖ καὶ σμικρὸν ἡ νόησις ἠναγκάσθη ἰδεῖν, οὐ συγκεχυμένα ἀλλὰ διωρισμένα, τοὐναντίον ἢ ʼκείνη.
ἀληθῆ.
οὐκοῦν ἐντεῦθέν ποθεν πρῶτον ἐπέρχεται ἐρέσθαι ἡμῖν τί οὖν ποτʼ ἐστὶ τὸ μέγα αὖ καὶ τὸ σμικρόν;
παντάπασι μὲν οὖν.
καὶ οὕτω δὴ τὸ μὲν νοητόν, τὸ δʼ ὁρατὸν ἐκαλέσαμεν."
524d,"ὀρθότατʼ, ἔφη.
ταῦτα τοίνυν καὶ ἄρτι ἐπεχείρουν λέγειν, ὡς τὰ μὲν παρακλητικὰ τῆς διανοίας ἐστί, τὰ δʼ οὔ, ἃ μὲν εἰς τὴν αἴσθησιν ἅμα τοῖς ἐναντίοις ἑαυτοῖς ἐμπίπτει, παρακλητικὰ ὁριζόμενος, ὅσα δὲ μή, οὐκ ἐγερτικὰ τῆς νοήσεως.
μανθάνω τοίνυν ἤδη, ἔφη, καὶ δοκεῖ μοι οὕτω.
τί οὖν; ἀριθμός τε καὶ τὸ ἓν ποτέρων δοκεῖ εἶναι;
οὐ συννοῶ, ἔφη.
ἀλλʼ ἐκ τῶν προειρημένων, ἔφην, ἀναλογίζου. εἰ μὲν γὰρ ἱκανῶς αὐτὸ καθʼ αὑτὸ ὁρᾶται ἢ ἄλλῃ τινὶ αἰσθήσει"
524e,"λαμβάνεται τὸ ἕν, οὐκ ἂν ὁλκὸν εἴη ἐπὶ τὴν οὐσίαν, ὥσπερ ἐπὶ τοῦ δακτύλου ἐλέγομεν·"
525a,"ἀγωγῶν ἂν εἴη καὶ μεταστρεπτικῶν ἐπὶ τὴν τοῦ ὄντος θέαν ἡ περὶ τὸ ἓν μάθησις.
ἀλλὰ μέντοι, ἔφη, τοῦτό γʼ ἔχει οὐχ ἥκιστα ἡ περὶ αὐτὸ ὄψις· ἅμα γὰρ ταὐτὸν ὡς ἕν τε ὁρῶμεν καὶ ὡς ἄπειρα τὸ πλῆθος.
οὐκοῦν εἴπερ τὸ ἕν, ἦν δʼ ἐγώ, καὶ σύμπας ἀριθμὸς ταὐτὸν πέπονθε τοῦτο;
πῶς δʼ οὔ;
ἀλλὰ μὴν λογιστική τε καὶ ἀριθμητικὴ περὶ ἀριθμὸν πᾶσα.
καὶ μάλα."
525b,"ταῦτα δέ γε φαίνεται ἀγωγὰ πρὸς ἀλήθειαν.
ὑπερφυῶς μὲν οὖν.
ὧν ζητοῦμεν ἄρα, ὡς ἔοικε, μαθημάτων ἂν εἴη· πολεμικῷ μὲν γὰρ διὰ τὰς τάξεις ἀναγκαῖον μαθεῖν ταῦτα, φιλοσόφῳ δὲ διὰ τὸ τῆς οὐσίας ἁπτέον εἶναι γενέσεως ἐξαναδύντι, ἢ μηδέποτε λογιστικῷ γενέσθαι.
ἔστι ταῦτʼ, ἔφη.
ὁ δέ γε ἡμέτερος φύλαξ πολεμικός τε καὶ φιλόσοφος τυγχάνει ὤν.
τί μήν;
προσῆκον δὴ τὸ μάθημα ἂν εἴη, ὦ Γλαύκων, νομοθετῆσαι καὶ πείθειν τοὺς μέλλοντας ἐν τῇ πόλει τῶν μεγίστων"
525c,"μεθέξειν ἐπὶ λογιστικὴν ἰέναι καὶ ἀνθάπτεσθαι αὐτῆς μὴ ἰδιωτικῶς, ἀλλʼ ἕως ἂν ἐπὶ θέαν τῆς τῶν ἀριθμῶν φύσεως ἀφίκωνται τῇ νοήσει αὐτῇ, οὐκ ὠνῆς οὐδὲ πράσεως χάριν ὡς ἐμπόρους ἢ καπήλους μελετῶντας, ἀλλʼ ἕνεκα πολέμου τε καὶ αὐτῆς τῆς ψυχῆς ῥᾳστώνης μεταστροφῆς ἀπὸ γενέσεως ἐπʼ ἀλήθειάν τε καὶ οὐσίαν.
κάλλιστʼ, ἔφη, λέγεις.
καὶ μήν, ἦν δʼ ἐγώ, νῦν καὶ ἐννοῶ, ῥηθέντος τοῦ περὶ"
525d,"τοὺς λογισμοὺς μαθήματος, ὡς κομψόν ἐστι καὶ πολλαχῇ χρήσιμον ἡμῖν πρὸς ὃ βουλόμεθα, ἐὰν τοῦ γνωρίζειν ἕνεκά τις αὐτὸ ἐπιτηδεύῃ ἀλλὰ μὴ τοῦ καπηλεύειν.
πῇ δή; ἔφη.
τοῦτό γε, ὃ νυνδὴ ἐλέγομεν, ὡς σφόδρα ἄνω ποι ἄγει τὴν ψυχὴν καὶ περὶ αὐτῶν τῶν ἀριθμῶν ἀναγκάζει διαλέγεσθαι, οὐδαμῇ ἀποδεχόμενον ἐάν τις αὐτῇ ὁρατὰ ἢ ἁπτὰ σώματα ἔχοντας ἀριθμοὺς προτεινόμενος διαλέγηται. οἶσθα γάρ που τοὺς περὶ ταῦτα δεινοὺς αὖ ὡς, ἐάν τις αὐτὸ τὸ"
525e,"ἓν ἐπιχειρῇ τῷ λόγῳ τέμνειν, καταγελῶσί τε καὶ οὐκ ἀποδέχονται, ἀλλʼ ἐὰν σὺ κερματίζῃς αὐτό, ἐκεῖνοι πολλαπλασιοῦσιν, εὐλαβούμενοι μή ποτε φανῇ τὸ ἓν μὴ ἓν ἀλλὰ πολλὰ μόρια.
ἀληθέστατα, ἔφη, λέγεις."
526a,"τί οὖν οἴει, ὦ Γλαύκων, εἴ τις ἔροιτο αὐτούς· ὦ θαυμάσιοι, περὶ ποίων ἀριθμῶν διαλέγεσθε, ἐν οἷς τὸ ἓν οἷον ὑμεῖς ἀξιοῦτέ ἐστιν, ἴσον τε ἕκαστον πᾶν παντὶ καὶ οὐδὲ σμικρὸν διαφέρον, μόριόν τε ἔχον ἐν ἑαυτῷ οὐδέν; τί ἂν οἴει αὐτοὺς ἀποκρίνασθαι;
τοῦτο ἔγωγε, ὅτι περὶ τούτων λέγουσιν ὧν διανοηθῆναι μόνον ἐγχωρεῖ, ἄλλως δʼ οὐδαμῶς μεταχειρίζεσθαι δυνατόν.
ὁρᾷς οὖν, ἦν δʼ ἐγώ, ὦ φίλε, ὅτι τῷ ὄντι ἀναγκαῖον"
526b,"ἡμῖν κινδυνεύει εἶναι τὸ μάθημα, ἐπειδὴ φαίνεταί γε προσαναγκάζον αὐτῇ τῇ νοήσει χρῆσθαι τὴν ψυχὴν ἐπʼ αὐτὴν τὴν ἀλήθειαν;
καὶ μὲν δή, ἔφη, σφόδρα γε ποιεῖ αὐτό.
τί δέ; τόδε ἤδη ἐπεσκέψω, ὡς οἵ τε φύσει λογιστικοὶ εἰς πάντα τὰ μαθήματα ὡς ἔπος εἰπεῖν ὀξεῖς φύονται, οἵ τε βραδεῖς, ἂν ἐν τούτῳ παιδευθῶσιν καὶ γυμνάσωνται, κἂν μηδὲν ἄλλο ὠφεληθῶσιν, ὅμως εἴς γε τὸ ὀξύτεροι αὐτοὶ αὑτῶν γίγνεσθαι πάντες ἐπιδιδόασιν;
ἔστιν, ἔφη, οὕτω."
526c,"καὶ μήν, ὡς ἐγᾦμαι, ἅ γε μείζω πόνον παρέχει μανθάνοντι καὶ μελετῶντι, οὐκ ἂν ῥᾳδίως οὐδὲ πολλὰ ἂν εὕροις ὡς τοῦτο.
οὐ γὰρ οὖν.
πάντων δὴ ἕνεκα τούτων οὐκ ἀφετέον τὸ μάθημα, ἀλλʼ οἱ ἄριστοι τὰς φύσεις παιδευτέοι ἐν αὐτῷ.
σύμφημι, ἦ δʼ ὅς.
τοῦτο μὲν τοίνυν, εἶπον, ἓν ἡμῖν κείσθω· δεύτερον δὲ τὸ ἐχόμενον τούτου σκεψώμεθα ἆρά τι προσήκει ἡμῖν.
τὸ ποῖον; ἢ γεωμετρίαν, ἔφη, λέγεις;
αὐτὸ τοῦτο, ἦν δʼ ἐγώ."
526d,"ὅσον μέν, ἔφη, πρὸς τὰ πολεμικὰ αὐτοῦ τείνει, δῆλον ὅτι προσήκει· πρὸς γὰρ τὰς στρατοπεδεύσεις καὶ καταλήψεις χωρίων καὶ συναγωγὰς καὶ ἐκτάσεις στρατιᾶς καὶ ὅσα δὴ ἄλλα σχηματίζουσι τὰ στρατόπεδα ἐν αὐταῖς τε ταῖς μάχαις καὶ πορείαις διαφέροι ἂν αὐτὸς αὑτοῦ γεωμετρικός τε καὶ μὴ ὤν.
ἀλλʼ οὖν δή, εἶπον, πρὸς μὲν τὰ τοιαῦτα καὶ βραχύ τι ἂν ἐξαρκοῖ γεωμετρίας τε καὶ λογισμῶν μόριον· τὸ δὲ πολὺ αὐτῆς καὶ πορρωτέρω προϊὸν σκοπεῖσθαι δεῖ εἴ τι πρὸς ἐκεῖνο"
526e,"τείνει, πρὸς τὸ ποιεῖν κατιδεῖν ῥᾷον τὴν τοῦ ἀγαθοῦ ἰδέαν. τείνει δέ, φαμέν, πάντα αὐτόσε, ὅσα ἀναγκάζει ψυχὴν εἰς ἐκεῖνον τὸν τόπον μεταστρέφεσθαι ἐν ᾧ ἐστι τὸ εὐδαιμονέστατον τοῦ ὄντος, ὃ δεῖ αὐτὴν παντὶ τρόπῳ ἰδεῖν.
ὀρθῶς, ἔφη, λέγεις.
οὐκοῦν εἰ μὲν οὐσίαν ἀναγκάζει θεάσασθαι, προσήκει, εἰ δὲ γένεσιν, οὐ προσήκει.
φαμέν γε δή."
527a,"οὐ τοίνυν τοῦτό γε, ἦν δʼ ἐγώ, ἀμφισβητήσουσιν ἡμῖν ὅσοι καὶ σμικρὰ γεωμετρίας ἔμπειροι, ὅτι αὕτη ἡ ἐπιστήμη πᾶν τοὐναντίον ἔχει τοῖς ἐν αὐτῇ λόγοις λεγομένοις ὑπὸ τῶν μεταχειριζομένων.
πῶς; ἔφη.
λέγουσι μέν που μάλα γελοίως τε καὶ ἀναγκαίως· ὡς γὰρ πράττοντές τε καὶ πράξεως ἕνεκα πάντας τοὺς λόγους ποιούμενοι λέγουσιν τετραγωνίζειν τε καὶ παρατείνειν καὶ προστιθέναι καὶ πάντα οὕτω φθεγγόμενοι, τὸ δʼ ἔστι που"
527b,"πᾶν τὸ μάθημα γνώσεως ἕνεκα ἐπιτηδευόμενον.
παντάπασι μὲν οὖν, ἔφη.
οὐκοῦν τοῦτο ἔτι διομολογητέον;
τὸ ποῖον;
ὡς τοῦ ἀεὶ ὄντος γνώσεως, ἀλλὰ οὐ τοῦ ποτέ τι γιγνομένου καὶ ἀπολλυμένου.
εὐομολόγητον, ἔφη· τοῦ γὰρ ἀεὶ ὄντος ἡ γεωμετρικὴ γνῶσίς ἐστιν.
ὁλκὸν ἄρα, ὦ γενναῖε, ψυχῆς πρὸς ἀλήθειαν εἴη ἂν καὶ ἀπεργαστικὸν φιλοσόφου διανοίας πρὸς τὸ ἄνω σχεῖν ἃ νῦν κάτω οὐ δέον ἔχομεν.
ὡς οἷόν τε μάλιστα, ἔφη."
527c,"ὡς οἷόν τʼ ἄρα, ἦν δʼ ἐγώ, μάλιστα προστακτέον ὅπως οἱ ἐν τῇ καλλιπόλει σοι μηδενὶ τρόπῳ γεωμετρίας ἀφέξονται. καὶ γὰρ τὰ πάρεργα αὐτοῦ οὐ σμικρά.
ποῖα; ἦ δʼ ὅς.
ἅ τε δὴ σὺ εἶπες, ἦν δʼ ἐγώ, τὰ περὶ τὸν πόλεμον, καὶ δὴ καὶ πρὸς πάσας μαθήσεις, ὥστε κάλλιον ἀποδέχεσθαι, ἴσμεν που ὅτι τῷ ὅλῳ καὶ παντὶ διοίσει ἡμμένος τε γεωμετρίας καὶ μή.
τῷ παντὶ μέντοι νὴ Δίʼ, ἔφη.
δεύτερον δὴ τοῦτο τιθῶμεν μάθημα τοῖς νέοις;
τιθῶμεν, ἔφη."
527d,"τί δέ; τρίτον θῶμεν ἀστρονομίαν; ἢ οὐ δοκεῖ;
ἐμοὶ γοῦν, ἔφη· τὸ γὰρ περὶ ὥρας εὐαισθητοτέρως ἔχειν καὶ μηνῶν καὶ ἐνιαυτῶν οὐ μόνον γεωργίᾳ οὐδὲ ναυτιλίᾳ προσήκει, ἀλλὰ καὶ στρατηγίᾳ οὐχ ἧττον.
ἡδὺς εἶ, ἦν δʼ ἐγώ, ὅτι ἔοικας δεδιότι τοὺς πολλούς, μὴ δοκῇς ἄχρηστα μαθήματα προστάττειν. τὸ δʼ ἔστιν οὐ πάνυ φαῦλον ἀλλὰ χαλεπὸν πιστεῦσαι ὅτι ἐν τούτοις τοῖς μαθήμασιν ἑκάστου ὄργανόν τι ψυχῆς ἐκκαθαίρεταί τε καὶ"
527e,"ἀναζωπυρεῖται ἀπολλύμενον καὶ τυφλούμενον ὑπὸ τῶν ἄλλων ἐπιτηδευμάτων, κρεῖττον ὂν σωθῆναι μυρίων ὀμμάτων· μόνῳ γὰρ αὐτῷ ἀλήθεια ὁρᾶται. οἷς μὲν οὖν ταῦτα συνδοκεῖ ἀμηχάνως ὡς εὖ δόξεις λέγειν, ὅσοι δὲ τούτου μηδαμῇ ᾐσθημένοι εἰσὶν εἰκότως ἡγήσονταί σε λέγειν οὐδέν· ἄλλην γὰρ ἀπʼ αὐτῶν οὐχ ὁρῶσιν ἀξίαν λόγου ὠφελίαν."
528a,"οὖν αὐτόθεν πρὸς ποτέρους διαλέγῃ· ἢ οὐδὲ πρὸς ἑτέρους, ἀλλὰ σαυτοῦ ἕνεκα τὸ μέγιστον ποιῇ τοὺς λόγους, φθονοῖς μὴν οὐδʼ ἂν ἄλλῳ, εἴ τίς τι δύναιτο ἀπʼ αὐτῶν ὄνασθαι.
οὕτως, ἔφη, αἱροῦμαι, ἐμαυτοῦ ἕνεκα τὸ πλεῖστον λέγειν τε καὶ ἐρωτᾶν καὶ ἀποκρίνεσθαι.
ἄναγε τοίνυν, ἦν δʼ ἐγώ, εἰς τοὐπίσω· νυνδὴ γὰρ οὐκ ὀρθῶς τὸ ἑξῆς ἐλάβομεν τῇ γεωμετρίᾳ.
πῶς λαβόντες; ἔφη.
μετὰ ἐπίπεδον, ἦν δʼ ἐγώ, ἐν περιφορᾷ ὂν ἤδη στερεὸν"
528b,"λαβόντες, πρὶν αὐτὸ καθʼ αὑτὸ λαβεῖν· ὀρθῶς δὲ ἔχει ἑξῆς μετὰ δευτέραν αὔξην τρίτην λαμβάνειν. ἔστι δέ που τοῦτο περὶ τὴν τῶν κύβων αὔξην καὶ τὸ βάθους μετέχον.
ἔστι γάρ, ἔφη· ἀλλὰ ταῦτά γε, ὦ Σώκρατες, δοκεῖ οὔπω ηὑρῆσθαι.
διττὰ γάρ, ἦν δʼ ἐγώ, τὰ αἴτια· ὅτι τε οὐδεμία πόλις ἐντίμως αὐτὰ ἔχει, ἀσθενῶς ζητεῖται χαλεπὰ ὄντα, ἐπιστάτου τε δέονται οἱ ζητοῦντες, ἄνευ οὗ οὐκ ἂν εὕροιεν, ὃν πρῶτον μὲν γενέσθαι χαλεπόν, ἔπειτα καὶ γενομένου, ὡς νῦν ἔχει,"
528c,"οὐκ ἂν πείθοιντο οἱ περὶ ταῦτα ζητητικοὶ μεγαλοφρονούμενοι. εἰ δὲ πόλις ὅλη συνεπιστατοῖ ἐντίμως ἄγουσα αὐτά, οὗτοί τε ἂν πείθοιντο καὶ συνεχῶς τε ἂν καὶ ἐντόνως ζητούμενα ἐκφανῆ γένοιτο ὅπῃ ἔχει· ἐπεὶ καὶ νῦν ὑπὸ τῶν πολλῶν ἀτιμαζόμενα καὶ κολουόμενα, ὑπὸ δὲ τῶν ζητούντων λόγον οὐκ ἐχόντων καθʼ ὅτι χρήσιμα, ὅμως πρὸς ἅπαντα ταῦτα βίᾳ ὑπὸ χάριτος αὐξάνεται, καὶ οὐδὲν θαυμαστὸν αὐτὰ φανῆναι."
528d,"καὶ μὲν δή, ἔφη, τό γε ἐπίχαρι καὶ διαφερόντως ἔχει. ἀλλά μοι σαφέστερον εἰπὲ ἃ νυνδὴ ἔλεγες. τὴν μὲν γάρ που τοῦ ἐπιπέδου πραγματείαν γεωμετρίαν ἐτίθεις.
ναί, ἦν δʼ ἐγώ.
εἶτά γʼ, ἔφη, τὸ μὲν πρῶτον ἀστρονομίαν μετὰ ταύτην, ὕστερον δʼ ἀνεχώρησας.
σπεύδων γάρ, ἔφην, ταχὺ πάντα διεξελθεῖν μᾶλλον βραδύνω· ἑξῆς γὰρ οὖσαν τὴν βάθους αὔξης μέθοδον, ὅτι τῇ ζητήσει γελοίως ἔχει, ὑπερβὰς αὐτὴν μετὰ γεωμετρίαν"
528e,"ἀστρονομίαν ἔλεγον, φορὰν οὖσαν βάθους.
ὀρθῶς, ἔφη, λέγεις.
τέταρτον τοίνυν, ἦν δʼ ἐγώ, τιθῶμεν μάθημα ἀστρονομίαν, ὡς ὑπαρχούσης τῆς νῦν παραλειπομένης, ἐὰν αὐτὴν πόλις μετίῃ."
529a,"ἐπαινῶ· παντὶ γάρ μοι δοκεῖ δῆλον ὅτι αὕτη γε ἀναγκάζει ψυχὴν εἰς τὸ ἄνω ὁρᾶν καὶ ἀπὸ τῶν ἐνθένδε ἐκεῖσε ἄγει.
ἴσως, ἦν δʼ ἐγώ, παντὶ δῆλον πλὴν ἐμοί· ἐμοὶ γὰρ οὐ δοκεῖ οὕτως.
ἀλλὰ πῶς; ἔφη.
ὡς μὲν νῦν αὐτὴν μεταχειρίζονται οἱ εἰς φιλοσοφίαν ἀνάγοντες, πάνυ ποιεῖν κάτω βλέπειν.
πῶς, ἔφη, λέγεις;
οὐκ ἀγεννῶς μοι δοκεῖς, ἦν δʼ ἐγώ, τὴν περὶ τὰ ἄνω μάθησιν λαμβάνειν παρὰ σαυτῷ ἥ ἐστι· κινδυνεύεις γὰρ"
529b,"καὶ εἴ τις ἐν ὀροφῇ ποικίλματα θεώμενος ἀνακύπτων καταμανθάνοι τι, ἡγεῖσθαι ἂν αὐτὸν νοήσει ἀλλʼ οὐκ ὄμμασι θεωρεῖν. ἴσως οὖν καλῶς ἡγῇ, ἐγὼ δʼ εὐηθικῶς. ἐγὼ γὰρ αὖ οὐ δύναμαι ἄλλο τι νομίσαι ἄνω ποιοῦν ψυχὴν βλέπειν μάθημα ἢ ἐκεῖνο ὃ ἂν περὶ τὸ ὄν τε ᾖ καὶ τὸ ἀόρατον, ἐάν τέ τις ἄνω κεχηνὼς ἢ κάτω συμμεμυκὼς τῶν αἰσθητῶν τι ἐπιχειρῇ μανθάνειν, οὔτε μαθεῖν ἄν ποτέ φημι αὐτόν—ἐπιστήμην"
529c,"γὰρ οὐδὲν ἔχειν τῶν τοιούτων—οὔτε ἄνω ἀλλὰ κάτω αὐτοῦ βλέπειν τὴν ψυχήν, κἂν ἐξ ὑπτίας νέων ἐν γῇ ἢ ἐν θαλάττῃ μανθάνῃ.
δίκην, ἔφη, ἔχω· ὀρθῶς γάρ μοι ἐπέπληξας. ἀλλὰ πῶς δὴ ἔλεγες δεῖν ἀστρονομίαν μανθάνειν παρὰ ἃ νῦν μανθάνουσιν, εἰ μέλλοιεν ὠφελίμως πρὸς ἃ λέγομεν μαθήσεσθαι;
ὧδε, ἦν δʼ ἐγώ. ταῦτα μὲν τὰ ἐν τῷ οὐρανῷ ποικίλματα, ἐπείπερ ἐν ὁρατῷ πεποίκιλται, κάλλιστα μὲν ἡγεῖσθαι καὶ"
